Feature	Number of Genes	Genes
multicellular organism growth	2	WDTC1, PTPN11
K48-linked polyubiquitin modification-dependent protein binding	2	UBXN1, UBQLN4
negative regulation of protein ubiquitination	2	UBXN1, GCLC
VCP-NPL4-UFD1 AAA ATPase complex	2	UBXN1, FAF1
nucleoside diphosphate kinase activity	2	AK1, CMPK1
nucleobase-containing small molecule interconversion	2	AK1, CMPK1
nucleoside monophosphate phosphorylation	2	AK1, CMPK1
cholesterol biosynthetic process	2	MVK, MVD
isoprenoid biosynthetic process	2	MVK, MVD
isopentenyl diphosphate biosynthetic process, mevalonate pathway	2	MVK, MVD
Hsp70 protein binding	2	MVD, PPID
cell surface receptor signaling pathway	2	MIF, NPPB
 protein kinase A signaling	2	MIF, ADISSP
negative regulation of cell migration	2	MIF, DPYSL3
 lipopolysaccharide-mediated signaling pathway	2	MIF, PRKCA
tRNA methylation	2	LCMT2, NSUN2
SH3 domain binding	2	ARHGAP1, DPYSL3
peptidyl-prolyl cis-trans isomerase activity	2	PPID, PTPA
heat shock protein binding	2	PPID, FAF1
Hsp90 protein binding	2	PPID, CHORDC1
response to hormone	2	SORD, GCLC
response to cadmium ion	2	SORD, GCLC
cytoplasmic microtubule organization	2	SLK, STMN3
histone H4-K5 acetylation	2	KANSL3, KANSL1
histone H4-K8 acetylation	2	KANSL3, KANSL1
histone H4-K16 acetylation	2	KANSL3, KANSL1
 histone H3-K4 methylation	2	KANSL3, KANSL1
 dosage compensation by inactivation of X chromosome	2	KANSL3, KANSL1
histone acetyltransferase complex	2	KANSL3, KANSL1
NSL complex	2	KANSL3, KANSL1
modified amino acid binding	2	MMUT, LOC102724560
homocysteine metabolic process	2	MMUT, LOC102724560
R-SMAD binding	2	PPM1A, RANBP3
protein export from nucleus	2	PPM1A, RANBP3
 protein export from nucleus	2	PPM1A, PTPN11
cellular response to transforming growth factor beta stimulus	2	PPM1A, PAK2
protein-folding chaperone binding	2	SUGT1, BIN1
mitotic cell cycle	2	SUGT1, WDHD1
ubiquitin conjugating enzyme activity	2	UBE2D2, UBE2Z
 neuron differentiation	2	BIN1, CPNE1
Z disc	2	BIN1, PDLIM2
axon terminus	2	BIN1, ITGA2
cytoplasmic translation	2	ZC3H15, DRG2
muscle contraction	2	TPM4, MYOF
actin filament organization	2	TPM4, TMSB4X
podosome	2	TPM4, SH3GL1
actin filament	2	TPM4, PLS3
purine nucleotide biosynthetic process	2	PFAS, PPAT
GMP biosynthetic process	2	PFAS, PPAT
'de novo' IMP biosynthetic process	2	PFAS, PPAT
'de novo' XMP biosynthetic process	2	PFAS, PPAT
 cytoskeleton organization	2	STMN3, PAK2
receptor tyrosine kinase binding	2	PLCG1, PTPN11
epidermal growth factor receptor signaling pathway	2	PLCG1, PTPN11
 epithelial cell migration	2	PLCG1, ITGA2
modulation of chemical synaptic transmission	2	PLCG1, PACSIN2
cellular response to epidermal growth factor stimulus	2	PLCG1, PTPN11
 endothelial cell apoptotic process	2	PLCG1, PDCD4
ruffle membrane	2	PLCG1, PACSIN2
pentose-phosphate shunt, non-oxidative branch	2	RPEL1, RPIA
angiogenesis	2	PRKCA, NAA15
peptidyl-serine phosphorylation	2	PRKCA, PAK2
negative regulation of platelet-derived growth factor receptor signaling pathway	2	HGS, NHERF1
5'-nucleotidase activity	2	NT5C, NT5DC1
dCMP catabolic process	2	NT5C, UPP1
UMP catabolic process	2	NT5C, UPP1
dTMP catabolic process	2	NT5C, UPP1
dUMP catabolic process	2	NT5C, UPP1
serine-type endopeptidase activity	2	PREP, TPP2
ciliary membrane	2	TMEM231, RAB8A
photoreceptor inner segment	2	PHLPP2, ENO2
intercellular bridge	2	PHLPP2, NUDCD2
hematopoietic progenitor cell differentiation	2	RLIG1, SBDS
mitotic spindle organization	2	SBDS, PTPA
spindle pole	2	SBDS, NUDCD2
actin filament bundle assembly	2	PLS3, DPYSL3
central nervous system development	2	SH3GL1, CAPG
caveola	2	MYOF, PACSIN2
TOR signaling	2	MEAK7, EIF4EBP1
G1/S transition of mitotic cell cycle	2	GSPT1, EIF4EBP1
neuron development	2	ISL2, DPYSL3
N-terminal protein amino acid acetylation	2	NAA15, NAA50
NatA complex	2	NAA15, NAA50
L-serine metabolic process	2	PSPH, LOC102724560
nucleotide binding	2	BLVRA, NAXE
biliverdin reductase (NAD(P)+) activity	2	BLVRA, BLVRB
biliberdin reductase NAD+ activity	2	BLVRA, BLVRB
biliverdin reductase (NADP+) activity	2	BLVRA, BLVRB
heme catabolic process	2	BLVRA, BLVRB
filamentous actin	2	PDLIM2, DPYSL3
transferase activity	2	FTO, UBA2
mRNA destabilization	2	FTO, CELF1
ADP binding	2	CHORDC1, GCLC
protein heterotetramerization	2	RRM1, FARSB
endochondral ossification	2	LOC102724560, PEX7
transcription by RNA polymerase II	2	DRAP1, NFYA
negative regulation of NF-kappaB transcription factor activity	2	ANXA4, TMSB4X
negative regulation of interleukin-8 production	2	ANXA4, TMSB4X
pentose-phosphate shunt	2	RPIA, PGLS
endopeptidase activity	2	TPP2, CPNE1
negative regulation of double-strand break repair via homologous recombination	2	UBQLN4, SMCHD1
site of DNA damage	2	UBQLN4, ADPRS
protein self-association	2	NHERF1, SGTA
 fat cell differentiation	2	AAMDC, ALOX5
negative regulation of JUN kinase activity	2	AIDA, PDCD4
nuclear matrix	2	ALOX5, KIN
response to calcium ion	2	ANXA11, PEF1
microtubule cytoskeleton	2	ARL2, NUDCD2
centriole	2	CAPG, RAB8A
translation factor activity, RNA binding	2	EEF1D, EEF1A2
multicellular organismal reproductive process	2	ENO2, PTPN11
cytoplasmic sequestering of NF-kappaB	2	FAF1, TMSB4X
cellular response to mechanical stimulus	2	GCLC, ITGA2
double-strand break repair via break-induced replication	2	GINS2, GINS4
glucosamine-6-phosphate deaminase activity	2	GNPDA1, GNPDA2
isomerase activity	2	GNPDA1, GNPDA2
glucosamine catabolic process	2	GNPDA1, GNPDA2
RNA splicing	2	MBNL1, PPP1R8
DNA-templated DNA replication	2	MCMBP, WDHD1
 neuron apoptotic process	2	NAE1, UBE2M
protein neddylation	2	NAE1, UBE2M
cell body	2	NAXE, DPYSL3
chromosome	2	NSFL1C, RECQL
postsynaptic density	2	PAK2, RAB8A
negative regulation of protein dephosphorylation	2	PPP1R8, PTPA
phosphoprotein phosphatase activity	2	PTPA, PTPN11
post-translational protein targeting to endoplasmic reticulum membrane	2	SGTA, SGTB
TRC complex	2	SGTA, SGTB
nucleobase-containing compound metabolic process	2	UPP1, DPYSL2
mitotic DNA replication initiation	1	GINS3
phenanthrene-9,10-epoxide hydrolase activity	1	AKR7A2
aflatoxin catabolic process	1	AKR7A3
arginase activity	1	ARG2
urea cycle	1	ARG2
ureteric bud development	1	ARG2
negative regulation of type 2 immune response	1	ARG2
striated muscle contraction	1	ARG2
arginine catabolic process to ornithine	1	ARG2
negative regulation of interleukin-13 production	1	ARG2
negative regulation of interleukin-17 production	1	ARG2
negative regulation of macrophage inflammatory protein 1 alpha production	1	ARG2
negative regulation of chemokine (C-C motif) ligand 4 production	1	ARG2
negative regulation of chemokine (C-C motif) ligand 5 production	1	ARG2
negative regulation of defense response to bacterium	1	ARG2
negative regulation of activated CD8-positive, alpha-beta T cell apoptotic process	1	ARG2
 cellular senescence	1	ARG2
death receptor binding	1	BID
protein targeting to mitochondrion	1	BID
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	BID
extrinsic apoptotic signaling pathway via death domain receptors	1	BID
 mitochondrial membrane potential	1	BID
 T cell proliferation	1	BID
signal transduction in response to DNA damage	1	BID
mitochondrial ATP synthesis coupled electron transport	1	BID
 epithelial cell proliferation	1	BID
establishment of protein localization to membrane	1	BID
hepatocyte apoptotic process	1	BID
mitochondrial outer membrane permeabilization	1	BID
supramolecular fiber organization	1	BID
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1	BID
 fibroblast apoptotic process	1	BID
carbonyl reductase (NADPH) activity	1	DCXR
oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	1	DCXR
L-xylulose reductase (NADP+) activity	1	DCXR
xylulose metabolic process	1	DCXR
D-xylose metabolic process	1	DCXR
 reactive oxygen species metabolic process	1	DCXR
cytoplasmic microtubule	1	DCXR
mitochondrial large ribosomal subunit assembly	1	DDX28
ribonucleoprotein granule	1	DDX28
mitochondrial nucleoid	1	DDX28
inner mitochondrial membrane organization	1	DNAJC11
cristae formation	1	DNAJC11
SAM complex	1	DNAJC11
MIB complex	1	DNAJC11
alpha-1,4-glucosidase activity	1	GAA
maltose alpha-glucosidase activity	1	GAA
alpha-glucosidase activity	1	GAA
maltose metabolic process	1	GAA
 the force of heart contraction	1	GAA
diaphragm contraction	1	GAA
heart morphogenesis	1	GAA
glycogen catabolic process	1	GAA
sucrose metabolic process	1	GAA
lysosome organization	1	GAA
tissue development	1	GAA
aorta development	1	GAA
vacuolar sequestering	1	GAA
muscle cell cellular homeostasis	1	GAA
neuromuscular process controlling posture	1	GAA
cardiac muscle contraction	1	GAA
glycophagy	1	GAA
ficolin-1-rich granule membrane	1	GAA
autolysosome lumen	1	GAA
UDP-N-acetylglucosamine 4-epimerase activity	1	GALE
UDP-glucose 4-epimerase activity	1	GALE
galactose catabolic process	1	GALE
galactose catabolic process via UDP-galactose	1	GALE
enzyme regulator activity	1	GCLM
glutamate-cysteine ligase catalytic subunit binding	1	GCLM
 glutamate-cysteine ligase activity	1	GCLM
hepatic stellate cell activation	1	GCLM
neural tube closure	1	LMO4
ventricular septum development	1	LMO4
motor neuron axon guidance	1	LMO4
ventral spinal cord interneuron differentiation	1	LMO4
spinal cord association neuron differentiation	1	LMO4
 kinase activity	1	LMO4
 cell fate specification	1	LMO4
 cell activation	1	LMO4
MAP kinase kinase kinase kinase activity	1	MAP4K2
mitogen-activated protein kinase kinase kinase binding	1	MAP4K2
vesicle targeting	1	MAP4K2
JNK cascade	1	MAP4K2
basolateral plasma membrane	1	MAP4K2
thiosulfate sulfurtransferase activity	1	MPST
3-mercaptopyruvate sulfurtransferase activity	1	MPST
sulfur amino acid catabolic process	1	MPST
cyanate catabolic process	1	MPST
response to toxic substance	1	MPST
spinal cord development	1	MPST
 gluconeogenesis	1	NLN
G protein-coupled receptor signaling pathway	1	NLN
 skeletal muscle fiber differentiation	1	NLN
negative regulation of interferon-beta production	1	PPM1B
negative regulation of defense response to virus	1	PPM1B
Golgi to endosome transport	1	RAB14
defense response to bacterium	1	RAB14
phagolysosome assembly involved in apoptotic cell clearance	1	RAB14
rough endoplasmic reticulum	1	RAB14
nuclear outer membrane-endoplasmic reticulum membrane network	1	RAB14
recycling endosome	1	RAB14
retromer complex binding	1	RAB7A
response to bacterium	1	RAB7A
lipid catabolic process	1	RAB7A
protein to membrane docking	1	RAB7A
bone resorption	1	RAB7A
 viral process	1	RAB7A
establishment of vesicle localization	1	RAB7A
lipophagy	1	RAB7A
phagosome acidification	1	RAB7A
phagosome-lysosome fusion	1	RAB7A
endosome to plasma membrane protein transport	1	RAB7A
negative regulation of exosomal secretion	1	RAB7A
negative regulation of intralumenal vesicle formation	1	RAB7A
secretory granule membrane	1	RAB7A
melanosome membrane	1	RAB7A
alveolar lamellar body	1	RAB7A
behavioral fear response	1	USP46
adult feeding behavior	1	USP46
 synaptic transmission, GABAergic	1	USP46
behavioral response to ethanol	1	USP46
righting reflex	1	USP46
protein methyltransferase activity	1	NTMT1
histone methyltransferase activity	1	NTMT1
N-terminal protein N-methyltransferase activity	1	NTMT1
spindle organization	1	NTMT1
chromosome segregation	1	NTMT1
N-terminal peptidyl-alanine methylation	1	NTMT1
N-terminal peptidyl-alanine trimethylation	1	NTMT1
N-terminal peptidyl-glycine methylation	1	NTMT1
N-terminal peptidyl-proline dimethylation	1	NTMT1
N-terminal peptidyl-proline methylation	1	NTMT1
N-terminal peptidyl-serine methylation	1	NTMT1
N-terminal peptidyl-serine dimethylation	1	NTMT1
N-terminal peptidyl-serine trimethylation	1	NTMT1
proton-transporting ATPase activity, rotational mechanism	1	ATP6V1C1
synaptic vesicle lumen acidification	1	ATP6V1C1
vacuolar proton-transporting V-type ATPase, V1 domain	1	ATP6V1C1
proton-transporting two-sector ATPase complex	1	ATP6V1C1
clathrin-coated vesicle membrane	1	ATP6V1C1
apical part of cell	1	ATP6V1C1
transmembrane transporter complex	1	ATP6V1C1
 cholesterol storage	1	EHD1
low-density lipoprotein particle clearance	1	EHD1
cholesterol homeostasis	1	EHD1
 myoblast fusion	1	EHD1
cellular response to nerve growth factor stimulus	1	EHD1
 endocytic recycling	1	EHD1
platelet dense tubular network membrane	1	EHD1
phosphatase activity	1	HDHD2
cytoplasmic ribonucleoprotein granule	1	GABPB1
acrosome assembly	1	AGFG1
spermatid nucleus differentiation	1	AGFG1
intermediate filament organization	1	AGFG1
NAD-retinol dehydrogenase activity	1	AKR1A1
oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor	1	AKR1A1
allyl-alcohol dehydrogenase activity	1	AKR1A1
L-glucuronate reductase activity	1	AKR1A1
glucuronolactone reductase activity	1	AKR1A1
glycerol dehydrogenase [NADP+] activity	1	AKR1A1
methylglyoxal reductase (NADPH-dependent, acetol producing)	1	AKR1A1
L-ascorbic acid biosynthetic process	1	AKR1A1
D-glucuronate catabolic process	1	AKR1A1
aldehyde catabolic process	1	AKR1A1
cellular detoxification of aldehyde	1	AKR1A1
glutathione derivative biosynthetic process	1	AKR1A1
mitotic nuclear membrane reassembly	1	BROX
NADPH:quinone reductase activity	1	CRYZ
NADH binding	1	CRYZ
xenobiotic catabolic process	1	CRYZ
protein homotetramerization	1	CRYZ
Golgi to plasma membrane transport	1	GGA1
protein localization to cell surface	1	GGA1
Golgi to plasma membrane protein transport	1	GGA1
toxin transport	1	GGA1
protein localization to ciliary membrane	1	GGA1
G-protein alpha-subunit binding	1	NUCB2
sterol transporter activity	1	OSBPL11
 sequestering of triglyceride	1	OSBPL11
sterol transport	1	OSBPL11
fat cell differentiation	1	OSBPL11
proteinase activated receptor binding	1	PDCD6IP
mitotic cytokinesis	1	PDCD6IP
actomyosin contractile ring assembly	1	PDCD6IP
viral budding	1	PDCD6IP
 membrane permeability	1	PDCD6IP
ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	1	PDCD6IP
 extracellular exosome assembly	1	PDCD6IP
immunological synapse	1	PDCD6IP
bicellular tight junction	1	PDCD6IP
actomyosin	1	PDCD6IP
extracellular vesicle	1	PDCD6IP
nucleoside salvage	1	QNG1
tRNA-guanine transglycosylation	1	QNG1
virion assembly	1	RAB1B
establishment of endothelial intestinal barrier	1	RAB1B
 glycoprotein metabolic process	1	RAB1B
endoplasmic reticulum-Golgi intermediate compartment membrane	1	RAB1B
riboflavin kinase activity	1	RFK
riboflavin metabolic process	1	RFK
riboflavin biosynthetic process	1	RFK
FMN biosynthetic process	1	RFK
 NAD(P)H oxidase activity	1	RFK
phosphatidylinositol-5-phosphate binding	1	SNX5
D1 dopamine receptor binding	1	SNX5
dynactin binding	1	SNX5
phosphatidylinositol-4-phosphate binding	1	SNX5
phosphatidylinositol-3,5-bisphosphate binding	1	SNX5
pinocytosis	1	SNX5
negative regulation of blood pressure	1	SNX5
cytoplasmic side of plasma membrane	1	SNX5
macropinocytic cup	1	SNX5
cytoplasmic side of early endosome membrane	1	SNX5
thiamine diphosphokinase activity	1	TPK1
thiamine binding	1	TPK1
thiamine metabolic process	1	TPK1
thiamine diphosphate biosynthetic process	1	TPK1
 protein ubiquitination	1	UBQLN1
negative regulation of toll-like receptor 3 signaling pathway	1	UBQLN1
response to endoplasmic reticulum stress	1	UBQLN1
aggrephagy	1	UBQLN1
negative regulation of store-operated calcium channel activity	1	UBQLN1
 oxidative stress-induced intrinsic apoptotic signaling pathway	1	UBQLN1
aggresome	1	UBQLN1
trophectodermal cell differentiation	1	CNOT3
 cold-induced thermogenesis	1	CNOT3
 stem cell population maintenance	1	CNOT3
nuclear receptor coactivator activity	1	CNOT9
sex differentiation	1	CNOT9
negative regulation of intracellular estrogen receptor signaling pathway	1	CNOT9
 epidermal growth factor receptor signaling pathway	1	CNOT9
protein prenyltransferase activity	1	PTAR1
protein prenylation	1	PTAR1
calmodulin binding	1	EEA1
vesicle fusion	1	EEA1
synaptic vesicle to endosome fusion	1	EEA1
modulation by host of viral process	1	EEA1
chemical synaptic transmission, postsynaptic	1	EEA1
serine-pyruvate aminotransferase complex	1	EEA1
extrinsic component of plasma membrane	1	EEA1
axonal spine	1	EEA1
postsynapse	1	EEA1
transferrin receptor binding	1	SNX1
leptin receptor binding	1	SNX1
lamellipodium morphogenesis	1	SNX1
retromer, cargo-selective complex	1	VPS26A
lung development	1	IFT25
intraciliary anterograde transport	1	IFT25
left/right axis specification	1	IFT25
intraciliary transport particle B	1	IFT25
ciliary tip	1	IFT25
male germ cell nucleus	1	TSN
aconitate hydratase activity	1	IREB2
iron-responsive element binding	1	IREB2
citrate metabolic process	1	IREB2
protoporphyrinogen IX biosynthetic process	1	IREB2
osteoclast differentiation	1	IREB2
erythrocyte homeostasis	1	IREB2
mRNA stabilization	1	IREB2
intestinal absorption	1	IREB2
establishment of localization in cell	1	IREB2
endosome transport via multivesicular body sorting pathway	1	CHMP1B
late endosome to vacuole transport	1	CHMP1B
viral budding from plasma membrane	1	CHMP1B
vesicle fusion with vacuole	1	CHMP1B
negative regulation of cell death	1	CHMP1B
multivesicular body-lysosome fusion	1	CHMP1B
late endosome to lysosome transport	1	CHMP1B
ESCRT III complex	1	CHMP1B
kinetochore microtubule	1	CHMP1B
membrane coat	1	CHMP1B
amphisome membrane	1	CHMP1B
late endosome to vacuole transport via multivesicular body sorting pathway	1	VTA1
delta(3)-delta(2)-enoyl-CoA isomerase activity	1	ECI2
galactose binding	1	LGALS9
galactoside binding	1	LGALS9
disaccharide binding	1	LGALS9
natural killer cell tolerance induction	1	LGALS9
response to lipopolysaccharide	1	LGALS9
 interleukin-4 production	1	LGALS9
 interleukin-5 production	1	LGALS9
negative regulation of chemokine production	1	LGALS9
negative regulation of type II interferon production	1	LGALS9
 interleukin-13 production	1	LGALS9
 CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	1	LGALS9
toll-like receptor 2 signaling pathway	1	LGALS9
toll-like receptor 4 signaling pathway	1	LGALS9
p38MAPK cascade	1	LGALS9
negative regulation of mast cell degranulation	1	LGALS9
negative regulation of natural killer cell mediated cytotoxicity	1	LGALS9
negative regulation of activated T cell proliferation	1	LGALS9
 activated T cell autonomous cell death	1	LGALS9
cellular response to type II interferon	1	LGALS9
 transforming growth factor beta production	1	LGALS9
 monocyte chemotactic protein-1 production	1	LGALS9
mature conventional dendritic cell differentiation	1	LGALS9
cellular response to virus	1	LGALS9
 p38MAPK cascade	1	LGALS9
 dendritic cell chemotaxis	1	LGALS9
 CD4-positive, alpha-beta T cell proliferation	1	LGALS9
 dendritic cell apoptotic process	1	LGALS9
 T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	1	LGALS9
 dendritic cell differentiation	1	LGALS9
 cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1	LGALS9
 COPII vesicle coating	1	SAR1A
vesicle organization	1	SAR1A
 protein exit from endoplasmic reticulum	1	SAR1A
COPII-coated vesicle cargo loading	1	SAR1A
cytochrome-c oxidase activity	1	CYB5A
calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration	1	CALB2
 presynaptic cytosolic calcium ion concentration	1	CALB2
 long-term synaptic potentiation	1	CALB2
gap junction	1	CALB2
terminal bouton	1	CALB2
parallel fiber to Purkinje cell synapse	1	CALB2
ATP-dependent protein binding	1	SAE1
non-membrane spanning protein tyrosine kinase activity	1	CSK
protein kinase A catalytic subunit binding	1	CSK
proline-rich region binding	1	CSK
negative regulation of low-density lipoprotein particle clearance	1	CSK
negative regulation of interleukin-6 production	1	CSK
negative regulation of kinase activity	1	CSK
adherens junction organization	1	CSK
negative regulation of Golgi to plasma membrane protein transport	1	CSK
negative regulation of bone resorption	1	CSK
oligodendrocyte differentiation	1	CSK
 Fc receptor mediated stimulatory signaling pathway	1	CSK
cellular response to peptide hormone stimulus	1	CSK
glutathione transferase activity	1	GSTZ1
glutathione peroxidase activity	1	GSTZ1
maleylacetoacetate isomerase activity	1	GSTZ1
L-phenylalanine catabolic process	1	GSTZ1
tyrosine catabolic process	1	GSTZ1
tubulin-tyrosine ligase activity	1	TTLL12
histone H4K20 trimethyltransferase activity	1	TTLL12
H4K20me3 modified histone binding	1	TTLL12
negative regulation of type I interferon-mediated signaling pathway	1	TTLL12
heparin binding	1	FSTL1
multicellular organism development	1	FSTL1
 BMP signaling pathway	1	FSTL1
endothelial cell migration	1	FSTL1
endothelial cell differentiation	1	FSTL1
hematopoietic stem cell homeostasis	1	FSTL1
poly(A) binding	1	RBMS3
poly(U) RNA binding	1	RBMS3
mRNA 3'-UTR AU-rich region binding	1	RBMS3
protein transmembrane transporter activity	1	PEX13
fatty acid alpha-oxidation	1	PEX13
suckling behavior	1	PEX13
protein import into peroxisome matrix, docking	1	PEX13
protein import into peroxisome matrix, translocation	1	PEX13
cerebral cortex cell migration	1	PEX13
cellular response to reactive oxygen species	1	PEX13
microtubule-based peroxisome localization	1	PEX13
peroxisomal importomer complex	1	PEX13
MAP kinase kinase activity	1	MAP2K1
MAP-kinase scaffold activity	1	MAP2K1
protein kinase activator activity	1	MAP2K1
protein serine/threonine kinase activator activity	1	MAP2K1
MAPK cascade	1	MAP2K1
neuron differentiation	1	MAP2K1
keratinocyte differentiation	1	MAP2K1
thyroid gland development	1	MAP2K1
 stress-activated MAPK cascade	1	MAP2K1
endodermal cell differentiation	1	MAP2K1
type B pancreatic cell proliferation	1	MAP2K1
insulin-like growth factor receptor signaling pathway	1	MAP2K1
 axon regeneration	1	MAP2K1
cell motility	1	MAP2K1
face development	1	MAP2K1
trachea formation	1	MAP2K1
epithelial cell proliferation involved in lung morphogenesis	1	MAP2K1
placenta blood vessel development	1	MAP2K1
labyrinthine layer development	1	MAP2K1
 protein serine/threonine kinase activity	1	MAP2K1
 Golgi inheritance	1	MAP2K1
 endodermal cell differentiation	1	MAP2K1
 cytokinesis	1	SH3GLB1
receptor catabolic process	1	SH3GLB1
cellular response to amino acid starvation	1	SH3GLB1
autophagic cell death	1	SH3GLB1
 membrane tubulation	1	SH3GLB1
protein localization to vacuolar membrane	1	SH3GLB1
isocitrate dehydrogenase (NADP+) activity	1	IDH1
glyoxylate cycle	1	IDH1
isocitrate metabolic process	1	IDH1
2-oxoglutarate metabolic process	1	IDH1
female gonad development	1	IDH1
response to steroid hormone	1	IDH1
 phospholipid catabolic process	1	IDH1
 phospholipid biosynthetic process	1	IDH1
tertiary granule lumen	1	IDH1
phosphatidylinositol-3,4,5-trisphosphate binding	1	FERMT2
type I transforming growth factor beta receptor binding	1	FERMT2
 epithelial to mesenchymal transition	1	FERMT2
 cell morphogenesis	1	FERMT2
integrin activation	1	FERMT2
 integrin activation	1	FERMT2
adherens junction maintenance	1	FERMT2
substrate adhesion-dependent cell spreading	1	FERMT2
 myosin light chain kinase activity	1	FERMT2
negative regulation of vascular permeability	1	FERMT2
negative regulation of fat cell differentiation	1	FERMT2
 osteoblast differentiation	1	FERMT2
 stress fiber assembly	1	FERMT2
limb development	1	FERMT2
 substrate adhesion-dependent cell spreading	1	FERMT2
 protein localization to nucleus	1	FERMT2
protein localization to cell junction	1	FERMT2
 mesenchymal stem cell proliferation	1	FERMT2
 wound healing, spreading of epidermal cells	1	FERMT2
extrinsic component of cytoplasmic side of plasma membrane	1	FERMT2
lamellipodium membrane	1	FERMT2
transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	1	RAE1
RNA export from nucleus	1	RAE1
nucleocytoplasmic transport	1	RAE1
 mitotic spindle organization	1	RAE1
mitotic spindle pole	1	RAE1
growth factor activity	1	MANF
sulfatide binding	1	MANF
response to unfolded protein	1	MANF
dopaminergic neuron differentiation	1	MANF
 response to endoplasmic reticulum stress	1	MANF
sarcoplasmic reticulum lumen	1	MANF
N-acetylglucosamine-6-phosphate deacetylase activity	1	AMDHD2
N-acetylgalactosamine-6-phosphate deacetylase activity	1	AMDHD2
histidine-tRNA ligase activity	1	HARS1
histidyl-tRNA aminoacylation	1	HARS1
mitochondrial translation	1	HARS1
fructose-2,6-bisphosphate 2-phosphatase activity	1	TIGAR
mitophagy	1	TIGAR
response to ischemia	1	TIGAR
fructose 2,6-bisphosphate metabolic process	1	TIGAR
response to gamma radiation	1	TIGAR
cardiac muscle cell apoptotic process	1	TIGAR
 cardiac muscle cell apoptotic process	1	TIGAR
glucose catabolic process to lactate via pyruvate	1	TIGAR
fructose 1,6-bisphosphate metabolic process	1	TIGAR
 pentose-phosphate shunt	1	TIGAR
intestinal epithelial cell development	1	TIGAR
cellular response to cobalt ion	1	TIGAR
negative regulation of mitophagy	1	TIGAR
 response to DNA damage checkpoint signaling	1	TIGAR
 hexokinase activity	1	TIGAR
negative regulation of glucose catabolic process to lactate via pyruvate	1	TIGAR
negative regulation of reactive oxygen species metabolic process	1	TIGAR
axon guidance	1	NIBAN2
gonadotropin secretion	1	NIBAN2
 gene expression via CpG island demethylation	1	NIBAN2
negative regulation of Notch signaling pathway	1	NIBAN2
 skeletal muscle fiber development	1	NIBAN2
negative regulation of DNA biosynthetic process	1	NIBAN2
 transcription regulatory region DNA binding	1	NIBAN2
nuclear receptor activity	1	STAT3
signaling adaptor activity	1	STAT3
RNA polymerase II-specific DNA-binding transcription factor binding	1	STAT3
primary miRNA binding	1	STAT3
RNA sequestering activity	1	STAT3
eye photoreceptor cell differentiation	1	STAT3
protein import into nucleus	1	STAT3
defense response	1	STAT3
receptor signaling pathway via JAK-STAT	1	STAT3
negative regulation of autophagy	1	STAT3
sexual reproduction	1	STAT3
intracellular receptor signaling pathway	1	STAT3
cellular response to hormone stimulus	1	STAT3
leptin-mediated signaling pathway	1	STAT3
somatic stem cell population maintenance	1	STAT3
interleukin-15-mediated signaling pathway	1	STAT3
interleukin-2-mediated signaling pathway	1	STAT3
interleukin-9-mediated signaling pathway	1	STAT3
interleukin-11-mediated signaling pathway	1	STAT3
eating behavior	1	STAT3
mRNA transcription by RNA polymerase II	1	STAT3
response to peptide hormone	1	STAT3
cellular response to leptin stimulus	1	STAT3
response to leptin	1	STAT3
 erythrocyte differentiation	1	STAT3
 Notch signaling pathway	1	STAT3
astrocyte differentiation	1	STAT3
radial glial cell differentiation	1	STAT3
retinal rod cell differentiation	1	STAT3
 feeding behavior	1	STAT3
growth hormone receptor signaling pathway	1	STAT3
growth hormone receptor signaling pathway via JAK-STAT	1	STAT3
interleukin-6-mediated signaling pathway	1	STAT3
T-helper 17 type immune response	1	STAT3
T-helper 17 cell lineage commitment	1	STAT3
energy homeostasis	1	STAT3
cellular response to interleukin-17	1	STAT3
negative regulation of inflammatory response to wounding	1	STAT3
 metalloendopeptidase activity	1	STAT3
negative regulation of primary miRNA processing	1	STAT3
negative regulation of stem cell differentiation	1	STAT3
negative regulation of neuron migration	1	STAT3
RNA polymerase II transcription regulatory region sequence-specific DNA binding	1	RELA
RNA polymerase II core promoter sequence-specific DNA binding	1	RELA
actinin binding	1	RELA
ankyrin repeat binding	1	RELA
general transcription initiation factor binding	1	RELA
hair follicle development	1	RELA
DNA-templated transcription	1	RELA
cellular defense response	1	RELA
response to organic substance	1	RELA
response to UV-B	1	RELA
response to muramyl dipeptide	1	RELA
negative regulation of protein sumoylation	1	RELA
cellular response to vascular endothelial growth factor stimulus	1	RELA
response to muscle stretch	1	RELA
negative regulation of protein catabolic process	1	RELA
 T cell receptor signaling pathway	1	RELA
defense response to virus	1	RELA
cellular response to hydrogen peroxide	1	RELA
nucleotide-binding oligomerization domain containing 2 signaling pathway	1	RELA
