Feature	Number of Genes	Genes
dosage compensation by inactivation of X chromosome	3	YTHDC1, RBM15, SUZ12
post-transcriptional regulation of gene expression	3	YTHDC1, ZC3H7B, LARP4
collagen-containing extracellular matrix	3	CRELD1, LTBP2, SFRP1
response to estrogen	3	GSTM3, RBBP5, BCAS3
protein tyrosine kinase activity	3	TTK, BAZ1B, CLK1
peptidyl-threonine phosphorylation	3	TTK, CSNK2A1, CLK1
protein destabilization	3	CDC73, MDM2, SIRT6
negative regulation of fibroblast proliferation	3	CDC73, SFRP1, PARP10
negative regulation of G1/S transition of mitotic cell cycle	3	CDC73, RBL2, BRD7
beta-catenin binding	3	TCF4, MED12L, CTNNBIP1
7SK snRNA binding	3	LARP7, MEPCE, DDX21
nucleolus organization	3	RPS19, NOLC1, USP36
erythrocyte differentiation	3	RPS19, ADAR, RPS14
cerebral cortex development	3	CCDC85C, H2AX, NSUN5
adherens junction	3	CCDC85C, LLGL2, CYTH1
nucleotide-excision repair	3	CETN1, CETN2, XPC
calmodulin binding	3	MYH15, PCYT1A, IQGAP3
nuclear estrogen receptor binding	3	DCAF1, TRIP4, NSD1
establishment of protein localization to chromatin	3	MACROH2A2, SGF29, LRWD1
 megakaryocyte differentiation	3	RBM15, HMGB2, ZNF16
K63-linked polyubiquitin modification-dependent protein binding	3	ASCC2, ZRANB3, PARP10
ribosome disassembly	3	ASCC2, TRIP4, ASCC3
ribosome-associated ubiquitin-dependent protein catabolic process	3	ASCC2, TRIP4, ASCC3
activating signal cointegrator 1 complex	3	ASCC2, TRIP4, ASCC3
mitochondrial inner membrane	3	RCC1L, RPS3, CPS1
ubiquitin conjugating enzyme activity	3	UBE2O, UBE2T, UBE2R2
 BMP signaling pathway	3	UBE2O, ZNF423, SMAD2
nuclear receptor binding	3	TRIP4, C1D, BCAS3
histone acetyltransferase binding	3	TRIP4, BCAS3, TRIM68
precatalytic spliceosome	3	PRPF38A, RBMX2, LSM3
U2-type prespliceosome assembly	3	BUD13, SNIP1, RBMX2
U2 snRNP	3	BUD13, SNIP1, RBMX2
nuclear androgen receptor binding	3	DAXX, NSD1, TRIM68
transcription regulator inhibitor activity	3	DAXX, SIRT6, LYAR
extrinsic apoptotic signaling pathway via death domain receptors	3	DAXX, HMGB2, DDX47
 protein ubiquitination	3	DAXX, FBXO33, HUWE1
gene expression	3	CHD2, MECP2, IQGAP3
3'-5' exonuclease activity	3	ERI1, APLF, REXO4
RNA-mediated gene silencing	3	ERI1, FMR1, SND1
histone mRNA catabolic process	3	ERI1, TUT4, TUT7
response to organic substance	3	HPSE, XRCC1, CDK4
membrane raft	3	HPSE, CAVIN1, PRKCZ
non-membrane spanning protein tyrosine kinase activity	3	BAZ1B, CLK1, EIF2AK2
 histone acetylation	3	BAZ1B, GLYR1, DDX21
 transcription by RNA polymerase III	3	BAZ1B, ZC3H8, DDX21
cyclin binding	3	CDK12, CDK4, TNFAIP1
endocardial cushion morphogenesis	3	MDM4, MDM2, SMAD2
transcription factor binding	3	HMGB2, MED12L, IFI16
response to lipopolysaccharide	3	HMGB2, RPS6KA3, CPS1
 interferon-beta production	3	HMGB2, RIOK3, TRIM56
 innate immune response	3	HMGB2, RIOK3, TRIM56
 erythrocyte differentiation	3	HMGB2, ZNF16, KAT7
 neurogenesis	3	HMGB2, CHD7, ELL3
methyl-CpG binding	3	UHRF1, MECP2, LRWD1
epigenetic regulation of gene expression	3	CTCF, CGGBP1, IFI16
snRNA transcription by RNA polymerase II	3	ZC3H8, SNAPC1, ELL3
response to antibiotic	3	ZC3H8, RSRC1, MDM2
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	3	FBXO33, FBXL17, CUL1
monoubiquitinated histone deubiquitination	3	SGF29, SUPT20H, KAT2B
histone H3 acetylation	3	SGF29, SUPT20H, KAT2B
histone H3-K14 acetylation	3	SGF29, ZZZ3, KAT2B
 tubulin deacetylation	3	SGF29, ZZZ3, KAT2B
SAGA complex	3	SGF29, SUPT20H, KAT2B
ATAC complex	3	SGF29, ZZZ3, KAT2B
NF-kappaB binding	3	TAF4B, MTDH, NPM1
 transcription initiation by RNA polymerase II	3	TAF4B, CDK4, MDC1
phosphoprotein binding	3	CBX4, APTX, PHF6
neuronal cell body	3	ZC4H2, FMR1, P2RX6
peptidase activity	3	FAM111B, HMCES, FAM111A
histone H3K36 demethylase activity	3	KDM2A, RIOX2, RIOX1
pre-miRNA binding	3	RAN, TARBP2, PRKRA
protein import into nucleus	3	RAN, NXT1, NUP153
protein export from nucleus	3	RAN, NUP42, NXT1
 protein binding	3	RAN, NMD3, NVL
 protein import into nucleus	3	RAN, ECT2, NOLC1
nucleosomal DNA binding	3	H1-1, HMGN5, H1-2
single strand break repair	3	APTX, APLF, XRCC1
rhythmic process	3	CSNK2A1, KAT2B, TOP2A
negative regulation of ubiquitin-dependent protein catabolic process	3	CSNK2A1, RPS7, RPL5
maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	URB1, PES1, WDR12
miRNA metabolic process	3	TUT4, DROSHA, TUT7
miRNA catabolic process	3	TUT4, LIN28B, SND1
RNA 3'-end processing	3	TUT4, LIN28B, TUT7
 smoothened signaling pathway	3	FBXL17, SFRP1, UCHL5
angiogenesis	3	PRKX, BCAS3, SRPK2
myeloid cell differentiation	3	PRKX, TET2, IFI16
cellular response to ionizing radiation	3	ECT2, IFI16, BLM
histone methyltransferase complex	3	RBBP5, KDM6A, CBX5
MLL1 complex	3	RBBP5, SENP3, LAS1L
DNA-(apurinic or apyrimidinic site) endonuclease activity	3	HMCES, APLF, RPS3
tRNA binding	3	TRMT1L, NAT10, THUMPD3
DNA helicase activity	3	ZRANB3, DDX11, BLM
RNA endonuclease activity	3	ANKZF1, SMG6, SND1
I-kappaB kinase/NF-kappaB signaling	3	TIFA, SNIP1, NKIRAS2
response to organic cyclic compound	3	TET2, SFRP1, ACSL1
histone deacetylation	3	CHD3, TBL1X, SIRT6
 proteasomal ubiquitin-dependent protein catabolic process	3	MDM2, DDA1, NOP53
cellular response to gamma radiation	3	MDM2, H2AX, RPL26
RNA catabolic process	3	DIS3, EXOSC2, EXOSC5
exonucleolytic catabolism of deadenylated mRNA	3	DIS3, EXOSC2, EXOSC5
cytoplasmic exosome (RNase complex)	3	DIS3, EXOSC2, EXOSC5
protein acetylation	3	KAT2B, ING4, NAT10
 attachment of mitotic spindle microtubules to kinetochore	3	KAT2B, INCENP, CDCA8
primary miRNA processing	3	DGCR8, DROSHA, SMAD2
multicellular organism growth	3	RBBP6, TARBP2, ADARB1
molecular function inhibitor activity	3	MBTD1, PCYT1A, NOLC1
rRNA primary transcript binding	3	CAVIN1, IMP4, RPF1
endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	3	ABT1, NOP14, TBL3
sensory perception of sound	3	TBL1X, FBXO11, CHD7
protein localization to chromatin	3	ESCO2, APLF, ZMYND8
microtubule	3	INCENP, NUSAP1, MTUS1
negative regulation of telomere maintenance via telomerase	3	PINX1, TERF1, NAT10
 telomerase activity	3	PINX1, NVL, SMG6
 protein localization to nucleolus	3	PINX1, NMD3, NVL
histone H3K14 acetyltransferase activity	3	ING4, KAT7, BRPF3
histone H4K5 acetyltransferase activity	3	ING4, KAT7, BRPF3
histone H4K8 acetyltransferase activity	3	ING4, KAT7, BRPF3
histone H4K12 acetyltransferase activity	3	ING4, KAT7, BRPF3
histone H4-K5 acetylation	3	ING4, JADE3, KAT7
histone H4-K8 acetylation	3	ING4, JADE3, KAT7
histone H4-K12 acetylation	3	ING4, JADE3, KAT7
 DNA biosynthetic process	3	ING4, JADE3, KAT7
kidney development	3	JMJD6, GLI2, NLE1
retina development in camera-type eye	3	JMJD6, CHD7, AGTPBP1
skeletal system development	3	RPS6KA3, GLI2, CHD7
poly-ADP-D-ribose binding	3	APLF, XRCC1, PARP2
protein folding	3	APLF, DNAJC21, PFDN2
 epithelial to mesenchymal transition	3	APLF, ELL3, SMAD2
negative regulation of DNA replication	3	TERF1, TTF1, GTPBP4
 telomere maintenance	3	TERF1, SIRT6, SMG6
telomeric D-loop disassembly	3	TERF1, RECQL4, BLM
 stem cell population maintenance	3	SIRT6, PHF10, ACTL6B
 Notch signaling pathway	3	PRAG1, LLGL2, NEPRO
 T cell differentiation	3	PHF10, BRD7, ACTL6B
 G0 to G1 transition	3	PHF10, BRD7, ACTL6B
nuclear retinoic acid receptor binding	3	NSD1, HMGA1, ASXL1
histone H3K36 methyltransferase activity	3	NSD1, NSD2, SETMAR
histone H3K36 dimethyltransferase activity	3	NSD1, NSD2, SETMAR
bone development	3	NSD2, BBX, RPL13
tRNA methylation	3	TRMT6, WDR6, THUMPD3
translation initiation factor activity	3	COPS5, EIF4G1, EIF3L
cognition	3	CHD7, NSUN5, RP9
mitotic intra-S DNA damage checkpoint signaling	3	MDC1, XPC, EME1
cellular response to hydroxyurea	3	RTF2, DDX11, BLM
translation initiation factor binding	3	FMR1, EIF4G1, GLE1
 filopodium assembly	3	FMR1, BCAS3, WASL
negative regulation of Wnt signaling pathway	3	SFRP1, C12orf43, CTNNBIP1
cellular response to tumor necrosis factor	3	SFRP1, RPS3, YBX3
cellular response to estrogen stimulus	3	SFRP1, BCAS3, NCOA4
PeBoW complex	3	PES1, BOP1, WDR12
small ribosomal subunit rRNA binding	3	UTP23, RPS3, RPS14
 rRNA processing	3	UTP15, USP36, METTL18
ribosomal large subunit binding	3	DHX33, NMD3, NPM1
negative regulation of GTPase activity	3	RRP1B, BCAS3, LRCH1
R-loop processing	3	DDX23, DDX21, SRPK2
catalytic step 2 spliceosome	3	DDX23, AQR, LSM3
neuron maturation	3	VSX1, MECP2, ACTL6B
DNA unwinding involved in DNA replication	3	HMGA1, RECQL4, BLM
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	3	NOP53, CAMLG, UCHL5
telomerase holoenzyme complex	3	NVL, NAT10, SMG6
protein localization	3	MECP2, NPM1, NIN
 endodeoxyribonuclease activity	3	NPM1, DDX11, RPS3
cellular response to UV	3	NPM1, RPL26, MAPK13
negative regulation of protein kinase activity by regulation of protein phosphorylation	3	NPM1, ADAR, ADARB1
phospholipid binding	3	GLE1, PACSIN1, CPS1
protein auto-ADP-ribosylation	3	PARP2, PARP12, PARP10
Pwp2p-containing subcomplex of 90S preribosome	3	UTP18, WDR3, UTP6
RISC complex	3	TARBP2, PRKRA, SND1
tubulin binding	3	PHF6, AGTPBP1, RPS3
kinase binding	3	NIN, WDCP, RPS3
 protein localization	3	RSL1D1, TRIM68, WASL
 cyclin-dependent protein serine/threonine kinase activity	3	GTPBP4, BLM, PSRC1
3'-5' DNA helicase activity	3	RECQL4, ASCC3, BLM
negative regulation of protein binding	3	CTNNBIP1, DDX11, PSME3IP1
ubiquitin ligase inhibitor activity	3	RPS15, RPS7, RPL5
medium-chain fatty acid-CoA ligase activity	2	ACSL3, ACSF2
arachidonate-CoA ligase activity	2	ACSL3, ACSL1
fatty acid metabolic process	2	ACSL3, ACSF2
long-chain fatty-acyl-CoA biosynthetic process	2	ACSL3, ACSL1
long-chain fatty acid import into cell	2	ACSL3, ACSL1
mitochondrial outer membrane	2	ACSL3, ACSL1
glial cell proliferation	2	NTN1, MECP2
inner ear morphogenesis	2	NTN1, CHD7
 glial cell proliferation	2	NTN1, MECP2
basement membrane	2	NTN1, P3H2
anatomical structure morphogenesis	2	CLTCL1, SMAD2
retrograde transport, endosome to Golgi	2	CLTCL1, UBE2O
late endosome	2	CLTCL1, TSG101
trans-Golgi network	2	CLTCL1, EIPR1
recycling endosome	2	CLTCL1, RAN
nucleotide binding	2	ORC4, APLF
nuclear origin of replication recognition complex	2	ORC4, LRWD1
nuclear receptor coactivator activity	2	TSG101, HMGA1
 MAP kinase activity	2	TSG101, CDK12
exosomal secretion	2	TSG101, COPS5
late endosome membrane	2	TSG101, PLD1
growth factor binding	2	OSMR, LTBP2
receptor complex	2	OSMR, P2RX6
single fertilization	2	UBXN8, TARBP2
ubiquitin-dependent ERAD pathway	2	UBXN8, ANKZF1
ribosome assembly	2	DHX37, NPM1
deNEDDylase activity	2	COPS4, COPS5
protein deneddylation	2	COPS4, COPS5
protein neddylation	2	COPS4, COPS5
 protein neddylation	2	COPS4, COPS5
COP9 signalosome	2	COPS4, COPS5
protein phosphatase inhibitor activity	2	ENSA, PPME1
signaling receptor binding	2	ENSA, STRAP
protein phosphatase 2A binding	2	ENSA, PPME1
response to nutrient	2	ENSA, ACSL1
snRNA binding	2	RBM7, MEPCE
protein folding chaperone complex	2	DNAAF2, PFDN2
chemoattractant activity	2	HMGB1, HMGB2
RAGE receptor binding	2	HMGB1, HMGB2
inflammatory response to antigenic stimulus	2	HMGB1, HMGB2
DNA geometric change	2	HMGB1, HMGB2
 interleukin-10 production	2	HMGB1, PRKCZ
 interleukin-6 production	2	HMGB1, MAPK13
 activated T cell proliferation	2	HMGB1, RPS3
 cysteine-type endopeptidase activity involved in apoptotic process	2	HMGB1, UACA
 DNA binding	2	HMGB1, HMGB2
negative regulation of blood vessel endothelial cell migration	2	HMGB1, MECP2
 viral entry into host cell	2	HMGB1, TRIM68
positive chemotaxis	2	HMGB1, HMGB2
 DNA ligation	2	HMGB1, APLF
 ERK1 and ERK2 cascade	2	HMGB1, PRKCZ
 vascular endothelial cell proliferation	2	HMGB1, SIRT6
transcription initiation at RNA polymerase III promoter	2	GTF3C4, GTF3C1
kinetochore binding	2	CENPH, TTK
cell-cell signaling	2	FGF11, PCDH1
 cell morphogenesis	2	FMNL2, LARP4
cortical actin cytoskeleton organization	2	FMNL2, LLGL2
GDP binding	2	SRP54, RAN
SRP-dependent cotranslational protein targeting to membrane, translocation	2	SRP54, ZFAND2B
liver development	2	UPF2, PHF2
exon-exon junction complex	2	UPF2, PYM1
extracellular matrix structural constituent	2	CRELD1, LTBP2
xenobiotic catabolic process	2	GSTM3, ACSL1
protein serine/threonine/tyrosine kinase activity	2	TTK, CLK1
spindle organization	2	TTK, CHD3
mitotic spindle assembly checkpoint signaling	2	TTK, SPC24
peptidyl-tyrosine phosphorylation	2	TTK, CLK1
P-body assembly	2	LSM14A, LSM3
stress granule assembly	2	LSM14A, FMR1
 type I interferon-mediated signaling pathway	2	LSM14A, TRIM56
P-body	2	LSM14A, LSM3
RNA polymerase II complex binding	2	CDC73, SCAF8
endodermal cell fate commitment	2	CDC73, RTF1
mRNA polyadenylation	2	CDC73, SCAF8
negative regulation of myeloid cell differentiation	2	CDC73, RBM15
negative regulation of epithelial cell proliferation	2	CDC73, SFRP1
Cdc73/Paf1 complex	2	CDC73, RTF1
TFIIB-class transcription factor binding	2	TCF4, NOLC1
negative regulation of transcription elongation by RNA polymerase II	2	LARP7, SIRT6
 protein localization to Cajal body	2	LARP7, MEPCE
 snRNA transcription by RNA polymerase II	2	LARP7, MEPCE
7SK snRNP	2	LARP7, MEPCE
gamete generation	2	SPIN1, SPIN4
fibroblast growth factor binding	2	RPS19, RPS2
killing of cells of another organism	2	RPS19, RPL30
antimicrobial humoral immune response mediated by antimicrobial peptide	2	RPS19, RPL30
G-protein beta/gamma-subunit complex binding	2	CETN1, CETN2
heterotrimeric G-protein binding	2	CETN1, CETN2
centriole replication	2	CETN1, CETN2
cellular response to heat	2	CETN1, DAXX
photoreceptor connecting cilium	2	CETN1, CETN2
ubiquitin ligase-substrate adaptor activity	2	DCAF1, FBXL19
phosphorylation	2	DCAF1, BAZ1B
Cul4-RING E3 ubiquitin ligase complex	2	DCAF1, DDA1
 keratinocyte differentiation	2	MACROH2A2, TRIM16
negative regulation of transcription of nucleolar large rRNA by RNA polymerase I	2	MACROH2A2, NOP53
RNA methylation	2	RBM15, MEPCE
DNA dealkylation involved in DNA repair	2	ASCC2, ASCC3
DNA repair complex	2	ASCC2, ASCC3
S-adenosylmethionine-dependent methyltransferase activity	2	MEPCE, RRP8
 gluconeogenesis	2	ZNF692, KAT2B
intracellular estrogen receptor signaling pathway	2	TRIP4, NCOA4
protein dephosphorylation	2	PPM1G, DUSP11
heat shock protein binding	2	DAXX, METTL18
 protein kinase activity	2	DAXX, ECT2
cellular response to sodium arsenite	2	DAXX, MAPK13
negative regulation of fibroblast apoptotic process	2	CFDP1, SFRP1
Swr1 complex	2	CFDP1, EP400
nucleosome organization	2	CHD2, CHD1
hematopoietic stem cell differentiation	2	CHD2, SFRP1
histone pre-mRNA stem-loop binding	2	ERI1, SLBP
exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2	ERI1, EXOSC2
histone pre-mRNA 3'end processing complex	2	ERI1, SLBP
 protein kinase B signaling	2	HPSE, MTDH
lysosomal membrane	2	HPSE, PLD1
extracellular matrix	2	HPSE, LTBP2
B-WICH complex	2	BAZ1B, DDX21
dopaminergic neuron differentiation	2	LMX1B, SFRP1
cyclin-dependent protein serine/threonine kinase activity	2	CDK12, CDK4
osteoblast development	2	SATB2, GLI2
cellular response to organic substance	2	SATB2, IQGAP3
procollagen-proline 3-dioxygenase activity	2	P3H2, P3H3
L-ascorbic acid binding	2	P3H2, P3H3
collagen metabolic process	2	P3H2, P3H3
endoplasmic reticulum lumen	2	P3H2, SELENOF
sarcoplasmic reticulum	2	P3H2, XDH
atrioventricular valve morphogenesis	2	MDM4, MDM2
ventricular septum development	2	MDM4, MDM2
atrial septum development	2	MDM4, MDM2
defense response to Gram-positive bacterium	2	HMGB2, DROSHA
nucleosome disassembly	2	SUPT16H, HMGA1
negative regulation of gene expression via CpG island methylation	2	UHRF1, CTCF
 epithelial cell proliferation	2	UHRF1, SFRP1
 protein metabolic process	2	UHRF1, EIF4G1
 DNA topoisomerase (ATP-hydrolyzing) activity	2	UHRF1, SETMAR
nonhomologous end joining complex	2	PAXX, XRCC4
transcription coregulator binding	2	CTCF, HMGA1
chromatin insulator sequence binding	2	CTCF, ZNF276
 gene expression by genomic imprinting	2	CTCF, MECP2
snRNA transcription by RNA polymerase III	2	ZC3H8, SNAPC1
SAGA-type complex	2	SGF29, SUPT20H
RNA polymerase II general transcription initiation factor activity	2	TAF4B, SNAPC1
transcription initiation at RNA polymerase II promoter	2	TAF4B, ELOA
rough endoplasmic reticulum	2	RPL4, RPL18
SUMO transferase activity	2	CBX4, MDM2
SUMO binding	2	CBX4, SERBP1
protein sumoylation	2	CBX4, MDM2
spinal cord motor neuron differentiation	2	ZC4H2, ABT1
postsynaptic membrane	2	ZC4H2, FMR1
protein kinase inhibitor activity	2	SMCR8, NPM1
negative regulation of protein kinase activity	2	SMCR8, TARBP2
negative regulation of macroautophagy	2	SMCR8, USP36
cell projection	2	SMCR8, FMR1
unmethylated CpG binding	2	KDM2A, FBXL19
histone H3K36me/H3K36me2 demethylase activity	2	KDM2A, RIOX1
gastrulation	2	SUPT20H, SMAD2
nuclear export signal receptor activity	2	RAN, NUP42
DNA metabolic process	2	RAN, N4BP2
hippocampus development	2	RAN, XRCC1
melanosome	2	RAN, SND1
chromosome condensation	2	H1-1, H1-2
vesicle	2	H1-1, PRKCZ
poly(A)+ mRNA export from nucleus	2	NXF1, GLE1
nuclear RNA export factor complex	2	NXF1, NXT1
nuclear inclusion body	2	NXF1, NUP153
DNA ligation	2	APTX, TOP2A
kinase activity	2	CSNK2A1, EIF2AK2
Hsp90 protein binding	2	CSNK2A1, RPS3
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	2	CSNK2A1, RPS6KA3
 chromosome separation	2	CSNK2A1, NCAPD2
negative regulation of apoptotic signaling pathway	2	CSNK2A1, AATF
NuRD complex	2	CSNK2A1, CHD3
alternative mRNA splicing, via spliceosome	2	RSRC1, STRAP
 DNA methylation	2	MPHOSPH8, MECP2
RNA uridylyltransferase activity	2	TUT4, TUT7
nuclear-transcribed mRNA poly(A) tail shortening	2	TUT4, TUT7
oocyte maturation	2	TUT4, TUT7
RNA 3' uridylation	2	TUT4, TUT7
retrotransposon silencing by mRNA destabilization	2	TUT4, TUT7
polyuridylation-dependent mRNA catabolic process	2	TUT4, TUT7
protein quality control for misfolded or incompletely synthesized proteins	2	FBXL17, ANKZF1
neural crest cell differentiation	2	FBXL17, RPS7
entrainment of circadian clock by photoperiod	2	FBXL17, RBM4B
 cell adhesion	2	PRKX, CYTH1
cell morphogenesis	2	ECT2, ASXL1
 cytokinesis	2	ECT2, CETN2
 small GTPase mediated signal transduction	2	ECT2, DNMBP
activation of GTPase activity	2	ECT2, BCAS3
cell cortex	2	ECT2, IQGAP3
histone H3-K4 methylation	2	RBBP5, KDM6A
MLL3/4 complex	2	RBBP5, KDM6A
 isotype switching	2	HMCES, APLF
tRNA (guanine-N2-)-methyltransferase activity	2	TRMT1L, THUMPD3
tRNA N2-guanine methylation	2	TRMT1L, THUMPD3
ATP-dependent DNA/DNA annealing activity	2	ZRANB3, SMARCA1
response to UV	2	ZRANB3, SIRT6
transcription corepressor binding	2	SUZ12, THAP7
histone methyltransferase activity	2	SUZ12, SETD7
negative regulation of cell differentiation	2	SUZ12, ACTL6B
chromatin silencing complex	2	SUZ12, RRP8
protein-DNA complex	2	SUZ12, NPM1
methyltransferase activity	2	METTL17, PRDM10
centrosome cycle	2	CHD3, NPM1
 stem cell differentiation	2	CHD3, SIRT6
centriolar satellite	2	CHD3, NAA40
ligase activity	2	MDM2, XRCC4
disordered domain specific binding	2	MDM2, SMAD2
blood vessel remodeling	2	MDM2, CHD7
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	2	MDM2, RPL26
 muscle cell differentiation	2	MDM2, TARBP2
cardiac septum morphogenesis	2	MDM2, CHD7
negative regulation of signal transduction by p53 class mediator	2	MDM2, NOP53
endocytic vesicle membrane	2	MDM2, WASL
rRNA catabolic process	2	DIS3, EXOSC5
CUT catabolic process	2	DIS3, EXOSC2
RNA phosphodiester bond hydrolysis, exonucleolytic	2	DIS3, EXOSC5
lysine N-acetyltransferase activity, acting on acetyl phosphate as donor	2	KAT2B, ESCO2
acetyltransferase activity	2	KAT2B, ESCO2
peptide-lysine-N-acetyltransferase activity	2	KAT2B, ESCO2
transcription regulator activator activity	2	KAT2B, JMJD6
internal peptidyl-lysine acetylation	2	KAT2B, KAT7
limb development	2	KAT2B, CHD7
primary miRNA binding	2	DGCR8, DROSHA
microprocessor complex	2	DGCR8, DROSHA
ATP-dependent activity, acting on RNA	2	YTHDC2, DDX11
3'-5' RNA helicase activity	2	YTHDC2, AQR
termination of RNA polymerase I transcription	2	CAVIN1, TTF1
protein secretion	2	CAVIN1, LTBP2
transcription by RNA polymerase I	2	TAF1A, SPTY2D1
RNA polymerase transcription factor SL1 complex	2	TAF1A, TAF1B
N-acetyltransferase activity	2	ESCO2, NAT10
XY body	2	ESCO2, H2AX
ciliary basal body	2	CETN2, GLE1
nuclear pore nuclear basket	2	CETN2, NUP153
apical part of cell	2	CETN2, NIN
XPC complex	2	CETN2, XPC
SMAD binding	2	DROSHA, SMAD2
R-SMAD binding	2	DROSHA, SMAD2
 inflammatory response	2	DROSHA, MAPK13
mitotic spindle midzone assembly	2	INCENP, CDCA8
metaphase plate congression	2	INCENP, CENPQ
 mitotic cell cycle spindle assembly checkpoint	2	INCENP, CDCA8
 mitotic sister chromatid separation	2	INCENP, CDCA8
 mitotic cytokinesis	2	INCENP, CDCA8
lateral element	2	INCENP, BLM
chromosome passenger complex	2	INCENP, CDCA8
telomerase RNA binding	2	PINX1, SMG6
telomere maintenance via telomerase	2	PINX1, TERF1
negative regulation of telomerase activity	2	PINX1, TERF1
negative regulation of telomere maintenance via telomere lengthening	2	PINX1, TERF1
histone H4K16 acetyltransferase activity	2	ING4, KAT7
DNA replication-dependent chromatin disassembly	2	ING4, KAT7
 DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	2	ING4, RPL26
 cell cycle G2/M phase transition	2	ING4, NPM1
intermediate filament cytoskeleton	2	ING4, BCAS3
protein demethylase activity	2	JMJD6, RIOX1
cell surface receptor signaling pathway	2	JMJD6, PRKCZ
erythrocyte development	2	JMJD6, LYAR
circadian rhythm	2	NONO, RBM4B
RNA polymerase II transcription regulator complex	2	NONO, HMGA1
DNA-templated transcription termination	2	ZC3H4, TTF1
central nervous system development	2	RPS6KA3, CHD7
negative regulation of NIK/NF-kappaB signaling	2	UACA, MKRN2
response to X-ray	2	XRCC4, BLM
protein localization to site of double-strand break	2	XRCC4, SIRT6
protein folding chaperone	2	APLF, PFDN2
histone chaperone activity	2	APLF, SPTY2D1
ADP-D-ribose modification-dependent protein binding	2	APLF, XRCC1
insulin receptor substrate binding	2	ZNF592, PRKCZ
negative regulation of insulin receptor signaling pathway	2	ZNF592, PRKCZ
histone deubiquitination	2	USP3, USP16
histone H4 acetyltransferase activity	2	NAA40, KAT7
lipid metabolic process	2	NAA40, ACOX1
t-circle formation	2	TERF1, BLM
histone H4K20 demethylase activity	2	RSBN1, PHF2
cellular senescence	2	H2AX, NPM1
DNA damage sensor activity	2	SIRT6, XPC
NAD+- protein-lysine ADP-ribosyltransferase activity	2	SIRT6, PARP10
 fat cell differentiation	2	SIRT6, SFRP1
 fibroblast proliferation	2	SIRT6, CDK4
 protein secretion	2	SIRT6, LLGL2
 lipid catabolic process	2	SIRT6, CDK4
 cold-induced thermogenesis	2	SIRT6, ACSL1
transforming growth factor beta receptor signaling pathway	2	LTBP2, SMAD2
 chromatin organization	2	TLK1, MKI67
SWI/SNF complex	2	PHF10, ACTL6B
histone H4K20 methyltransferase activity	2	NSD1, NSD2
nuclear retinoid X receptor binding	2	NSD1, HMGA1
nuclear thyroid hormone receptor binding	2	NSD1, OASL
 peptidyl-serine phosphorylation	2	NSD1, EIF4G1
animal organ morphogenesis	2	CUL1, ASXL1
spinal cord ventral commissure morphogenesis	2	GLI2, ADARB1
neuron development	2	GLI2, VSX1
cilium	2	GLI2, RRP7A
generation of precursor metabolites and energy	2	THTPA, ACOX1
 double-strand break repair via nonhomologous end joining	2	NSD2, SETMAR
RNA exonuclease activity	2	EXOSC2, EXOSC5
nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	2	EXOSC2, EXOSC5
U4 snRNA 3'-end processing	2	EXOSC2, EXOSC5
nuclear polyadenylation-dependent rRNA catabolic process	2	EXOSC2, ZCCHC7
nuclear polyadenylation-dependent tRNA catabolic process	2	EXOSC2, ZCCHC7
polyadenylation-dependent snoRNA 3'-end processing	2	EXOSC2, EXOSC5
nucleolar exosome (RNase complex)	2	EXOSC2, EXOSC5
 angiogenesis	2	MTDH, SFRP1
response to hypoxia	2	XRCC1, MECP2
condensed chromosome, centromeric region	2	CENPC, NCAPD2
negative regulation of Rho protein signal transduction	2	SCAI, TNFAIP1
sperm DNA condensation	2	SELENOF, SRPK1
 G2/M transition of mitotic cell cycle	2	CDK4, MECP2
 multicellular organism growth	2	CDK4, CHD7
 insulin receptor signaling pathway	2	CDK4, PRKCZ
cellular response to interleukin-4	2	CDK4, RPL3
eukaryotic translation initiation factor 3 complex	2	COPS5, EIF3L
heart morphogenesis	2	CHD7, ASXL1
adult walking behavior	2	CHD7, AGTPBP1
response to bacterium	2	CHD7, WASL
olfactory bulb development	2	CHD7, AGTPBP1
T cell differentiation	2	CHD7, KAT7
innervation	2	CHD7, ADARB1
secondary palate development	2	CHD7, SMAD2
 chromosome organization	2	INO80E, UCHL5
 DNA strand elongation	2	INO80E, UCHL5
 telomere maintenance in response to DNA damage	2	INO80E, UCHL5
Ino80 complex	2	INO80E, UCHL5
t-UTP complex	2	UTP4, NOL11
flavin adenine dinucleotide binding	2	XDH, ACOX1
FAD binding	2	XDH, ACOX1
iron-sulfur cluster assembly	2	XDH, NFU1
negative regulation of protein kinase B signaling	2	XDH, NOP53
