Feature	Number of Genes	Genes
small-subunit processome	1	RPS24
tubulin binding	1	STMN1
mitotic cytokinesis	1	STMN1
microtubule depolymerization	1	STMN1
axonogenesis	1	STMN1
response to virus	1	STMN1
 cell migration	1	STMN1
 microtubule polymerization or depolymerization	1	STMN1
negative regulation of microtubule polymerization	1	STMN1
negative regulation of Rho protein signal transduction	1	STMN1
intracellular signal transduction	1	STMN1
hepatocyte growth factor receptor signaling pathway	1	STMN1
negative regulation of stress fiber assembly	1	STMN1
establishment of skin barrier	1	STMN1
negative regulation of thrombin-activated receptor signaling pathway	1	STMN1
negative regulation of guanyl-nucleotide exchange factor activity	1	STMN1
neuron projection	1	STMN1
substantia nigra development	1	SUDS3
GTPase activator activity	1	TBC1D2
cadherin binding	1	TBC1D2
activation of GTPase activity	1	TBC1D2
 cilium assembly	1	TBC1D2
cell junction	1	TBC1D2
X chromosome	1	SIN3B
Y chromosome	1	SIN3B
autosome	1	SIN3B
bicellular tight junction	1	UBN1
 synapse assembly	1	CHD4
terminal button organization	1	CHD4
cerebellar granule cell to Purkinje cell synapse	1	CHD4
immune response	1	RFX1
protein tyrosine kinase activator activity	1	ERCC6
single strand break repair	1	ERCC6
DNA damage checkpoint signaling	1	ERCC6
response to superoxide	1	ERCC6
base-excision repair	1	ERCC6
pyrimidine dimer repair	1	ERCC6
transcription elongation by RNA polymerase I	1	ERCC6
response to oxidative stress	1	ERCC6
JNK cascade	1	ERCC6
intrinsic apoptotic signaling pathway in response to DNA damage	1	ERCC6
response to toxic substance	1	ERCC6
response to X-ray	1	ERCC6
response to UV-B	1	ERCC6
response to gamma radiation	1	ERCC6
 DNA-templated transcription elongation	1	ERCC6
 DNA-templated transcription, elongation	1	ERCC6
 histone acetylation	1	ERCC6
DNA protection	1	ERCC6
photoreceptor cell maintenance	1	ERCC6
 transcription by RNA polymerase I	1	ERCC6
double-strand break repair via classical nonhomologous end joining	1	ERCC6
negative regulation of double-strand break repair via nonhomologous end joining	1	ERCC6
transcription elongation factor complex	1	ERCC6
B-WICH complex	1	ERCC6
single-stranded DNA binding	1	MMS22L
nuclear replication fork	1	MMS22L
CENP-A containing chromatin assembly	1	HJURP
 protein-containing complex assembly	1	HJURP
 DNA binding	1	HJURP
chromosome, centromeric region	1	HJURP
negative regulation of DNA replication	1	GMNN
 DNA-templated DNA replication initiation	1	GMNN
DNA replication preinitiation complex assembly	1	GMNN
negative regulation of DNA-templated DNA replication	1	GMNN
DNA-binding transcription activator activity	1	E2F4
epithelial cell development	1	E2F4
cell volume homeostasis	1	E2F4
blood circulation	1	E2F4
motile cilium assembly	1	E2F4
centriole assembly	1	E2F4
multi-ciliated epithelial cell differentiation	1	E2F4
DNA metabolic process	1	KPNA2
Golgi membrane	1	KPNA2
endoplasmic reticulum membrane	1	KPNA2
H3K9me3 modified histone binding	1	DPF2
apoptotic signaling pathway	1	DPF2
negative regulation of myeloid progenitor cell differentiation	1	DPF2
nucleic acid binding	1	BRD9
armadillo repeat domain binding	1	CHD8
DNA duplex unwinding	1	CHD8
social behavior	1	CHD8
prepulse inhibition	1	CHD8
nucleocytoplasmic transport	1	NUP50
mRNA transport	1	NUP50
response to arsenic-containing substance	1	SRRT
 neurogenesis	1	SRRT
 dendrite morphogenesis	1	SS18L1
mediator complex binding	1	NIPBL
mitotic sister chromatid segregation	1	NIPBL
metanephros development	1	NIPBL
sensory perception of sound	1	NIPBL
establishment of mitotic sister chromatid cohesion	1	NIPBL
somatic stem cell population maintenance	1	NIPBL
embryonic forelimb morphogenesis	1	NIPBL
forelimb morphogenesis	1	NIPBL
external genitalia morphogenesis	1	NIPBL
 multicellular organism growth	1	NIPBL
ear morphogenesis	1	NIPBL
 hair cycle	1	NIPBL
 ossification	1	NIPBL
embryonic digestive tract morphogenesis	1	NIPBL
developmental growth	1	NIPBL
eye morphogenesis	1	NIPBL
 developmental growth	1	NIPBL
embryonic viscerocranium morphogenesis	1	NIPBL
cognition	1	NIPBL
gallbladder development	1	NIPBL
uterus morphogenesis	1	NIPBL
mitotic cohesin loading	1	NIPBL
establishment of protein localization to chromatin	1	NIPBL
cellular response to X-ray	1	NIPBL
replication-born double-strand break repair via sister chromatid exchange	1	NIPBL
toxic substance binding	1	PHAX
protein transport	1	PHAX
RNA stabilization	1	PHAX
snRNA 3'-end processing	1	INTS9
methylation	1	RAMAC
recruitment of mRNA capping enzyme to RNA polymerase II holoenzyme complex	1	RAMAC
RNA 5'-cap (guanine-N7)-methylation	1	RAMAC
mRNA cap methyltransferase complex	1	RAMAC
phosphoprotein phosphatase activity	1	CTDSPL2
RNA polymerase II CTD heptapeptide repeat phosphatase activity	1	CTDSPL2
protein dephosphorylation	1	CTDSPL2
protein export from nucleus	1	CTDSPL2
negative regulation of BMP signaling pathway	1	CTDSPL2
 protein export from nucleus	1	CTDSPL2
negative regulation of protein sumoylation	1	HMG20B
oxidoreductase activity	1	KDM1A
demethylase activity	1	KDM1A
histone H3K4 demethylase activity	1	KDM1A
histone H3K9 demethylase activity	1	KDM1A
telomeric DNA binding	1	KDM1A
MRF binding	1	KDM1A
flavin adenine dinucleotide binding	1	KDM1A
telomeric repeat-containing RNA binding	1	KDM1A
FAD-dependent H3K4me/H3K4me3 demethylase activity	1	KDM1A
protein demethylation	1	KDM1A
 neuron projection development	1	KDM1A
 protein ubiquitination	1	KDM1A
 protein localization	1	KDM1A
histone H3-K4 demethylation	1	KDM1A
neuron maturation	1	KDM1A
negative regulation of DNA damage response, signal transduction by p53 class mediator	1	KDM1A
 cell size	1	KDM1A
guanine metabolic process	1	KDM1A
negative regulation of histone H3-K4 methylation	1	KDM1A
negative regulation of histone H3-K9 methylation	1	KDM1A
muscle cell development	1	KDM1A
 androgen receptor signaling pathway	1	KDM1A
response to fungicide	1	KDM1A
cellular response to cAMP	1	KDM1A
cellular response to gamma radiation	1	KDM1A
 DNA methylation-dependent heterochromatin formation	1	KDM1A
 stem cell proliferation	1	KDM1A
 megakaryocyte differentiation	1	RCOR1
RNA polymerase II general transcription initiation factor binding	1	TAF1
RNA polymerase I general transcription initiation factor activity	1	TAF1
kinase activity	1	TAF1
TBP-class protein binding	1	TAF1
ubiquitin conjugating enzyme activity	1	TAF1
acetyl-CoA binding	1	TAF1
transcription initiation at RNA polymerase I promoter	1	TAF1
peptidyl-serine phosphorylation	1	TAF1
peptidyl-threonine phosphorylation	1	TAF1
midbrain development	1	TAF1
 proteasomal ubiquitin-dependent protein catabolic process	1	TAF1
transcription factor catabolic process	1	TAF1
protein autophosphorylation	1	TAF1
protein stabilization	1	TAF1
cellular response to ATP	1	TAF1
 signal transduction by p53 class mediator	1	TAF1
negative regulation of RNA polymerase II regulatory region sequence-specific DNA binding	1	TAF1
negative regulation of protein autoubiquitination	1	TAF1
negative regulation of ubiquitin-dependent protein catabolic process	1	TAF1
 androgen receptor activity	1	TAF1
maintenance of protein location in nucleus	1	TAF3
ovarian follicle development	1	TAF4
actin cytoskeleton	1	TAF5
SAGA complex	1	TAF6
SLIK (SAGA-like) complex	1	TAF6
erythrocyte development	1	ARID4A
protein kinase binding	1	BCL11A
negative regulation of dendrite extension	1	BCL11A
negative regulation of neuron remodeling	1	BCL11A
cellular response to L-glutamate	1	BCL11A
negative regulation of dendrite development	1	BCL11A
negative regulation of branching morphogenesis of a nerve	1	BCL11A
embryonic placenta development	1	BPTF
anterior/posterior pattern specification	1	BPTF
 protein phosphorylation	1	CDK2AP1
DNA-templated DNA replication	1	CDK2AP1
anatomical structure morphogenesis	1	EZH1
protein-lysine N-methyltransferase activity	1	EZH2
ribonucleoprotein complex binding	1	EZH2
primary miRNA binding	1	EZH2
G1/S transition of mitotic cell cycle	1	EZH2
 gliogenesis	1	EZH2
skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration	1	EZH2
cardiac muscle hypertrophy in response to stress	1	EZH2
cerebellar cortex development	1	EZH2
B cell differentiation	1	EZH2
keratinocyte differentiation	1	EZH2
negative regulation of transcription elongation by RNA polymerase II	1	EZH2
cellular response to trichostatin A	1	EZH2
hepatocyte homeostasis	1	EZH2
 MAP kinase activity	1	EZH2
negative regulation of keratinocyte differentiation	1	EZH2
negative regulation of gene expression, epigenetic	1	EZH2
negative regulation of retinoic acid receptor signaling pathway	1	EZH2
negative regulation of striated muscle cell differentiation	1	EZH2
synaptic transmission, GABAergic	1	EZH2
G1 to G0 transition	1	EZH2
 protein serine/threonine kinase activity	1	EZH2
 kidney development	1	EZH2
liver regeneration	1	EZH2
 dendrite development	1	EZH2
negative regulation of cytokine production involved in inflammatory response	1	EZH2
response to tetrachloromethane	1	EZH2
negative regulation of stem cell differentiation	1	EZH2
pericentric heterochromatin	1	EZH2
pronucleus	1	EZH2
synapse	1	EZH2
internal protein amino acid acetylation	1	HAT1
chromosome organization	1	HAT1
Krueppel-associated box domain binding	1	HDAC1
E-box binding	1	HDAC1
protein deacetylation	1	HDAC1
negative regulation of myotube differentiation	1	HDAC1
cellular response to platelet-derived growth factor stimulus	1	HDAC1
negative regulation of I-kappaB kinase/NF-kappaB signaling	1	HDAC1
negative regulation by host of viral transcription	1	HDAC1
 smooth muscle cell proliferation	1	HDAC1
 endopeptidase activity	1	HDAC1
histone H4 deacetylation	1	HDAC1
 amyloid-beta clearance	1	HDAC1
negative regulation of intrinsic apoptotic signaling pathway	1	HDAC1
heat shock protein binding	1	HDAC2
protein de-2-hydroxyisobutyrylase activity	1	HDAC2
response to amphetamine	1	HDAC2
cardiac muscle hypertrophy	1	HDAC2
response to xenobiotic stimulus	1	HDAC2
negative regulation of neuron projection development	1	HDAC2
response to caffeine	1	HDAC2
response to lipopolysaccharide	1	HDAC2
 interleukin-1 production	1	HDAC2
 tumor necrosis factor production	1	HDAC2
 collagen biosynthetic process	1	HDAC2
cellular response to heat	1	HDAC2
response to nicotine	1	HDAC2
response to cocaine	1	HDAC2
 tyrosine phosphorylation of STAT protein	1	HDAC2
 proteolysis	1	HDAC2
behavioral response to ethanol	1	HDAC2
response to hyperoxia	1	HDAC2
negative regulation of dendritic spine development	1	HDAC2
heterochromatin organization	1	HDAC2
cellular response to retinoic acid	1	HDAC2
cellular response to transforming growth factor beta stimulus	1	HDAC2
 male mating behavior	1	HDAC2
negative regulation of peptidyl-lysine acetylation	1	HDAC2
 programmed cell death	1	ING1
male meiosis I	1	ING2
 transforming growth factor beta receptor signaling pathway	1	ING2
male germ-line stem cell asymmetric division	1	ING2
seminiferous tubule development	1	ING2
 cellular senescence	1	ING2
CCAAT-binding factor complex	1	ING2
enzyme inhibitor activity	1	KDM5A
Myb complex	1	LIN37
DRM complex	1	LIN52
reproduction	1	LIN9
DNA biosynthetic process	1	LIN9
satellite DNA binding	1	MBD2
siRNA binding	1	MBD2
C2H2 zinc finger domain binding	1	MBD2
response to mechanical stimulus	1	MBD2
maternal behavior	1	MBD2
protein-containing complex assembly	1	MBD2
cellular response to organic cyclic compound	1	MBD2
tissue development	1	MBD3
 I-kappaB kinase/NF-kappaB signaling	1	MIER1
entrainment of circadian clock by photoperiod	1	MTA1
locomotor rhythm	1	MTA1
 protein autoubiquitination	1	MTA1
 fibroblast migration	1	MTA2
G2/M transition of mitotic cell cycle	1	MTA3
 granulosa cell proliferation	1	MTA3
granulosa cell proliferation	1	MTA3
segment specification	1	MTF2
stem cell population maintenance	1	MTF2
 transcriptional start site selection at RNA polymerase II promoter	1	PWWP2A
response to steroid hormone	1	RBBP7
cellular heat acclimation	1	RBBP7
modulation by host of symbiont transcription	1	SAP30
phosphatidylinositol-5-phosphate binding	1	SAP30L
non-sequence-specific DNA binding, bending	1	SAP30L
negative regulation of muscle organ development	1	SFMBT1
ubiquitin-protein transferase activity	1	SHPRH
ubiquitin protein ligase binding	1	SHPRH
ubiquitin protein ligase activity	1	SHPRH
protein ubiquitination	1	SHPRH
activation of innate immune response	1	SIN3A
 defense response to virus by host	1	SIN3A
hematopoietic progenitor cell differentiation	1	SIN3A
 hormone levels	1	SIN3A
cerebral cortex neuron differentiation	1	SIN3A
 axon extension	1	SIN3A
 heterochromatin formation	1	SIN3A
negative regulation of circadian rhythm	1	SIN3A
 transcription from RNA polymerase II promoter in response to oxidative stress	1	SIN3A
response to methylglyoxal	1	SIN3A
negative regulation of protein localization to nucleus	1	SIN3A
negative regulation of transcription regulatory region DNA binding	1	SIN3A
 respiratory gaseous exchange by nervous system process	1	TSHZ3
 synaptic transmission, glutamatergic	1	TSHZ3
long-term synaptic potentiation	1	TSHZ3
growth cone	1	TSHZ3
 cytokine production	1	ZBTB2
 immune system process	1	ZBTB2
T-helper cell lineage commitment	1	ZFPM1
atrioventricular valve morphogenesis	1	ZFPM1
mitral valve formation	1	ZFPM1
tricuspid valve formation	1	ZFPM1
 definitive erythrocyte differentiation	1	ZFPM1
megakaryocyte differentiation	1	ZFPM1
platelet formation	1	ZFPM1
granulocyte differentiation	1	ZFPM1
 chemokine production	1	ZFPM1
negative regulation of interleukin-4 production	1	ZFPM1
 type II interferon production	1	ZFPM1
embryonic hemopoiesis	1	ZFPM1
megakaryocyte development	1	ZFPM1
cardiac muscle tissue morphogenesis	1	ZFPM1
definitive erythrocyte differentiation	1	ZFPM1
primitive erythrocyte differentiation	1	ZFPM1
negative regulation of mast cell differentiation	1	ZFPM1
atrial septum morphogenesis	1	ZFPM1
histamine receptor activity	1	ZNF219
 neurotransmitter levels	1	ZNF219
G protein-coupled receptor signaling pathway	1	ZNF219
limb bud formation	1	ZNF219
negative regulation of miRNA transcription	1	ZNF512B
neuron fate commitment	1	ZNF521
establishment of protein localization to telomere	1	ZNF827
negative regulation of shelterin complex assembly	1	ZNF827
blastocyst formation	1	ACTL6A
androgen receptor signaling pathway	1	ARID1A
glucocorticoid receptor signaling pathway	1	ARID1A
response to ischemia	1	ARID1B
cellular response to angiotensin	1	ARID1B
homeostatic process	1	ARID2
coronary artery morphogenesis	1	ARID2
actin binding	1	BCL7B
transcription elongation by RNA polymerase II	1	PBRM1
intermediate filament cytoskeleton	1	SMARCA2
 miRNA transcription	1	SMARCA4
extracellular space	1	SMARCA4
DNA integration	1	SMARCB1
single stranded viral RNA replication via double stranded DNA intermediate	1	SMARCB1
 pseudohyphal growth by positive regulation of transcription from RNA polymerase II promoter	1	SMARCB1
germ cell nucleus	1	SMARCB1
insulin receptor signaling pathway	1	SMARCC1
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	1	SMARCC1
cellular response to fatty acid	1	SMARCD1
secondary heart field specification	1	SMARCD3
cardiac right ventricle formation	1	SMARCD3
muscle cell differentiation	1	SMARCD3
N-acetyltransferase activity	1	SMARCE1
