Feature	Number of Genes	Genes
cellular response to vitamin K	1	GAS6
extracellular matrix assembly	1	GAS6
dendritic cell differentiation	1	GAS6
hematopoietic stem cell migration to bone marrow	1	GAS6
negative regulation of oligodendrocyte apoptotic process	1	GAS6
negative regulation of fibroblast apoptotic process	1	GAS6
 dendritic cell chemotaxis	1	GAS6
negative regulation of renal albumin absorption	1	GAS6
negative regulation of dendritic cell apoptotic process	1	GAS6
G-protein alpha-subunit binding	1	IGF2R
retinoic acid binding	1	IGF2R
insulin-like growth factor receptor activity	1	IGF2R
insulin-like growth factor binding	1	IGF2R
insulin-like growth factor II binding	1	IGF2R
post-embryonic development	1	IGF2R
positive regulation by host of viral process	1	IGF2R
insulin-like growth factor receptor signaling pathway	1	IGF2R
response to tetrachloromethane	1	IGF2R
nuclear envelope lumen	1	IGF2R
clathrin coat	1	IGF2R
transport vesicle	1	IGF2R
endocytic vesicle	1	IGF2R
clathrin-coated endocytic vesicle membrane	1	IGF2R
trans-Golgi network membrane	1	IGF2R
Toll-like receptor 2 binding	1	TLR6
NAD(P)+ nucleosidase activity	1	TLR6
NAD+ nucleotidase, cyclic ADP-ribose generating	1	TLR6
lipopeptide binding	1	TLR6
toll-like receptor signaling pathway	1	TLR6
MyD88-dependent toll-like receptor signaling pathway	1	TLR6
activation of NF-kappaB-inducing kinase activity	1	TLR6
negative regulation of interleukin-8 production	1	TLR6
 interleukin-1 beta production	1	TLR6
 interleukin-6 production	1	TLR6
negative regulation of toll-like receptor 2 signaling pathway	1	TLR6
TRIF-dependent toll-like receptor signaling pathway	1	TLR6
toll-like receptor TLR6:TLR2 signaling pathway	1	TLR6
detection of diacyl bacterial lipopeptide	1	TLR6
defense response to bacterium	1	TLR6
 macrophage activation	1	TLR6
 JUN kinase activity	1	TLR6
cellular response to diacyl bacterial lipopeptide	1	TLR6
cellular response to oxidised low-density lipoprotein particle stimulus	1	TLR6
 NLRP3 inflammasome complex assembly	1	TLR6
 reactive oxygen species biosynthetic process	1	TLR6
cellular response to amyloid-beta	1	TLR6
 extrinsic apoptotic signaling pathway	1	TLR6
Toll-like receptor 2-Toll-like receptor 6 protein complex	1	TLR6
placenta development	1	ADAM19
metanephros development	1	GDF11
mesoderm development	1	GDF11
spinal cord anterior/posterior patterning	1	GDF11
amacrine cell differentiation	1	GDF11
roof of mouth development	1	GDF11
type B pancreatic cell maturation	1	GDF11
negative regulation of amacrine cell differentiation	1	GDF11
extracellular matrix protein binding	1	ITGB8
vasculogenesis	1	ITGB8
response to virus	1	ITGB8
cartilage development	1	ITGB8
hard palate development	1	ITGB8
Langerhans cell differentiation	1	ITGB8
 transforming growth factor beta activation	1	ITGB8
integrin alphav-beta8 complex	1	ITGB8
protein serine/threonine kinase activity	1	SQSTM1
ionotropic glutamate receptor binding	1	SQSTM1
signaling adaptor activity	1	SQSTM1
SH2 domain binding	1	SQSTM1
ubiquitin binding	1	SQSTM1
K63-linked polyubiquitin modification-dependent protein binding	1	SQSTM1
ubiquitin-dependent protein binding	1	SQSTM1
autophagy of mitochondrion	1	SQSTM1
mitophagy	1	SQSTM1
pexophagy	1	SQSTM1
temperature homeostasis	1	SQSTM1
response to ischemia	1	SQSTM1
ubiquitin-dependent protein catabolic process	1	SQSTM1
protein import into nucleus	1	SQSTM1
endosome organization	1	SQSTM1
 autophagy	1	SQSTM1
 mitochondrion organization	1	SQSTM1
endosomal transport	1	SQSTM1
negative regulation of protein ubiquitination	1	SQSTM1
intracellular signal transduction	1	SQSTM1
aggrephagy	1	SQSTM1
 Ras protein signal transduction	1	SQSTM1
 protein complex stability	1	SQSTM1
selective autophagy	1	SQSTM1
brown fat cell proliferation	1	SQSTM1
protein targeting to vacuole involved in autophagy	1	SQSTM1
response to mitochondrial depolarisation	1	SQSTM1
 long-term synaptic potentiation	1	SQSTM1
protein localization to perinuclear region of cytoplasm	1	SQSTM1
phagophore assembly site	1	SQSTM1
P-body	1	SQSTM1
autophagosome	1	SQSTM1
inclusion body	1	SQSTM1
aggresome	1	SQSTM1
PML body	1	SQSTM1
amphisome	1	SQSTM1
autolysosome	1	SQSTM1
sperm midpiece	1	SQSTM1
Lewy body	1	SQSTM1
acetylcholine catabolic process in synaptic cleft	1	COLQ
 synaptic assembly at neuromuscular junction	1	COLQ
skeletal muscle acetylcholine-gated channel clustering	1	COLQ
beta-galactoside (CMP) alpha-2,3-sialyltransferase activity	1	ST3GAL5
neolactotetraosylceramide alpha-2,3-sialyltransferase activity	1	ST3GAL5
sialyltransferase activity	1	ST3GAL5
lactosylceramide alpha-2,3-sialyltransferase activity	1	ST3GAL5
ganglioside biosynthetic process	1	ST3GAL5
glycosphingolipid biosynthetic process	1	ST3GAL5
sialylation	1	ST3GAL5
glucose import in response to insulin stimulus	1	SGCB
vascular associated smooth muscle cell development	1	SGCB
dystrophin-associated glycoprotein complex	1	SGCB
sarcoglycan complex	1	SGCB
glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity	1	C1GALT1
O-glycan processing, core 1	1	C1GALT1
intestinal epithelial cell development	1	C1GALT1
response to oxidative stress	1	ATRN
cerebellum development	1	ATRN
 multicellular organism growth	1	ATRN
pigmentation	1	ATRN
acetylcholine receptor inhibitor activity	1	LYPD1
acetylcholine receptor binding	1	LYPD1
synaptic transmission, cholinergic	1	LYPD1
acetylcholine receptor signaling pathway	1	LYPD1
negative regulation of protein localization to plasma membrane	1	LYPD1
membrane insertase activity	1	EMC6
autophagosome assembly	1	EMC6
protein insertion into ER membrane by stop-transfer membrane-anchor sequence	1	EMC6
tail-anchored membrane protein insertion into ER membrane	1	EMC6
EMC complex	1	EMC6
omegasome membrane	1	EMC6
negative regulation of cell-matrix adhesion	1	ADAM15
immune response to tumor cell	1	ADAM15
tissue regeneration	1	ADAM15
negative regulation of receptor binding	1	ADAM15
cellular response to phorbol 13-acetate 12-myristate	1	ADAM15
response to hypobaric hypoxia	1	ADAM15
chemotaxis	1	PLAU
 plasminogen activation	1	PLAU
urokinase plasminogen activator signaling pathway	1	PLAU
 fibrinolysis	1	PLAU
 wound healing	1	PLAU
 smooth muscle cell-matrix adhesion	1	PLAU
serine-type endopeptidase complex	1	PLAU
HNK-1 sulfotransferase activity	1	CHST10
learning	1	CHST10
long-term memory	1	CHST10
androgen metabolic process	1	CHST10
carbohydrate biosynthetic process	1	CHST10
proteoglycan biosynthetic process	1	CHST10
female pregnancy	1	COL16A1
integrin activation	1	COL16A1
 focal adhesion assembly	1	COL16A1
collagen type IX trimer	1	COL16A1
collagen type XVI trimer	1	COL16A1
protein O-acetylglucosaminyltransferase activity	1	EOGT
protein O-GlcNAcylation via threonine	1	EOGT
UDP-glucose:glycoprotein glucosyltransferase activity	1	UGGT1
protein N-linked glycosylation via asparagine	1	UGGT1
ER-associated misfolded protein catabolic process	1	UGGT1
UDP-glucosylation	1	UGGT1
endoplasmic reticulum mannose trimming	1	UGGT1
endoplasmic reticulum quality control compartment	1	UGGT1
aminoacylase activity	1	CAT
catalase activity	1	CAT
antioxidant activity	1	CAT
oxidoreductase activity, acting on peroxide as acceptor	1	CAT
response to reactive oxygen species	1	CAT
triglyceride metabolic process	1	CAT
aerobic respiration	1	CAT
response to light intensity	1	CAT
UV protection	1	CAT
response to ozone	1	CAT
response to lead ion	1	CAT
response to inactivity	1	CAT
hemoglobin metabolic process	1	CAT
negative regulation of NF-kappaB transcription factor activity	1	CAT
response to estradiol	1	CAT
response to vitamin A	1	CAT
response to vitamin E	1	CAT
response to L-ascorbic acid	1	CAT
hydrogen peroxide catabolic process	1	CAT
response to ethanol	1	CAT
cellular detoxification of hydrogen peroxide	1	CAT
response to phenylpropanoid	1	CAT
mitochondrial intermembrane space	1	CAT
peroxisome	1	CAT
peroxisomal membrane	1	CAT
peroxisomal matrix	1	CAT
secretory granule lumen	1	CAT
catalase complex	1	CAT
plasma cell differentiation	1	LGALS1
T cell costimulation	1	LGALS1
galectin complex	1	LGALS1
N-acetylglucosamine 6-O-sulfotransferase activity	1	CHST3
chondroitin 6-sulfotransferase activity	1	CHST3
proteoglycan sulfotransferase activity	1	CHST3
N-acetylglucosamine metabolic process	1	CHST3
sulfur compound metabolic process	1	CHST3
T cell homeostasis	1	CHST3
beta-mannosidase activity	1	MANBA
N-acetylgalactosamine 4-O-sulfotransferase activity	1	CHST14
dermatan sulfate biosynthetic process	1	CHST14
dermatan sulfate proteoglycan metabolic process	1	CHST14
Notch binding	1	ADAM17
interleukin-6 receptor binding	1	ADAM17
neutrophil mediated immunity	1	ADAM17
germinal center formation	1	ADAM17
 leukocyte chemotaxis	1	ADAM17
epidermal growth factor receptor signaling pathway	1	ADAM17
Notch signaling pathway	1	ADAM17
Notch receptor processing	1	ADAM17
 T cell chemotaxis	1	ADAM17
B cell differentiation	1	ADAM17
 transforming growth factor beta receptor signaling pathway	1	ADAM17
 chemokine production	1	ADAM17
 mast cell apoptotic process	1	ADAM17
T cell differentiation in thymus	1	ADAM17
receptor transactivation	1	ADAM17
 epidermal growth factor-activated receptor activity	1	ADAM17
spleen development	1	ADAM17
cell motility	1	ADAM17
cellular response to high density lipoprotein particle stimulus	1	ADAM17
commissural neuron axon guidance	1	ADAM17
negative regulation of cold-induced thermogenesis	1	ADAM17
 G1/S transition of mitotic cell cycle	1	ADAM17
 vascular endothelial cell proliferation	1	ADAM17
actin cytoskeleton	1	ADAM17
apical plasma membrane	1	ADAM17
ruffle membrane	1	ADAM17
beta-glucuronidase activity	1	GUSB
glycosaminoglycan catabolic process	1	GUSB
glucuronoside catabolic process	1	GUSB
heparan sulfate proteoglycan catabolic process	1	GUSB
chondroitin sulfate catabolic process	1	GUSB
protein polyubiquitination	1	MGRN1
protein monoubiquitination	1	MGRN1
negative regulation of cAMP-mediated signaling	1	MGRN1
negative regulation of G protein-coupled receptor signaling pathway	1	MGRN1
negative regulation of smoothened signaling pathway	1	MGRN1
blastocyst formation	1	FURIN
negative regulation of inflammatory response to antigenic stimulus	1	FURIN
signal peptide processing	1	FURIN
 signal transduction	1	FURIN
peptide hormone processing	1	FURIN
viral life cycle	1	FURIN
viral translation	1	FURIN
viral protein processing	1	FURIN
zymogen activation	1	FURIN
 cholesterol transport	1	FURIN
negative regulation of low-density lipoprotein particle receptor catabolic process	1	FURIN
nerve growth factor production	1	FURIN
negative regulation of nerve growth factor production	1	FURIN
negative regulation of transforming growth factor beta1 production	1	FURIN
secretion by cell	1	FURIN
 protein catabolic process	1	FURIN
peptide biosynthetic process	1	FURIN
 lipoprotein lipase activity	1	FURIN
 endopeptidase activity	1	FURIN
dibasic protein processing	1	FURIN
 transforming growth factor beta1 activation	1	FURIN
gastrulation	1	POGLUT1
 gastrulation	1	POGLUT1
axial mesoderm development	1	POGLUT1
paraxial mesoderm development	1	POGLUT1
muscle tissue development	1	POGLUT1
circulatory system development	1	POGLUT1
protein tyrosine kinase activity	1	MET
hepatocyte growth factor receptor activity	1	MET
endothelial cell morphogenesis	1	MET
negative regulation of autophagy	1	MET
pancreas development	1	MET
 microtubule polymerization	1	MET
 kinase activity	1	MET
negative regulation of Rho protein signal transduction	1	MET
hepatocyte growth factor receptor signaling pathway	1	MET
branching morphogenesis of an epithelial tube	1	MET
negative regulation of stress fiber assembly	1	MET
establishment of skin barrier	1	MET
negative regulation of thrombin-activated receptor signaling pathway	1	MET
negative regulation of hydrogen peroxide-mediated programmed cell death	1	MET
negative regulation of guanyl-nucleotide exchange factor activity	1	MET
 endothelial cell chemotaxis	1	MET
 thyroid hormone mediated signaling pathway	1	PRCP
plasma kallikrein-kinin cascade	1	PRCP
negative regulation of systemic arterial blood pressure	1	PRCP
angiogenesis involved in wound healing	1	PRCP
 reactive oxygen species metabolic process	1	PRCP
basal part of cell	1	PRCP
T cell activation	1	CD276
T cell receptor signaling pathway	1	CD276
 cell-substrate adhesion	1	COL8A1
epithelial cell proliferation	1	COL8A1
collagen type VIII trimer	1	COL8A1
N-acetylgalactosamine-4-sulfatase activity	1	GALNS
N-acetylgalactosamine-6-sulfatase activity	1	GALNS
mannosyltransferase activity	1	POMT2
dolichyl-phosphate-mannose-protein mannosyltransferase activity	1	POMT2
dentate gyrus development	1	POMT2
protein O-linked mannosylation	1	POMT2
basement membrane organization	1	POMT2
reactive gliosis	1	POMT2
 protein O-linked glycosylation	1	POMT2
beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity	1	B4GALT3
N-acetyllactosamine synthase activity	1	B4GALT3
galactosyltransferase activity	1	B4GALT3
galactosylceramide biosynthetic process	1	B4GALT3
collagen type VI trimer	1	COL6A3
laminin-2 complex	1	LAMC2
cell cortex	1	LAMC2
nerve growth factor receptor activity	1	SORT1
neurotensin receptor activity, non-G protein-coupled	1	SORT1
protein targeting to lysosome	1	SORT1
Golgi to endosome transport	1	SORT1
extrinsic apoptotic signaling pathway via death domain receptors	1	SORT1
vesicle organization	1	SORT1
endosome transport via multivesicular body sorting pathway	1	SORT1
nerve growth factor signaling pathway	1	SORT1
glucose import	1	SORT1
neurotrophin TRK receptor signaling pathway	1	SORT1
plasma membrane to endosome transport	1	SORT1
negative regulation of lipoprotein lipase activity	1	SORT1
Golgi to lysosome transport	1	SORT1
maintenance of synapse structure	1	SORT1
clathrin-coated pit	1	SORT1
clathrin-coated vesicle	1	SORT1
cerebellar climbing fiber to Purkinje cell synapse	1	SORT1
monoatomic ion channel activity	1	ASIC4
sodium ion transmembrane transporter activity	1	ASIC4
ligand-gated sodium channel activity	1	ASIC4
alpha-1,2-mannosyltransferase activity	1	ALG9
dol-P-Man:Man(8)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	1	ALG9
dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase activity	1	ALG9
dolichol-linked oligosaccharide biosynthetic process	1	ALG9
sterol esterase activity	1	NCEH1
serine hydrolase activity	1	NCEH1
acetylalkylglycerol acetylhydrolase activity	1	NCEH1
lipid catabolic process	1	NCEH1
ether lipid metabolic process	1	NCEH1
metalloendopeptidase inhibitor activity	1	TIMP3
response to hormone	1	TIMP3
response to cytokine	1	TIMP3
negative regulation of membrane protein ectodomain proteolysis	1	TIMP3
negative regulation of ERK1 and ERK2 cascade	1	TIMP3
cellular response to organic substance	1	TIMP3
 TRAIL-activated apoptotic signaling pathway	1	TIMP3
negative regulation of metalloendopeptidase activity	1	TIMP3
platelet dense granule lumen	1	TIMP3
type II transforming growth factor beta receptor binding	1	TGFB2
transforming growth factor beta receptor binding	1	TGFB2
type III transforming growth factor beta receptor binding	1	TGFB2
eye development	1	TGFB2
neural tube closure	1	TGFB2
outflow tract septum morphogenesis	1	TGFB2
membranous septum morphogenesis	1	TGFB2
heart valve morphogenesis	1	TGFB2
atrioventricular valve morphogenesis	1	TGFB2
pulmonary valve morphogenesis	1	TGFB2
endocardial cushion morphogenesis	1	TGFB2
cardiac right ventricle morphogenesis	1	TGFB2
ventricular trabecula myocardium morphogenesis	1	TGFB2
endocardial cushion fusion	1	TGFB2
atrial septum primum morphogenesis	1	TGFB2
neural retina development	1	TGFB2
salivary gland morphogenesis	1	TGFB2
glial cell migration	1	TGFB2
response to wounding	1	TGFB2
embryo development ending in birth or egg hatching	1	TGFB2
cardioblast differentiation	1	TGFB2
 epithelial cell migration	1	TGFB2
negative regulation of alkaline phosphatase activity	1	TGFB2
negative regulation of macrophage cytokine production	1	TGFB2
negative regulation of angiogenesis	1	TGFB2
signaling	1	TGFB2
activation of protein kinase activity	1	TGFB2
response to progesterone	1	TGFB2
 stress-activated MAPK cascade	1	TGFB2
 transforming growth factor beta2 production	1	TGFB2
ascending aorta morphogenesis	1	TGFB2
dopamine biosynthetic process	1	TGFB2
odontogenesis	1	TGFB2
uterine wall breakdown	1	TGFB2
 integrin biosynthetic process	1	TGFB2
 heart contraction	1	TGFB2
negative regulation of Ras protein signal transduction	1	TGFB2
embryonic digestive tract development	1	TGFB2
generation of neurons	1	TGFB2
inner ear development	1	TGFB2
negative regulation of epithelial cell proliferation	1	TGFB2
 timing of catagen	1	TGFB2
 cardioblast differentiation	1	TGFB2
uterus development	1	TGFB2
pathway-restricted SMAD protein phosphorylation	1	TGFB2
ventricular septum morphogenesis	1	TGFB2
atrial septum morphogenesis	1	TGFB2
pharyngeal arch artery morphogenesis	1	TGFB2
extrinsic apoptotic signaling pathway	1	TGFB2
 apoptotic process involved in outflow tract morphogenesis	1	TGFB2
 miRNA transcription	1	TGFB2
 complement-dependent cytotoxicity	1	TGFB2
substantia propria of cornea development	1	TGFB2
cranial skeletal system development	1	TGFB2
negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation	1	TGFB2
 epithelial to mesenchymal transition involved in endocardial cushion formation	1	TGFB2
sterol transporter activity	1	NPC1
cholesterol binding	1	NPC1
bile acid metabolic process	1	NPC1
cholesterol storage	1	NPC1
programmed cell death	1	NPC1
negative regulation of macroautophagy	1	NPC1
neurogenesis	1	NPC1
intestinal cholesterol absorption	1	NPC1
cholesterol transport	1	NPC1
membrane raft organization	1	NPC1
intracellular cholesterol transport	1	NPC1
negative regulation of cell death	1	NPC1
cellular response to steroid hormone stimulus	1	NPC1
negative regulation of TORC1 signaling	1	NPC1
cyclodextrin metabolic process	1	NPC1
nuclear envelope	1	NPC1
fibronectin binding	1	MMP2
ovulation from ovarian follicle	1	MMP2
luteinization	1	MMP2
blood vessel maturation	1	MMP2
intramembranous ossification	1	MMP2
embryo implantation	1	MMP2
parturition	1	MMP2
response to mechanical stimulus	1	MMP2
peripheral nervous system axon regeneration	1	MMP2
protein metabolic process	1	MMP2
response to estrogen	1	MMP2
negative regulation of vasoconstriction	1	MMP2
ephrin receptor signaling pathway	1	MMP2
tissue remodeling	1	MMP2
response to electrical stimulus	1	MMP2
face morphogenesis	1	MMP2
prostate gland epithelium morphogenesis	1	MMP2
cellular response to estradiol stimulus	1	MMP2
cellular response to UV-A	1	MMP2
response to amyloid-beta	1	MMP2
 vascular associated smooth muscle cell proliferation	1	MMP2
beta-2-microglobulin binding	1	HLA-E
MHC class I protein binding	1	HLA-E
peptide antigen binding	1	HLA-E
T cell receptor binding	1	HLA-E
natural killer cell lectin-like receptor binding	1	HLA-E
 antibody-dependent cellular cytotoxicity	1	HLA-E
 T cell mediated cytotoxicity	1	HLA-E
antigen processing and presentation of endogenous peptide antigen via MHC class Ib	1	HLA-E
antigen processing and presentation of exogenous peptide antigen via MHC class Ib	1	HLA-E
antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	1	HLA-E
natural killer cell tolerance induction	1	HLA-E
 immunoglobulin production	1	HLA-E
 natural killer cell mediated immunity	1	HLA-E
 natural killer cell cytokine production	1	HLA-E
antibacterial humoral response	1	HLA-E
 interleukin-13 production	1	HLA-E
 interleukin-4 production	1	HLA-E
 TRAIL production	1	HLA-E
 tumor necrosis factor production	1	HLA-E
 natural killer cell proliferation	1	HLA-E
CD8-positive, alpha-beta T cell activation	1	HLA-E
protection from natural killer cell mediated cytotoxicity	1	HLA-E
negative regulation of natural killer cell mediated cytotoxicity	1	HLA-E
 CD8-positive, alpha-beta T cell proliferation	1	HLA-E
 CD8-positive, alpha-beta T cell activation	1	HLA-E
ER to Golgi transport vesicle membrane	1	HLA-E
MHC class Ib protein complex	1	HLA-E
MHC class I protein complex	1	HLA-E
aspartic endopeptidase activity, intramembrane cleaving	1	SPPL2A
membrane protein proteolysis	1	SPPL2A
Golgi-associated vesicle membrane	1	SPPL2A
Wnt-protein binding	1	WLS
intracellular protein transport	1	WLS
hindbrain development	1	WLS
exocrine pancreas development	1	WLS
Wnt protein secretion	1	WLS
 Wnt protein secretion	1	WLS
cementum mineralization	1	WLS
atrioventricular valve formation	1	OLFM1
neuronal signal transduction	1	OLFM1
 axon extension	1	OLFM1
perikaryon	1	OLFM1
axonal growth cone	1	OLFM1
protein localization to ciliary transition zone	1	TCTN2
MKS complex	1	TCTN2
negative regulation of smooth muscle cell migration	1	SERPINE1
 blood coagulation	1	SERPINE1
negative regulation of blood coagulation	1	SERPINE1
negative regulation of cell adhesion mediated by integrin	1	SERPINE1
 leukotriene production involved in inflammatory response	1	SERPINE1
 receptor-mediated endocytosis	1	SERPINE1
defense response to Gram-negative bacterium	1	SERPINE1
negative regulation of vascular wound healing	1	SERPINE1
 monocyte chemotaxis	1	SERPINE1
replicative senescence	1	SERPINE1
dentinogenesis	1	SERPINE1
 odontoblast differentiation	1	SERPINE1
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	1	SERPINE1
negative regulation of smooth muscle cell-matrix adhesion	1	SERPINE1
peptidase inhibitor complex	1	SERPINE1
 collagen fibril organization	1	COLGALT1
interleukin-27 receptor activity	1	IL27RA
 T-helper 1 type immune response	1	IL27RA
negative regulation of type 2 immune response	1	IL27RA
negative regulation of interleukin-17 production	1	IL27RA
 isotype switching to IgG isotypes	1	IL27RA
interleukin-27-mediated signaling pathway	1	IL27RA
negative regulation of T-helper 17 type immune response	1	IL27RA
negative regulation of T cell extravasation	1	IL27RA
complement component C3b binding	1	ITGB2
ICAM-3 receptor activity	1	ITGB2
cargo receptor activity	1	ITGB2
microglial cell activation	1	ITGB2
phagocytosis, engulfment	1	ITGB2
cell-cell signaling	1	ITGB2
receptor internalization	1	ITGB2
heterotypic cell-cell adhesion	1	ITGB2
receptor clustering	1	ITGB2
 neutrophil degranulation	1	ITGB2
negative regulation of dopamine metabolic process	1	ITGB2
 peptidyl-tyrosine phosphorylation	1	ITGB2
 protein targeting to membrane	1	ITGB2
amyloid-beta clearance	1	ITGB2
cell-cell adhesion via plasma-membrane adhesion molecules	1	ITGB2
 neuron death	1	ITGB2
 leukocyte adhesion to vascular endothelial cell	1	ITGB2
neutrophil migration	1	ITGB2
 prostaglandin-E synthase activity	1	ITGB2
integrin alphaL-beta2 complex	1	ITGB2
integrin alphaM-beta2 complex	1	ITGB2
integrin alphaX-beta2 complex	1	ITGB2
plasma membrane raft	1	ITGB2
negative regulation of platelet activation	1	C1QTNF1
 glucose metabolic process	1	C1QTNF1
 MAPK cascade	1	C1QTNF1
negative regulation of platelet aggregation	1	C1QTNF1
 aldosterone secretion	1	C1QTNF1
ammonium transmembrane transporter activity	1	SLC12A6
potassium:chloride symporter activity	1	SLC12A6
cell volume homeostasis	1	SLC12A6
chloride ion homeostasis	1	SLC12A6
potassium ion homeostasis	1	SLC12A6
cellular hypotonic salinity response	1	SLC12A6
ammonium import across plasma membrane	1	SLC12A6
chloride transmembrane transport	1	SLC12A6
potassium ion import across plasma membrane	1	SLC12A6
voltage-gated monoatomic ion channel activity	1	PKD2
voltage-gated calcium channel activity	1	PKD2
voltage-gated sodium channel activity	1	PKD2
voltage-gated potassium channel activity	1	PKD2
monoatomic cation channel activity	1	PKD2
calcium channel activity	1	PKD2
potassium channel activity	1	PKD2
cytoskeletal protein binding	1	PKD2
outward rectifier potassium channel activity	1	PKD2
voltage-gated monoatomic cation channel activity	1	PKD2
actinin binding	1	PKD2
HLH domain binding	1	PKD2
transmembrane transporter binding	1	PKD2
calcium-induced calcium release activity	1	PKD2
ATPase binding	1	PKD2
muscle alpha-actinin binding	1	PKD2
branching involved in ureteric bud morphogenesis	1	PKD2
embryonic placenta development	1	PKD2
detection of nodal flow	1	PKD2
calcium ion transport	1	PKD2
intracellular calcium ion homeostasis	1	PKD2
determination of left/right symmetry	1	PKD2
spinal cord development	1	PKD2
neural tube development	1	PKD2
 inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	1	PKD2
metanephric part of ureteric bud development	1	PKD2
aorta development	1	PKD2
cytoplasmic sequestering of transcription factor	1	PKD2
cilium organization	1	PKD2
detection of mechanical stimulus	1	PKD2
release of sequestered calcium ion into cytosol	1	PKD2
protein tetramerization	1	PKD2
protein homotetramerization	1	PKD2
protein heterotetramerization	1	PKD2
centrosome duplication	1	PKD2
establishment of localization in cell	1	PKD2
negative regulation of ryanodine-sensitive calcium-release channel activity	1	PKD2
renal tubule morphogenesis	1	PKD2
renal artery morphogenesis	1	PKD2
cellular response to hydrostatic pressure	1	PKD2
cellular response to osmotic stress	1	PKD2
determination of liver left/right asymmetry	1	PKD2
metanephric mesenchyme development	1	PKD2
mesonephric tubule development	1	PKD2
mesonephric duct development	1	PKD2
metanephric smooth muscle tissue development	1	PKD2
metanephric cortex development	1	PKD2
metanephric ascending thin limb development	1	PKD2
metanephric cortical collecting duct development	1	PKD2
metanephric distal tubule development	1	PKD2
metanephric S-shaped body morphogenesis	1	PKD2
inorganic cation transmembrane transport	1	PKD2
cell-cell signaling by wnt	1	PKD2
polycystin complex	1	PKD2
cilium	1	PKD2
lamellipodium	1	PKD2
cation channel complex	1	PKD2
ciliary basal body	1	PKD2
basal cortex	1	PKD2
mitotic spindle	1	PKD2
non-motile cilium	1	PKD2
dopamine beta-monooxygenase activity	1	MOXD1
octopamine biosynthetic process	1	MOXD1
dopamine catabolic process	1	MOXD1
norepinephrine biosynthetic process	1	MOXD1
cerebroside-sulfatase activity	1	ARSA
monooxygenase activity	1	CYP2C8
iron ion binding	1	CYP2C8
arachidonic acid epoxygenase activity	1	CYP2C8
retinoic acid 4-hydroxylase activity	1	CYP2C8
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	1	CYP2C8
caffeine oxidase activity	1	CYP2C8
aromatase activity	1	CYP2C8
estrogen 16-alpha-hydroxylase activity	1	CYP2C8
lipid hydroxylation	1	CYP2C8
organic acid metabolic process	1	CYP2C8
steroid metabolic process	1	CYP2C8
epoxygenase P450 pathway	1	CYP2C8
xenobiotic catabolic process	1	CYP2C8
retinol metabolic process	1	CYP2C8
retinoic acid metabolic process	1	CYP2C8
long-chain fatty acid biosynthetic process	1	CYP2C8
icosanoid biosynthetic process	1	CYP2C8
oxidative demethylation	1	CYP2C8
omega-hydroxylase P450 pathway	1	CYP2C8
protein tyrosine phosphatase activity	1	PTPRK
transmembrane receptor protein tyrosine phosphatase activity	1	PTPRK
gamma-catenin binding	1	PTPRK
protein localization to cell surface	1	PTPRK
cellular response to UV	1	PTPRK
negative regulation of cell cycle	1	PTPRK
focal adhesion assembly	1	PTPRK
leading edge membrane	1	PTPRK
beta-galactosyl-N-acetylglucosaminylgalactosylglucosyl-ceramide beta-1,3-acetylglucosaminyltransferase activity	1	B3GNT2
UDP-galactose:beta-N-acetylglucosamine beta-1,3-galactosyltransferase activity	1	B3GNT2
N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity	1	B3GNT2
sensory perception of smell	1	B3GNT2
O-glycan processing	1	B3GNT2
keratan sulfate biosynthetic process	1	B3GNT2
poly-N-acetyllactosamine biosynthetic process	1	B3GNT2
cellular response to leukemia inhibitory factor	1	B3GNT2
growth plate cartilage development	1	THBS3
lymphangiogenesis	1	CCBE1
 vascular endothelial growth factor production	1	CCBE1
 protein processing	1	CCBE1
lung development	1	CCBE1
venous blood vessel morphogenesis	1	CCBE1
 vascular endothelial growth factor signaling pathway	1	CCBE1
 lymphangiogenesis	1	CCBE1
lymphatic endothelial cell migration	1	CCBE1
[heparan sulfate]-glucosamine N-sulfotransferase activity	1	NDST2
deacetylase activity	1	NDST2
N-acetylglucosamine deacetylase activity	1	NDST2
heparan sulfate N-deacetylase activity	1	NDST2
 angiotensin levels in blood	1	NDST2
mast cell mediated immunity	1	NDST2
heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process	1	NDST2
heparan sulfate proteoglycan biosynthetic process, enzymatic modification	1	NDST2
heparin biosynthetic process	1	NDST2
cytochrome-b5 reductase activity, acting on NAD(P)H	1	CYB5R1
FAD binding	1	CYB5R1
bicarbonate transport	1	CYB5R1
sterol biosynthetic process	1	CYB5R1
