Feature	Number of Genes	Genes
mitotic cell cycle	1	NRDE2
 RNA export from nucleus	1	NRDE2
cell division	1	NRDE2
negative regulation of RNA catabolic process	1	NRDE2
PDZ domain binding	1	GNG12
G-protein beta-subunit binding	1	GNG12
heterotrimeric G-protein complex	1	GNG12
asparagine-tRNA ligase activity	1	NARS2
asparaginyl-tRNA aminoacylation	1	NARS2
catalytic activity	1	DDAH2
dimethylargininase activity	1	DDAH2
amino acid binding	1	DDAH2
citrulline metabolic process	1	DDAH2
arginine metabolic process	1	DDAH2
arginine catabolic process	1	DDAH2
nitric oxide biosynthetic process	1	DDAH2
nitric oxide mediated signal transduction	1	DDAH2
 nitric oxide biosynthetic process	1	DDAH2
 nitric-oxide synthase activity	1	DDAH2
formate-tetrahydrofolate ligase activity	1	MTHFD1L
folic acid-containing compound metabolic process	1	MTHFD1L
10-formyltetrahydrofolate biosynthetic process	1	MTHFD1L
formate metabolic process	1	MTHFD1L
embryonic neurocranium morphogenesis	1	MTHFD1L
embryonic viscerocranium morphogenesis	1	MTHFD1L
kinase activity	1	BCKDK
[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity	1	BCKDK
negative regulation of cellular amino acid metabolic process	1	BCKDK
ribosome binding	1	RICTOR
molecular adaptor activity	1	RICTOR
cytoskeleton organization	1	RICTOR
embryo development ending in birth or egg hatching	1	RICTOR
 actin filament polymerization	1	RICTOR
actin cytoskeleton reorganization	1	RICTOR
cellular response to nutrient levels	1	RICTOR
 actin cytoskeleton organization	1	RICTOR
 peptidyl-serine phosphorylation	1	RICTOR
TORC2 signaling	1	RICTOR
 establishment of cell polarity	1	RICTOR
TORC2 complex	1	RICTOR
proteasome assembly	1	PSMG4
snRNA 3'-end processing	1	INTS6L
integrator complex	1	INTS6L
carbonyl reductase (NADPH) activity	1	DHRS2
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	1	DHRS2
C21-steroid hormone metabolic process	1	DHRS2
negative regulation of cell population proliferation	1	DHRS2
nuclear envelope	1	DHRS2
enzyme activator activity	1	PITRM1
metallopeptidase activity	1	PITRM1
negative regulation of macroautophagy	1	POLDIP2
 mitotic cell cycle	1	POLDIP2
error-free translesion synthesis	1	POLDIP2
mitotic spindle assembly	1	POLDIP2
 mitotic cytokinesis	1	POLDIP2
 actin filament binding	1	POLDIP2
vascular associated smooth muscle cell proliferation	1	POLDIP2
 Rho guanyl-nucleotide exchange factor activity	1	POLDIP2
cell-cell junction	1	POLDIP2
channel activity	1	MCL1
protein heterodimerization activity	1	MCL1
BH3 domain binding	1	MCL1
cell fate determination	1	MCL1
mitochondrial fusion	1	MCL1
negative regulation of autophagy	1	MCL1
extrinsic apoptotic signaling pathway in absence of ligand	1	MCL1
 oxidative stress-induced neuron intrinsic apoptotic signaling pathway	1	MCL1
negative regulation of anoikis	1	MCL1
negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	1	MCL1
Bcl-2 family protein complex	1	MCL1
microtubule binding	1	LRPPRC
beta-tubulin binding	1	LRPPRC
negative regulation of mitochondrial RNA catabolic process	1	LRPPRC
mRNA transport	1	LRPPRC
condensed nuclear chromosome	1	LRPPRC
nuclear inner membrane	1	LRPPRC
nuclear outer membrane	1	LRPPRC
pyrroline-5-carboxylate reductase activity	1	PYCR2
ATP transmembrane transporter activity	1	SLC25A25
ATP:inorganic phosphate antiporter activity	1	SLC25A25
response to dietary excess	1	SLC25A25
ADP transport	1	SLC25A25
ATP transport	1	SLC25A25
calcium ion transmembrane transport	1	SLC25A25
phosphoenolpyruvate carboxykinase activity	1	PCK2
phosphoenolpyruvate carboxykinase (GTP) activity	1	PCK2
gluconeogenesis	1	PCK2
oxaloacetate metabolic process	1	PCK2
NADH oxidation	1	PCK2
propionate catabolic process	1	PCK2
cellular response to insulin stimulus	1	PCK2
glycerol biosynthetic process from pyruvate	1	PCK2
hepatocyte differentiation	1	PCK2
cellular response to dexamethasone stimulus	1	PCK2
calcium-dependent protein serine/threonine phosphatase regulator activity	1	RCAN2
calcium-mediated signaling	1	RCAN2
negative regulation of fatty acid biosynthetic process	1	DCAF5
glucokinase activity	1	HK2
hexokinase activity	1	HK2
glucose binding	1	HK2
fructokinase activity	1	HK2
intracellular glucose homeostasis	1	HK2
fructose 6-phosphate metabolic process	1	HK2
lactation	1	HK2
negative regulation of mitochondrial membrane permeability	1	HK2
 glucose import	1	HK2
carbohydrate phosphorylation	1	HK2
glucose 6-phosphate metabolic process	1	HK2
canonical glycolysis	1	HK2
establishment of protein localization to mitochondrion	1	HK2
maintenance of protein location in mitochondrion	1	HK2
 autophagy of mitochondrion in response to mitochondrial depolarization	1	HK2
negative regulation of reactive oxygen species metabolic process	1	HK2
sarcoplasmic reticulum	1	HK2
methylcrotonoyl-CoA carboxylase activity	1	MCCC2
leucine catabolic process	1	MCCC2
3-methylcrotonyl-CoA carboxylase complex, mitochondrial	1	MCCC2
methylcrotonoyl-CoA carboxylase complex	1	MCCC2
aldehyde dehydrogenase (NAD+) activity	1	ALDH1L2
formyltetrahydrofolate dehydrogenase activity	1	ALDH1L2
hydroxymethyl-, formyl- and related transferase activity	1	ALDH1L2
NADPH regeneration	1	ALDH1L2
10-formyltetrahydrofolate catabolic process	1	ALDH1L2
L-alanine:2-oxoglutarate aminotransferase activity	1	GPT2
L-alanine metabolic process	1	GPT2
L-alanine catabolic process	1	GPT2
tubulin binding	1	TTLL4
protein-glutamic acid ligase activity	1	TTLL4
tubulin-glutamic acid ligase activity	1	TTLL4
microtubule cytoskeleton organization	1	TTLL4
protein polyglutamylation	1	TTLL4
peptidyl-glutamic acid modification	1	TTLL4
 blastocyst development	1	TTLL4
cilium	1	TTLL4
9+0 non-motile cilium	1	TTLL4
G protein-coupled receptor kinase activity	1	GRK6
beta-adrenergic receptor kinase activity	1	GRK6
 G protein-coupled receptor signaling pathway	1	GRK6
 signal transduction	1	GRK6
DNA-directed DNA polymerase activity	1	POLG2
DNA polymerase processivity factor activity	1	POLG2
DNA-templated DNA replication	1	POLG2
DNA biosynthetic process	1	POLG2
 DNA-directed DNA polymerase activity	1	POLG2
gamma DNA polymerase complex	1	POLG2
aminopeptidase activity	1	XPNPEP3
metalloaminopeptidase activity	1	XPNPEP3
glomerular filtration	1	XPNPEP3
fibronectin binding	1	LRRC15
collagen binding	1	LRRC15
laminin binding	1	LRRC15
 cell migration	1	LRRC15
negative regulation of viral entry into host cell	1	LRRC15
receptor-mediated virion attachment to host cell	1	LRRC15
negative regulation of protein localization to plasma membrane	1	LRRC15
extracellular matrix	1	LRRC15
activation of cysteine-type endopeptidase activity	1	CYCS
apoptosome	1	CYCS
ornithine-oxo-acid transaminase activity	1	OAT
ornithine(lysine) transaminase activity	1	OAT
visual perception	1	OAT
arginine catabolic process to proline via ornithine	1	OAT
arginine catabolic process to glutamate	1	OAT
complement component C1q complex binding	1	C1QBP
protein kinase C binding	1	C1QBP
hyaluronic acid binding	1	C1QBP
transcription factor binding	1	C1QBP
kininogen binding	1	C1QBP
adrenergic receptor binding	1	C1QBP
immune response	1	C1QBP
complement activation, classical pathway	1	C1QBP
phosphatidylinositol 3-kinase signaling	1	C1QBP
 complement activation	1	C1QBP
negative regulation of type II interferon production	1	C1QBP
negative regulation of MDA-5 signaling pathway	1	C1QBP
negative regulation of RIG-I signaling pathway	1	C1QBP
cytosolic ribosome assembly	1	C1QBP
 cell adhesion	1	C1QBP
negative regulation of mRNA splicing, via spliceosome	1	C1QBP
negative regulation of defense response to virus	1	C1QBP
 neutrophil chemotaxis	1	C1QBP
 trophoblast cell migration	1	C1QBP
 dendritic cell chemotaxis	1	C1QBP
presynaptic active zone	1	C1QBP
GABA-ergic synapse	1	C1QBP
lipoate synthase activity	1	LIAS
lipoate biosynthetic process	1	LIAS
nucleoside diphosphate kinase activity	1	NME4
cardiolipin binding	1	NME4
GTP biosynthetic process	1	NME4
UTP biosynthetic process	1	NME4
CTP biosynthetic process	1	NME4
lipid transport	1	NME4
nucleoside metabolic process	1	NME4
 skeletal muscle cell differentiation	1	UQCC2
trimethyllysine dioxygenase activity	1	TMLHE
protein maturation by [2Fe-2S] cluster transfer	1	GLRX5
protein maturation by [4Fe-4S] cluster transfer	1	GLRX5
neuronal cell body	1	GLRX5
 mitotic nuclear division	1	FBXW5
 centrosome duplication	1	FBXW5
 cell death	1	NOA1
acetylpyruvate hydrolase activity	1	FAHD1
fumarylpyruvate hydrolase activity	1	FAHD1
acylpyruvate hydrolase activity	1	FAHD1
acetyl-CoA hydrolase activity	1	ACAA2
acetyl-CoA C-acyltransferase activity	1	ACAA2
palmitoyl-CoA hydrolase activity	1	ACAA2
acyl-CoA hydrolase activity	1	ACAA2
myristoyl-CoA hydrolase activity	1	ACAA2
cholesterol biosynthetic process	1	ACAA2
cellular response to hypoxia	1	ACAA2
negative regulation of mitochondrial membrane permeability involved in apoptotic process	1	ACAA2
oxoglutarate dehydrogenase (NAD+) activity	1	OGDH
succinyl-CoA metabolic process	1	OGDH
NADH metabolic process	1	OGDH
cerebellar cortex development	1	OGDH
striatum development	1	OGDH
tangential migration from the subventricular zone to the olfactory bulb	1	OGDH
olfactory bulb mitral cell layer development	1	OGDH
mitochondrial RNA processing	1	FASTKD2
RNA processing	1	FASTKD2
 mitochondrial mRNA stability	1	FASTKD2
mitochondrial large ribosomal subunit assembly	1	FASTKD2
ribonucleoprotein granule	1	FASTKD2
protein adenylyltransferase activity	1	SELENOO
protein adenylylation	1	SELENOO
chromosome	1	SELENOO
aspartate-tRNA ligase activity	1	DARS2
aspartate-tRNA(Asn) ligase activity	1	DARS2
aspartyl-tRNA aminoacylation	1	DARS2
mitochondrial asparaginyl-tRNA aminoacylation	1	DARS2
acyltransferase activity	1	PDHX
single-stranded DNA exodeoxyribonuclease activity	1	MGME1
single-stranded DNA 5'-3' DNA exonuclease activity	1	MGME1
acetyltransferase activity	1	DBT
lipoic acid binding	1	DBT
dihydrolipoyllysine-residue (2-methylpropanoyl)transferase activity	1	DBT
microtubule cytoskeleton	1	DBT
peptide metabolic process	1	MIPEP
acyl binding	1	NDUFAB1
acyl carrier activity	1	NDUFAB1
fatty acid binding	1	NDUFAB1
fatty acid biosynthetic process	1	NDUFAB1
corrinoid adenosyltransferase activity	1	MMAB
transferase activity, transferring alkyl or aryl (other than methyl) groups	1	MMAB
cobalamin binding	1	MMAB
cobalamin metabolic process	1	MMAB
chemoattractant activity	1	S100A4
transition metal ion binding	1	S100A4
calcium-dependent protein binding	1	S100A4
RAGE receptor binding	1	S100A4
epithelial to mesenchymal transition	1	S100A4
positive chemotaxis	1	S100A4
neuron projection	1	S100A4
glutamate 5-kinase activity	1	ALDH18A1
glutamate-5-semialdehyde dehydrogenase activity	1	ALDH18A1
glutamate metabolic process	1	ALDH18A1
ornithine biosynthetic process	1	ALDH18A1
citrulline biosynthetic process	1	ALDH18A1
mitochondrial oxoglutarate dehydrogenase complex	1	MRPS36
serine-tRNA ligase activity	1	SARS2
seryl-tRNA aminoacylation	1	SARS2
mitochondrial seryl-tRNA aminoacylation	1	SARS2
ceramide kinase activity	1	AGK
diacylglycerol kinase activity	1	AGK
acylglycerol kinase activity	1	AGK
dihydroceramide kinase activity	1	AGK
glycerolipid metabolic process	1	AGK
ceramide biosynthetic process	1	AGK
lipid phosphorylation	1	AGK
peptidyl-threonine dephosphorylation	1	PPM1K
Mo-molybdopterin cofactor sulfurase activity	1	MOCOS
lyase activity	1	MOCOS
molybdenum ion binding	1	MOCOS
molybdenum cofactor sulfurtransferase activity	1	MOCOS
Mo-molybdopterin cofactor biosynthetic process	1	MOCOS
molybdopterin cofactor biosynthetic process	1	MOCOS
molybdopterin cofactor metabolic process	1	MOCOS
subthalamus development	1	UQCRQ
pons development	1	UQCRQ
cerebellar Purkinje cell layer development	1	UQCRQ
hypothalamus development	1	UQCRQ
midbrain development	1	UQCRQ
ATP:ADP antiporter activity	1	SLC25A6
mitochondrial ADP transmembrane transport	1	SLC25A6
mitochondrial ATP transmembrane transport	1	SLC25A6
monoatomic ion transmembrane transporter activity	1	SFXN3
serine transmembrane transporter activity	1	SFXN3
monoatomic ion transmembrane transport	1	SFXN3
serine import into mitochondrion	1	SFXN3
mitochondrial transmembrane transport	1	SFXN3
substantia nigra development	1	COX6B1
respiratory chain complex IV	1	COX6B1
response to wounding	1	FGFR1OP2
wound healing	1	FGFR1OP2
mitochondrial respirasome assembly	1	COX7A2L
serine-type peptidase activity	1	HTRA2
ceramide metabolic process	1	HTRA2
adult walking behavior	1	HTRA2
response to herbicide	1	HTRA2
 mitochondrion organization	1	HTRA2
programmed cell death	1	HTRA2
protein autoprocessing	1	HTRA2
pentacyclic triterpenoid metabolic process	1	HTRA2
protein catabolic process	1	HTRA2
 multicellular organism growth	1	HTRA2
negative regulation of cell cycle	1	HTRA2
neuron development	1	HTRA2
execution phase of apoptosis	1	HTRA2
negative regulation of neuron death	1	HTRA2
 autophagy of mitochondrion	1	HTRA2
 protein targeting to mitochondrion	1	HTRA2
negative regulation of mitophagy in response to mitochondrial depolarization	1	HTRA2
 extrinsic apoptotic signaling pathway in absence of ligand	1	HTRA2
 cysteine-type endopeptidase activity involved in apoptotic signaling pathway	1	HTRA2
serine-type endopeptidase complex	1	HTRA2
translation repressor activity	1	TRIM3
 toll-like receptor 3 signaling pathway	1	TRIM3
 mitochondrial fusion	1	MTCH2
lipid homeostasis	1	MTCH2
protein localization to mitochondrion	1	MTCH2
 stem cell differentiation	1	MTCH2
guanyl-nucleotide exchange factor activity	1	SLC38A9
amino acid transmembrane transporter activity	1	SLC38A9
L-amino acid transmembrane transporter activity	1	SLC38A9
L-asparagine transmembrane transporter activity	1	SLC38A9
L-glutamine transmembrane transporter activity	1	SLC38A9
L-leucine transmembrane transporter activity	1	SLC38A9
cholesterol binding	1	SLC38A9
sterol sensor activity	1	SLC38A9
arginine binding	1	SLC38A9
L-arginine transmembrane transporter activity	1	SLC38A9
amino acid transmembrane transport	1	SLC38A9
asparagine transport	1	SLC38A9
glutamine transport	1	SLC38A9
branched-chain amino acid transport	1	SLC38A9
cellular response to amino acid stimulus	1	SLC38A9
L-arginine transmembrane transport	1	SLC38A9
 TORC1 signaling	1	SLC38A9
late endosome	1	SLC38A9
late endosome membrane	1	SLC38A9
response to alkaloid	1	UQCRC1
hydrolase activity	1	HINT2
adenosine 5'-monophosphoramidase activity	1	HINT2
steroid biosynthetic process	1	HINT2
lipid catabolic process	1	HINT2
negative regulation of peptidyl-lysine acetylation	1	HINT2
protein-transporting ATPase activity	1	TOMM20
mitochondrion targeting sequence binding	1	TOMM20
tRNA import into mitochondrion	1	TOMM20
cell periphery	1	TOMM20
cristae formation	1	SAMM50
SAM complex	1	SAMM50
MIB complex	1	SAMM50
CARD domain binding	1	CARD19
negative regulation of I-kappaB kinase/NF-kappaB signaling	1	CARD19
DNA-binding transcription factor binding	1	CHCHD2
 cellular response to hypoxia	1	CHCHD2
 mitochondrial ATP synthesis coupled electron transport	1	CHCHD2
transferase activity	1	BIRC3
cysteine-type endopeptidase inhibitor activity involved in apoptotic process	1	BIRC3
cell surface receptor signaling pathway	1	BIRC3
 toll-like receptor signaling pathway	1	BIRC3
 RIG-I signaling pathway	1	BIRC3
 innate immune response	1	BIRC3
negative regulation of necroptotic process	1	BIRC3
 nucleotide-binding oligomerization domain containing signaling pathway	1	BIRC3
 cysteine-type endopeptidase activity	1	BIRC3
RNA cap binding	1	EIF4E2
RNA 7-methylguanosine cap binding	1	EIF4E2
translational initiation	1	EIF4E2
miRNA-mediated gene silencing by inhibition of translation	1	EIF4E2
P-body	1	EIF4E2
mRNA cap binding complex	1	EIF4E2
eukaryotic translation initiation factor 4F complex	1	EIF4E2
RNA polymerase II transcription regulatory region sequence-specific DNA binding	1	NFKB1
DNA-binding transcription repressor activity, RNA polymerase II-specific	1	NFKB1
DNA-binding transcription activator activity, RNA polymerase II-specific	1	NFKB1
DNA-binding transcription factor activity	1	NFKB1
transcription coregulator activity	1	NFKB1
actinin binding	1	NFKB1
transcription by RNA polymerase II	1	NFKB1
JNK cascade	1	NFKB1
 macrophage derived foam cell differentiation	1	NFKB1
 lipid storage	1	NFKB1
negative regulation of calcidiol 1-monooxygenase activity	1	NFKB1
negative regulation of vitamin D biosynthetic process	1	NFKB1
negative regulation of cholesterol transport	1	NFKB1
cellular response to stress	1	NFKB1
response to muscle stretch	1	NFKB1
negative regulation of inflammatory response	1	NFKB1
B cell receptor signaling pathway	1	NFKB1
negative regulation of protein metabolic process	1	NFKB1
mammary gland involution	1	NFKB1
cellular response to mechanical stimulus	1	NFKB1
cellular response to nicotine	1	NFKB1
cellular response to interleukin-6	1	NFKB1
cellular response to dsRNA	1	NFKB1
 canonical Wnt signaling pathway	1	NFKB1
cellular response to interleukin-17	1	NFKB1
 hyaluronan biosynthetic process	1	NFKB1
cellular response to angiotensin	1	NFKB1
 miRNA metabolic process	1	NFKB1
I-kappaB/NF-kappaB complex	1	NFKB1
secretory granule lumen	1	NFKB1
specific granule lumen	1	NFKB1
coproporphyrinogen oxidase activity	1	RSAD1
porphyrin-containing compound biosynthetic process	1	RSAD1
 Notch signaling pathway	1	TM2D3
lateral inhibition	1	TM2D3
phospholipid binding	1	CIBAR1
limb morphogenesis	1	CIBAR1
 smoothened signaling pathway	1	CIBAR1
membrane organization	1	CIBAR1
membrane tubulation	1	CIBAR1
extrinsic component of membrane	1	CIBAR1
mitochondrial crista	1	CIBAR1
ciliary transition zone	1	CIBAR1
ciliary base	1	CIBAR1
receptor recycling	1	PLEKHJ1
endosome organization	1	PLEKHJ1
retrograde transport, endosome to Golgi	1	PLEKHJ1
trans-Golgi network	1	PLEKHJ1
recycling endosome	1	PLEKHJ1
single-stranded RNA binding	1	LONP1
ATP-dependent peptidase activity	1	LONP1
PH domain binding	1	LONP1
insulin receptor substrate binding	1	LONP1
protein quality control for misfolded or incompletely synthesized proteins	1	LONP1
response to aluminum ion	1	LONP1
mitochondrial DNA metabolic process	1	LONP1
negative regulation of insulin receptor signaling pathway	1	LONP1
proteolysis involved in protein catabolic process	1	LONP1
oxidation-dependent protein catabolic process	1	LONP1
ribosomal small subunit binding	1	MTIF2
 translational initiation	1	MTIF2
ribosome disassembly	1	MTIF2
mitochondrial translational initiation	1	MTIF2
phosphatidic acid transfer activity	1	PRELID1
negative regulation of mitochondrial membrane potential	1	PRELID1
 endopeptidase activity	1	PRELID1
phospholipid transport	1	PRELID1
 T cell differentiation	1	PRELID1
 T cell apoptotic process	1	PRELID1
 membrane lipid distribution	1	PRELID1
intermembrane lipid transfer	1	PRELID1
 phospholipid transport	1	PRELID1
negative regulation of protein kinase activity	1	CEP85
chromosome segregation	1	CEP85
 mitotic centrosome separation	1	CEP85
pericentriolar material	1	CEP85
spindle pole	1	CEP85
extrinsic apoptotic signaling pathway via death domain receptors	1	DIABLO
negative regulation of epidermal growth factor receptor signaling pathway	1	RNF115
ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	1	RNF115
tumor necrosis factor receptor binding	1	TRAF6
ubiquitin conjugating enzyme binding	1	TRAF6
thioesterase binding	1	TRAF6
tumor necrosis factor receptor superfamily binding	1	TRAF6
ubiquitin-ubiquitin ligase activity	1	TRAF6
protein kinase B binding	1	TRAF6
stimulatory C-type lectin receptor signaling pathway	1	TRAF6
 immunoglobulin production	1	TRAF6
 T cell cytokine production	1	TRAF6
cytosolic pattern recognition receptor signaling pathway	1	TRAF6
activation of NF-kappaB-inducing kinase activity	1	TRAF6
antigen processing and presentation of exogenous peptide antigen via MHC class II	1	TRAF6
lipopolysaccharide-mediated signaling pathway	1	TRAF6
 lipopolysaccharide-mediated signaling pathway	1	TRAF6
activation of protein kinase activity	1	TRAF6
 interleukin-2 production	1	TRAF6
Fc-epsilon receptor signaling pathway	1	TRAF6
interleukin-17A-mediated signaling pathway	1	TRAF6
T-helper 1 type immune response	1	TRAF6
 T cell proliferation	1	TRAF6
odontogenesis of dentin-containing tooth	1	TRAF6
 JUN kinase activity	1	TRAF6
bone resorption	1	TRAF6
 osteoclast differentiation	1	TRAF6
 JNK cascade	1	TRAF6
T cell receptor signaling pathway	1	TRAF6
 DNA-binding transcription factor activity	1	TRAF6
 NF-kappaB transcription factor activity	1	TRAF6
interleukin-1-mediated signaling pathway	1	TRAF6
response to interleukin-1	1	TRAF6
cellular response to cytokine stimulus	1	TRAF6
interleukin-17-mediated signaling pathway	1	TRAF6
antiviral innate immune response	1	TRAF6
 NIK/NF-kappaB signaling	1	TRAF6
 leukocyte adhesion to vascular endothelial cell	1	TRAF6
 transcription regulatory region DNA binding	1	TRAF6
lipid droplet	1	TRAF6
endosome membrane	1	TRAF6
extrinsic component of cytoplasmic side of plasma membrane	1	TRAF6
plasma membrane signaling receptor complex	1	TRAF6
microfilament motor activity	1	MYH10
RNA stem-loop binding	1	MYH10
cell adhesion	1	MYH10
actin filament-based movement	1	MYH10
actomyosin structure organization	1	MYH10
 protein secretion	1	MYH10
stress fiber	1	MYH10
polysome	1	MYH10
myosin complex	1	MYH10
myosin II complex	1	MYH10
lamellipodium	1	MYH10
cleavage furrow	1	MYH10
myosin filament	1	MYH10
actomyosin	1	MYH10
myosin II filament	1	MYH10
aminoacyl-tRNA hydrolase activity	1	MRPL58
translation release factor activity, codon nonspecific	1	MRPL58
mitochondrial translational termination	1	MRPL58
branched-chain-amino-acid transaminase activity	1	BCAT2
L-leucine:2-oxoglutarate aminotransferase activity	1	BCAT2
L-leucine transaminase activity	1	BCAT2
L-valine transaminase activity	1	BCAT2
L-isoleucine transaminase activity	1	BCAT2
branched-chain amino acid biosynthetic process	1	BCAT2
leucine biosynthetic process	1	BCAT2
valine biosynthetic process	1	BCAT2
 hormone levels	1	BCAT2
fibrillar center	1	MRPL23
MAP kinase activity	1	MAPK11
osteoblast differentiation	1	MAPK11
stress-activated protein kinase signaling cascade	1	MAPK11
p38MAPK cascade	1	MAPK11
 erythrocyte differentiation	1	MAPK11
 muscle cell differentiation	1	MAPK11
cardiac muscle cell proliferation	1	MAPK11
negative regulation of cardiac muscle cell proliferation	1	MAPK11
bone development	1	MAPK11
cellular response to UV-B	1	MAPK11
cellular senescence	1	MAPK11
magnesium ion transmembrane transporter activity	1	CNNM2
magnesium ion transmembrane transport	1	CNNM2
basolateral plasma membrane	1	CNNM2
ribosomal large subunit binding	1	MALSU1
ribosomal large subunit biogenesis	1	MALSU1
negative regulation of mitochondrial translation	1	MALSU1
negative regulation of ribosome biogenesis	1	MALSU1
tyrosine-tRNA ligase activity	1	YARS2
tyrosine binding	1	YARS2
mitochondrial tyrosyl-tRNA aminoacylation	1	YARS2
lipopolysaccharide binding	1	HSPD1
p53 binding	1	HSPD1
DNA replication origin binding	1	HSPD1
high-density lipoprotein particle binding	1	HSPD1
isomerase activity	1	HSPD1
apolipoprotein binding	1	HSPD1
apolipoprotein A-I binding	1	HSPD1
ATP-dependent protein folding chaperone	1	HSPD1
 T cell mediated immune response to tumor cell	1	HSPD1
'de novo' protein folding	1	HSPD1
response to unfolded protein	1	HSPD1
 type II interferon production	1	HSPD1
 interleukin-10 production	1	HSPD1
mitochondrial unfolded protein response	1	HSPD1
protein refolding	1	HSPD1
B cell proliferation	1	HSPD1
B cell activation	1	HSPD1
 macrophage activation	1	HSPD1
adhesion of symbiont to host	1	HSPD1
isotype switching to IgG isotypes	1	HSPD1
 T cell activation	1	HSPD1
protein maturation	1	HSPD1
cellular response to interleukin-7	1	HSPD1
coated vesicle	1	HSPD1
secretory granule	1	HSPD1
lipopolysaccharide receptor complex	1	HSPD1
sperm plasma membrane	1	HSPD1
mitochondrial calcium ion transmembrane transport	1	PMPCB
anatomical structure morphogenesis	1	MRPL40
tRNA wobble uridine modification	1	GTPBP3
tRNA methylation	1	GTPBP3
hexaprenyldihydroxybenzoate methyltransferase activity	1	COQ3
O-methyltransferase activity	1	COQ3
2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	1	COQ3
3-demethylubiquinone-9 3-O-methyltransferase activity	1	COQ3
decaprenyldihydroxybenzoate methyltransferase activity	1	COQ3
3-demethylubiquinol-10 3-O-methyltransferase activity	1	COQ3
glycerol metabolic process	1	COQ3
ubiquinone biosynthetic process	1	COQ3
 ubiquinone biosynthetic process	1	COQ3
methylation	1	COQ3
ubiquinone biosynthesis complex	1	COQ3
ribonuclease III activity	1	MRPL44
mitochondrial translational elongation	1	MRPL44
ribosome assembly	1	MRPL22
NAD+ ADP-ribosyltransferase activity	1	PARP9
enzyme inhibitor activity	1	PARP9
nucleotidyltransferase activity	1	PARP9
histone binding	1	PARP9
ubiquitin-like protein ligase binding	1	PARP9
NAD+ binding	1	PARP9
ADP-D-ribose binding	1	PARP9
STAT family protein binding	1	PARP9
NAD+-protein-C-terminal glycine ADP-ribosyltransferase activity	1	PARP9
DNA damage checkpoint signaling	1	PARP9
 defense response to virus by host	1	PARP9
double-strand break repair	1	PARP9
post-transcriptional regulation of gene expression	1	PARP9
cell migration	1	PARP9
viral protein processing	1	PARP9
NAD biosynthesis via nicotinamide riboside salvage pathway	1	PARP9
 chromatin binding	1	PARP9
 tyrosine phosphorylation of STAT protein	1	PARP9
negative regulation of catalytic activity	1	PARP9
 response to type II interferon	1	PARP9
 type II interferon-mediated signaling pathway	1	PARP9
protein poly-ADP-ribosylation	1	PARP9
site of DNA damage	1	PARP9
intercellular bridge	1	NGRN
small ribosomal subunit rRNA binding	1	MRPS11
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	MRPS11
ribosome	1	MRPS7
rRNA (adenine) methyltransferase activity	1	TRMT61B
rRNA methylation	1	TRMT61B
tRNA (m1A) methyltransferase complex	1	TRMT61B
methenyltetrahydrofolate cyclohydrolase activity	1	MTHFD2
methylenetetrahydrofolate dehydrogenase (NAD+) activity	1	MTHFD2
phosphate ion binding	1	MTHFD2
tetrahydrofolate metabolic process	1	MTHFD2
small GTPase mediated signal transduction	1	RHOT2
mitochondrial outer membrane permeabilization	1	RHOT2
ubiquinone binding	1	ND4
electron transport coupled proton transport	1	ND4
response to ethanol	1	ND4
 peptidase activity	1	NDUFA13
 protein catabolic process	1	NDUFA13
extrinsic apoptotic signaling pathway	1	NDUFA13
negative regulation of intrinsic apoptotic signaling pathway	1	NDUFA13
sodium ion transport	1	NDUFA9
circadian rhythm	1	NDUFA9
ubiquinone-6 biosynthetic process	1	NDUFA9
 cell population proliferation	1	NDUFAF4
negative regulation of necrotic cell death	1	NDUFC2
negative regulation of NIK/NF-kappaB signaling	1	NDUFC2
negative regulation of reactive oxygen species biosynthetic process	1	NDUFC2
 ATP biosynthetic process	1	NDUFC2
azurophil granule membrane	1	NDUFC2
oxygen sensor activity	1	NDUFS2
quinone binding	1	NDUFS2
neurogenesis	1	NDUFS2
gliogenesis	1	NDUFS2
neural precursor cell proliferation	1	NDUFS2
cellular response to oxygen levels	1	NDUFS2
FMN binding	1	NDUFV1
cardiac muscle tissue development	1	NDUFV2
porin activity	1	TOMM40
pore complex	1	TOMM40
NAD(P)H oxidase H2O2-forming activity	1	AIFM1
oxidoreductase activity, acting on NAD(P)H	1	AIFM1
FAD binding	1	AIFM1
poly-ADP-D-ribose binding	1	AIFM1
chromosome condensation	1	AIFM1
 neuron apoptotic process	1	AIFM1
intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	1	AIFM1
cellular response to hydrogen peroxide	1	AIFM1
cellular response to estradiol stimulus	1	AIFM1
cellular response to nitric oxide	1	AIFM1
cellular response to oxygen-glucose deprivation	1	AIFM1
response to L-glutamate	1	AIFM1
 apoptotic DNA fragmentation	1	AIFM1
cellular response to aldosterone	1	AIFM1
growth factor activity	1	GFER
protein-disulfide reductase activity	1	GFER
