Feature	Number of Genes	Genes
triglyceride mobilization	1	LPIN1
phosphatidic acid biosynthetic process	1	LPIN1
mitotic nuclear membrane disassembly	1	LPIN1
animal organ regeneration	1	LPIN1
negative regulation of myelination	1	LPIN1
 DNA replication	1	LPIN1
 cold-induced thermogenesis	1	LPIN1
negative regulation of phosphatidate phosphatase activity	1	LPIN1
ephrin receptor binding	1	ANKS1A
substrate-dependent cell migration	1	ANKS1A
neuron remodeling	1	ANKS1A
phosphatidylinositol-5-phosphate binding	1	PLEKHA5
phosphatidylinositol-4-phosphate binding	1	PLEKHA5
phosphatidylinositol-3,5-bisphosphate binding	1	PLEKHA5
reproductive system development	1	PLEKHA5
 vascular endothelial growth factor signaling pathway	1	JCAD
 blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1	JCAD
 sprouting angiogenesis	1	JCAD
transcription coactivator binding	1	TEAD2
disordered domain specific binding	1	TEAD2
embryonic organ development	1	TEAD2
 stem cell differentiation	1	TEAD2
microtubule plus-end binding	1	CLIP4
cytoplasmic microtubule organization	1	CLIP4
microtubule plus-end	1	CLIP4
poly(U) RNA binding	1	ATXN1
poly(G) binding	1	ATXN1
RNA processing	1	ATXN1
nuclear inclusion body	1	ATXN1
autophagy of peroxisome	1	PIK3R4
axoneme	1	PIK3R4
nucleus-vacuole junction	1	PIK3R4
kinesin I complex	1	KLC2
iron ion binding	1	ISCU
ferrous iron binding	1	ISCU
2 iron, 2 sulfur cluster binding	1	ISCU
intracellular iron ion homeostasis	1	ISCU
iron-sulfur cluster assembly	1	ISCU
[2Fe-2S] cluster assembly	1	ISCU
[4Fe-4S] cluster assembly	1	ISCU
 mitochondrial electron transport, NADH to ubiquinone	1	ISCU
 aconitate hydratase activity	1	ISCU
negative regulation of iron ion import across plasma membrane	1	ISCU
mitochondrial iron-sulfur cluster assembly complex	1	ISCU
iron-sulfur cluster assembly complex	1	ISCU
negative regulation of G2/M transition of mitotic cell cycle	1	MIIP
Golgi organization	1	ARHGAP21
Golgi localization	1	ARHGAP21
maintenance of Golgi location	1	ARHGAP21
organelle transport along microtubule	1	ARHGAP21
negative regulation of vesicle fusion	1	TBC1D4
JUN kinase activity	1	MAPK9
 macrophage derived foam cell differentiation	1	MAPK9
 protein ubiquitination	1	MAPK9
cellular response to reactive oxygen species	1	MAPK9
Fc-epsilon receptor signaling pathway	1	MAPK9
 circadian rhythm	1	MAPK9
rhythmic process	1	MAPK9
modulation of chemical synaptic transmission	1	MAPK9
protein localization to tricellular tight junction	1	MAPK9
cellular response to cadmium ion	1	MAPK9
 podosome assembly	1	MAPK9
cellular senescence	1	MAPK9
inflammatory response to wounding	1	MAPK9
apoptotic signaling pathway	1	MAPK9
 cytokine production involved in inflammatory response	1	MAPK9
 transcription factor catabolic process	1	MAPK9
 apoptotic signaling pathway	1	MAPK9
nucleic acid binding	1	FOXO1
chromatin DNA binding	1	FOXO1
protein phosphatase 2A binding	1	FOXO1
promoter-specific chromatin binding	1	FOXO1
temperature homeostasis	1	FOXO1
intracellular glucose homeostasis	1	FOXO1
protein acetylation	1	FOXO1
negative regulation of stress-activated MAPK cascade	1	FOXO1
cellular response to oxidative stress	1	FOXO1
fat cell differentiation	1	FOXO1
 gluconeogenesis	1	FOXO1
cellular response to cold	1	FOXO1
response to fatty acid	1	FOXO1
cellular response to hyperoxia	1	FOXO1
cellular response to nitric oxide	1	FOXO1
energy homeostasis	1	FOXO1
neuronal stem cell population maintenance	1	FOXO1
 neural precursor cell proliferation	1	FOXO1
 reactive oxygen species metabolic process	1	FOXO1
JUN kinase kinase kinase activity	1	MAP3K20
ribosome binding	1	MAP3K20
small ribosomal subunit rRNA binding	1	MAP3K20
chromosome segregation	1	MAP3K20
cell death	1	MAP3K20
 mitotic metaphase/anaphase transition	1	MAP3K20
stress-activated protein kinase signaling cascade	1	MAP3K20
p38MAPK cascade	1	MAP3K20
embryonic digit morphogenesis	1	MAP3K20
 programmed cell death	1	MAP3K20
stress-activated MAPK cascade	1	MAP3K20
limb development	1	MAP3K20
pyroptosis	1	MAP3K20
cellular response to UV-B	1	MAP3K20
GCN2-mediated signaling	1	MAP3K20
 mitotic DNA damage checkpoint	1	MAP3K20
non-motile cilium assembly	1	CEP89
mitochondrial intermembrane space	1	CEP89
motile cilium	1	CEP89
ciliary transition fiber	1	CEP89
non-motile cilium	1	CEP89
determination of left/right symmetry	1	BICC1
 ARF protein signal transduction	1	PSD3
negative regulation of epidermal growth factor-activated receptor activity	1	ERRFI1
negative regulation of protein autophosphorylation	1	ERRFI1
negative regulation of collagen biosynthetic process	1	ERRFI1
cellular response to platelet-derived growth factor stimulus	1	ERRFI1
negative regulation of epidermal growth factor receptor signaling pathway	1	ERRFI1
skin morphogenesis	1	ERRFI1
 keratinocyte differentiation	1	ERRFI1
lung vasculature development	1	ERRFI1
lung epithelium development	1	ERRFI1
 type B pancreatic cell proliferation	1	ERRFI1
cellular hyperosmotic response	1	ERRFI1
cellular response to dexamethasone stimulus	1	ERRFI1
focal adhesion assembly	1	TESK2
cleavage furrow formation	1	SPIRE1
polar body extrusion after meiotic divisions	1	SPIRE1
actin nucleation	1	SPIRE1
innate immune response	1	SPIRE1
intracellular transport	1	SPIRE1
Golgi vesicle transport	1	SPIRE1
establishment of meiotic spindle localization	1	SPIRE1
actin filament network formation	1	SPIRE1
formin-nucleated actin cable assembly	1	SPIRE1
 mitochondrial fission	1	SPIRE1
 double-strand break repair	1	SPIRE1
cleavage furrow	1	SPIRE1
[phosphorylase] phosphatase activity	1	PPP1R3E
negative regulation of vascular endothelial growth factor receptor signaling pathway	1	EPN2
negative regulation of sprouting angiogenesis	1	EPN2
clathrin vesicle coat	1	EPN2
protein-macromolecule adaptor activity	1	BECN1
GTPase binding	1	BECN1
autophagosome assembly	1	BECN1
autophagy of mitochondrion	1	BECN1
mitophagy	1	BECN1
cellular defense response	1	BECN1
cellular response to nitrogen starvation	1	BECN1
lysosome organization	1	BECN1
mitotic metaphase plate congression	1	BECN1
response to iron(II) ion	1	BECN1
response to lead ion	1	BECN1
 cardiac muscle hypertrophy	1	BECN1
 phosphatidylinositol 3-kinase signaling	1	BECN1
response to vitamin E	1	BECN1
cellular response to amino acid starvation	1	BECN1
suppression by virus of host autophagy	1	BECN1
negative regulation of programmed cell death	1	BECN1
engulfment of apoptotic cell	1	BECN1
amyloid-beta metabolic process	1	BECN1
defense response to virus	1	BECN1
selective autophagy	1	BECN1
cellular response to aluminum ion	1	BECN1
cellular response to copper ion	1	BECN1
response to mitochondrial depolarisation	1	BECN1
 attachment of mitotic spindle microtubules to kinetochore	1	BECN1
negative regulation of autophagosome assembly	1	BECN1
negative regulation of lysosome organization	1	BECN1
negative regulation of reactive oxygen species metabolic process	1	BECN1
 intrinsic apoptotic signaling pathway	1	BECN1
phagophore assembly site	1	BECN1
endosome membrane	1	BECN1
cytoplasmic side of mitochondrial outer membrane	1	BECN1
retromer complex	1	DENND4C
insulin-responsive compartment	1	DENND4C
protein localization to Golgi apparatus	1	RIPOR1
 intracellular protein transport	1	RIPOR1
vesicle membrane	1	RIPOR1
organelle organization	1	KIF5C
motor neuron axon guidance	1	KIF5C
mRNA transport	1	KIF5C
axonal growth cone	1	KIF5C
distal axon	1	KIF5C
cyclin-dependent protein serine/threonine kinase activity	1	CDK14
cyclin binding	1	CDK14
 transcription involved in G1/S transition of mitotic cell cycle	1	CDK14
cyclin-dependent protein kinase holoenzyme complex	1	CDK14
cytoplasmic cyclin-dependent protein kinase holoenzyme complex	1	CDK14
MAP-kinase scaffold activity	1	AKAP13
protein kinase A binding	1	AKAP13
 MAP kinase activity	1	AKAP13
 sarcomere organization	1	AKAP13
bone development	1	AKAP13
cell growth involved in cardiac muscle cell development	1	AKAP13
adrenergic receptor signaling pathway	1	AKAP13
adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process	1	AKAP13
cortical actin cytoskeleton	1	AKAP13
protease binding	1	TNFAIP3
ubiquitin-protein transferase activity	1	TNFAIP3
cysteine-type deubiquitinase activity	1	TNFAIP3
K63-linked deubiquitinase activity	1	TNFAIP3
K63-linked polyubiquitin modification-dependent protein binding	1	TNFAIP3
B-1 B cell homeostasis	1	TNFAIP3
response to molecule of bacterial origin	1	TNFAIP3
 germinal center formation	1	TNFAIP3
negative regulation of chronic inflammatory response	1	TNFAIP3
 tumor necrosis factor-mediated signaling pathway	1	TNFAIP3
protein deubiquitination	1	TNFAIP3
 Wnt signaling pathway	1	TNFAIP3
negative regulation of protein ubiquitination	1	TNFAIP3
negative regulation of NF-kappaB transcription factor activity	1	TNFAIP3
response to muramyl dipeptide	1	TNFAIP3
negative regulation of interleukin-2 production	1	TNFAIP3
negative regulation of interleukin-6 production	1	TNFAIP3
negative regulation of toll-like receptor 2 signaling pathway	1	TNFAIP3
negative regulation of toll-like receptor 3 signaling pathway	1	TNFAIP3
negative regulation of toll-like receptor 4 signaling pathway	1	TNFAIP3
negative regulation of toll-like receptor 5 signaling pathway	1	TNFAIP3
protein K29-linked deubiquitination	1	TNFAIP3
protein K11-linked deubiquitination	1	TNFAIP3
negative regulation of cyclin-dependent protein serine/threonine kinase activity	1	TNFAIP3
negative regulation of bone resorption	1	TNFAIP3
negative regulation of innate immune response	1	TNFAIP3
negative regulation of smooth muscle cell proliferation	1	TNFAIP3
 defense response to virus by host	1	TNFAIP3
negative regulation of inflammatory response	1	TNFAIP3
negative regulation of B cell activation	1	TNFAIP3
 vascular wound healing	1	TNFAIP3
nucleotide-binding oligomerization domain containing signaling pathway	1	TNFAIP3
negative regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway	1	TNFAIP3
negative regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway	1	TNFAIP3
protein K63-linked deubiquitination	1	TNFAIP3
protein K48-linked ubiquitination	1	TNFAIP3
protein K48-linked deubiquitination	1	TNFAIP3
cellular response to lipopolysaccharide	1	TNFAIP3
protein deubiquitination involved in ubiquitin-dependent protein catabolic process	1	TNFAIP3
tolerance induction to lipopolysaccharide	1	TNFAIP3
establishment of protein localization to vacuole	1	TNFAIP3
negative regulation of osteoclast proliferation	1	TNFAIP3
protein K33-linked deubiquitination	1	TNFAIP3
 hepatocyte proliferation	1	TNFAIP3
negative regulation of CD40 signaling pathway	1	TNFAIP3
lysosome	1	TNFAIP3
 Ras protein signal transduction	1	SYDE2
sensory perception of sound	1	PPIP5K2
protein kinase C inhibitor activity	1	YWHAG
receptor tyrosine kinase binding	1	YWHAG
 signal transduction	1	YWHAG
 synaptic plasticity	1	YWHAG
Ras protein signal transduction	1	RALGPS2
 GTPase activity	1	RALGPS2
kinase activity	1	TAOK1
transferase activity	1	TAOK1
central nervous system neuron development	1	TAOK1
 stress-activated MAPK cascade	1	TAOK1
 actin cytoskeleton organization	1	TAOK1
 cytoskeleton organization	1	TAOK1
neuron cellular homeostasis	1	TAOK1
 microtubule cytoskeleton organization	1	TAOK1
execution phase of apoptosis	1	TAOK1
 protein acetylation	1	TAOK1
negative regulation of protein tyrosine kinase activity	1	SH3BP5L
non-membrane spanning protein tyrosine phosphatase activity	1	PTPN4
glutamate receptor binding	1	PTPN4
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	1	PNRC2
deadenylation-independent decapping of nuclear-transcribed mRNA	1	PNRC2
4-aminobutyrate transaminase activity	1	ABAT
pyridoxal phosphate binding	1	ABAT
succinate-semialdehyde dehydrogenase binding	1	ABAT
4-aminobutyrate:2-oxoglutarate transaminase activity	1	ABAT
(S)-3-amino-2-methylpropionate transaminase activity	1	ABAT
iron-sulfur cluster binding	1	ABAT
copulation	1	ABAT
gamma-aminobutyric acid metabolic process	1	ABAT
gamma-aminobutyric acid biosynthetic process	1	ABAT
gamma-aminobutyric acid catabolic process	1	ABAT
response to iron ion	1	ABAT
negative regulation of gamma-aminobutyric acid secretion	1	ABAT
cerebellum development	1	ABAT
 heat generation	1	ABAT
negative regulation of dopamine secretion	1	ABAT
response to nicotine	1	ABAT
exploration behavior	1	ABAT
neurotransmitter catabolic process	1	ABAT
negative regulation of blood pressure	1	ABAT
 dopamine metabolic process	1	ABAT
behavioral response to cocaine	1	ABAT
 uterine smooth muscle contraction	1	ABAT
 inhibitory postsynaptic potential	1	ABAT
 prolactin secretion	1	ABAT
 aspartate secretion	1	ABAT
4-aminobutyrate transaminase complex	1	ABAT
cAMP response element binding	1	CREB3L2
chondrocyte differentiation	1	CREB3L2
endoplasmic reticulum to Golgi vesicle-mediated transport	1	CREB3L2
response to unfolded protein	1	CREB3L2
 neuron projection development	1	CREB3L2
response to endoplasmic reticulum stress	1	CREB3L2
cartilage development	1	CREB3L2
perinuclear endoplasmic reticulum	1	CREB3L2
protein import into nucleus	1	FAM53B
BMP signaling pathway	1	HIVEP1
 glycogen catabolic process	1	PPP1R3D
negative regulation of protein dephosphorylation	1	YWHAB
negative regulation of G protein-coupled receptor signaling pathway	1	YWHAB
cytoplasmic sequestering of protein	1	YWHAB
vacuolar membrane	1	YWHAB
RNA polymerase II CTD heptapeptide repeat kinase activity	1	DYRK1A
histone H3T45 kinase activity	1	DYRK1A
circadian rhythm	1	DYRK1A
negative regulation of microtubule polymerization	1	DYRK1A
amyloid-beta formation	1	DYRK1A
peptidyl-serine autophosphorylation	1	DYRK1A
peptidyl-tyrosine autophosphorylation	1	DYRK1A
negative regulation of DNA damage response, signal transduction by p53 class mediator	1	DYRK1A
negative regulation of mRNA splicing, via spliceosome	1	DYRK1A
negative regulation of DNA methylation-dependent heterochromatin formation	1	DYRK1A
 protein deacetylation	1	DYRK1A
ribonucleoprotein complex	1	DYRK1A
Rac protein signal transduction	1	TIAM1
Wnt signaling pathway, planar cell polarity pathway	1	TIAM1
 dopaminergic neuron differentiation	1	TIAM1
 non-canonical Wnt signaling pathway	1	TIAM1
