Feature	Number of Genes	Genes
exosome (RNase complex)	1	EXOSC7
nucleolar exosome (RNase complex)	1	EXOSC7
methyl-CpG binding	1	CHTOP
 ATP-dependent activity	1	CHTOP
 helicase activity	1	CHTOP
precatalytic spliceosome	1	SF3B2
structural molecule activity	1	PNN
cell adhesion	1	PNN
desmosome	1	PNN
polysome binding	1	UNK
mRNA CDS binding	1	UNK
neuron migration	1	UNK
cell morphogenesis involved in neuron differentiation	1	UNK
negative regulation of cytoplasmic translation	1	UNK
polysome	1	UNK
alpha-tubulin binding	1	SETD2
histone H3K36 methyltransferase activity	1	SETD2
histone H3K36 trimethyltransferase activity	1	SETD2
morphogenesis of a branching structure	1	SETD2
mismatch repair	1	SETD2
transcription elongation by RNA polymerase II	1	SETD2
 mRNA export from nucleus	1	SETD2
peptidyl-lysine trimethylation	1	SETD2
 interferon-alpha production	1	SETD2
response to type I interferon	1	SETD2
nucleosome organization	1	SETD2
cell migration involved in vasculogenesis	1	SETD2
endodermal cell differentiation	1	SETD2
mesoderm morphogenesis	1	SETD2
embryonic cranial skeleton morphogenesis	1	SETD2
stem cell development	1	SETD2
pericardium development	1	SETD2
embryonic placenta morphogenesis	1	SETD2
coronary vasculature morphogenesis	1	SETD2
histone H3-K36 trimethylation	1	SETD2
histone H3-K36 dimethylation	1	SETD2
microtubule cytoskeleton organization involved in mitosis	1	SETD2
 protein localization to chromatin	1	SETD2
 DNA-templated transcription in response to stress	1	BCLAF1
cellular response to leukemia inhibitory factor	1	BCLAF1
 DNA-templated transcription initiation	1	BCLAF1
 intrinsic apoptotic signaling pathway	1	BCLAF1
mRNA cap binding complex binding	1	ZC3H18
RNA destabilization	1	ZC3H18
spliceosomal snRNP assembly	1	SART1
maturation of 5S rRNA	1	SART1
 cytotoxic T cell differentiation	1	SART1
 mRNA stability	1	ZC3H14
negative regulation of mRNA polyadenylation	1	ZC3H14
dendrite cytoplasm	1	ZC3H14
axon cytoplasm	1	ZC3H14
phosphatase regulator activity	1	BMP2K
AP-2 adaptor complex binding	1	BMP2K
 bone mineralization	1	BMP2K
 Notch signaling pathway	1	BMP2K
 clathrin-dependent endocytosis	1	BMP2K
sequence-specific mRNA binding	1	SRSF4
cell migration	1	PRPF40A
pre-mRNA binding	1	SRSF6
 keratinocyte proliferation	1	SRSF6
negative regulation of keratinocyte differentiation	1	SRSF6
 epithelial cell proliferation involved in lung morphogenesis	1	SRSF6
 wound healing	1	SRSF6
negative regulation of type B pancreatic cell apoptotic process	1	SRSF6
mRNA methylation	1	WTAP
mRNA 5'-splice site recognition	1	SFSWAP
U1 snRNP binding	1	SNRPA
 mRNA polyadenylation	1	SNRPA
protein localization to kinetochore	1	IK
nuclear chromosome	1	IK
mitotic spindle pole	1	IK
nuclear thyroid hormone receptor binding	1	THRAP3
phosphoprotein binding	1	THRAP3
nuclear-transcribed mRNA catabolic process	1	THRAP3
mRNA stabilization	1	THRAP3
 transcription by RNA polymerase I	1	SF3B1
 transcription by RNA polymerase III	1	SF3B1
U11/U12 snRNP	1	SF3B1
B-WICH complex	1	SF3B1
mitotic cytokinesis	1	SON
RNA helicase activity	1	DDX39A
RNA export from nucleus	1	DDX39A
Hsp70 protein binding	1	HIKESHI
nuclear import signal receptor activity	1	HIKESHI
Golgi organization	1	HIKESHI
cellular response to heat	1	HIKESHI
RNA endonuclease activity	1	RCL1
endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	RCL1
endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	RCL1
endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1	RCL1
ribosomal small subunit biogenesis	1	RCL1
small-subunit processome	1	RCL1
telomeric DNA binding	1	CTC1
G-rich strand telomeric DNA binding	1	CTC1
 G2/M transition of mitotic cell cycle	1	CTC1
telomere maintenance via telomere lengthening	1	CTC1
telomere capping	1	CTC1
negative regulation of telomere maintenance via telomerase	1	CTC1
multicellular organism growth	1	CTC1
spleen development	1	CTC1
thymus development	1	CTC1
bone marrow development	1	CTC1
hematopoietic stem cell proliferation	1	CTC1
CST complex	1	CTC1
ATPase activator activity	1	GTF2H4
double-stranded DNA binding	1	GTF2H4
RNA polymerase II general transcription initiation factor activity	1	GTF2H4
nucleotide-excision repair	1	GTF2H4
core TFIIH complex portion of holo TFIIH complex	1	GTF2H4
transcription factor TFIIH core complex	1	GTF2H4
transcription factor TFIIH holo complex	1	GTF2H4
endosomal transport	1	ALMS1
 centriole replication	1	ALMS1
 cold-induced thermogenesis	1	ALMS1
centriole	1	ALMS1
lysosome localization	1	BORCS7
 endosome size	1	BORCS7
 lysosome size	1	BORCS7
organelle transport along microtubule	1	BORCS7
cytoplasmic side of lysosomal membrane	1	BORCS7
BORC complex	1	BORCS7
damaged DNA binding	1	CRY2
deoxyribodipyrimidine photo-lyase activity	1	CRY2
DNA (6-4) photolyase activity	1	CRY2
blue light photoreceptor activity	1	CRY2
FAD binding	1	CRY2
photoreactive repair	1	CRY2
response to light stimulus	1	CRY2
blue light signaling pathway	1	CRY2
lipid storage	1	CRY2
negative regulation of phosphoprotein phosphatase activity	1	CRY2
negative regulation of circadian rhythm	1	CRY2
entrainment of circadian clock by photoperiod	1	CRY2
 sodium-dependent phosphate transport	1	CRY2
negative regulation of glucocorticoid receptor signaling pathway	1	CRY2
negative regulation of glucocorticoid secretion	1	CRY2
ligase regulator activity	1	CSTPP1
 protein complex stability	1	CSTPP1
centriolar satellite	1	CSTPP1
G protein-coupled receptor binding	1	GNAQ
GTP binding	1	GNAQ
G-protein beta/gamma-subunit complex binding	1	GNAQ
action potential	1	GNAQ
negative regulation of protein kinase activity	1	GNAQ
adenylate cyclase-activating G protein-coupled receptor signaling pathway	1	GNAQ
G protein-coupled acetylcholine receptor signaling pathway	1	GNAQ
glutamate receptor signaling pathway	1	GNAQ
blood coagulation	1	GNAQ
phototransduction, visible light	1	GNAQ
entrainment of circadian clock	1	GNAQ
 platelet activation	1	GNAQ
protein stabilization	1	GNAQ
phospholipase C-activating dopamine receptor signaling pathway	1	GNAQ
photoreceptor outer segment	1	GNAQ
lysosomal membrane	1	GNAQ
signaling receptor complex adaptor activity	1	GNB5
G-protein gamma-subunit binding	1	GNB5
protein-folding chaperone binding	1	GNB5
dopamine receptor signaling pathway	1	GNB5
light adaption	1	GNB5
 GTPase activity	1	GNB5
negative regulation of voltage-gated calcium channel activity	1	GNB5
dark adaptation	1	GNB5
presynapse	1	GNB5
GTPase activator complex	1	GNB5
heart looping	1	IFT57
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	IFT57
negative regulation of keratinocyte proliferation	1	IFT57
intraciliary anterograde transport	1	IFT57
intraciliary transport	1	IFT57
keratinocyte proliferation	1	IFT57
motile cilium assembly	1	IFT57
non-motile cilium assembly	1	IFT57
intraciliary transport particle B	1	IFT57
photoreceptor connecting cilium	1	IFT57
ciliary basal body	1	IFT57
dendrite terminus	1	IFT57
ciliary tip	1	IFT57
ciliary base	1	IFT57
snRNA processing	1	INTS5
snRNA 3'-end processing	1	INTS5
integrator complex	1	INTS5
heat shock protein binding	1	LIMK1
Rho protein signal transduction	1	LIMK1
 actin filament bundle assembly	1	LIMK1
Fc-gamma receptor signaling pathway involved in phagocytosis	1	LIMK1
stress fiber assembly	1	LIMK1
 axon extension	1	LIMK1
axon extension	1	LIMK1
negative regulation of ubiquitin-protein transferase activity	1	LIMK1
male germ cell nucleus	1	LIMK1
protein phosphatase inhibitor activity	1	LMTK2
myosin VI binding	1	LMTK2
receptor recycling	1	LMTK2
peptidyl-threonine phosphorylation	1	LMTK2
transferrin transport	1	LMTK2
early endosome to late endosome transport	1	LMTK2
early endosome	1	LMTK2
growth cone	1	LMTK2
recycling endosome	1	LMTK2
histone deacetylase binding	1	MAGEA4
MAP kinase activity	1	MAPK14
MAP kinase kinase activity	1	MAPK14
NFAT protein binding	1	MAPK14
cell morphogenesis	1	MAPK14
cartilage condensation	1	MAPK14
osteoblast differentiation	1	MAPK14
placenta development	1	MAPK14
response to dietary excess	1	MAPK14
chondrocyte differentiation	1	MAPK14
negative regulation of inflammatory response to antigenic stimulus	1	MAPK14
chemotaxis	1	MAPK14
cell surface receptor signaling pathway	1	MAPK14
transmembrane receptor protein serine/threonine kinase signaling pathway	1	MAPK14
skeletal muscle tissue development	1	MAPK14
 myotube differentiation	1	MAPK14
platelet activation	1	MAPK14
 ossification	1	MAPK14
stress-activated protein kinase signaling cascade	1	MAPK14
 cyclase activity	1	MAPK14
lipopolysaccharide-mediated signaling pathway	1	MAPK14
response to muramyl dipeptide	1	MAPK14
 interleukin-12 production	1	MAPK14
negative regulation of hippo signaling	1	MAPK14
response to muscle stretch	1	MAPK14
p38MAPK cascade	1	MAPK14
 protein import into nucleus	1	MAPK14
 blood vessel endothelial cell migration	1	MAPK14
 myoblast differentiation	1	MAPK14
glucose import	1	MAPK14
 glucose import	1	MAPK14
striated muscle cell differentiation	1	MAPK14
 muscle cell differentiation	1	MAPK14
stress-activated MAPK cascade	1	MAPK14
 cardiac muscle cell proliferation	1	MAPK14
bone development	1	MAPK14
3'-UTR-mediated mRNA stabilization	1	MAPK14
cellular response to lipoteichoic acid	1	MAPK14
cellular response to UV-B	1	MAPK14
 brown fat cell differentiation	1	MAPK14
stress-induced premature senescence	1	MAPK14
cellular response to virus	1	MAPK14
 synaptic membrane adhesion	1	MAPK14
 cytokine production involved in inflammatory response	1	MAPK14
 myoblast fusion	1	MAPK14
phosphatidic acid binding	1	PLEKHN1
cardiolipin binding	1	PLEKHN1
3'-UTR-mediated mRNA destabilization	1	PLEKHN1
mitochondrial membrane	1	PLEKHN1
enzyme inhibitor activity	1	PPP1R16B
myosin phosphatase regulator activity	1	PPP1R16B
protein phosphatase regulator activity	1	PPP1R16B
 phosphatidylinositol 3-kinase signaling	1	PPP1R16B
 protein dephosphorylation	1	PPP1R16B
negative regulation of protein dephosphorylation	1	PPP1R16B
 filopodium assembly	1	PPP1R16B
negative regulation of peptidyl-serine dephosphorylation	1	PPP1R16B
 blood vessel endothelial cell proliferation involved in sprouting angiogenesis	1	PPP1R16B
 sprouting angiogenesis	1	PPP1R16B
cell projection	1	PPP1R16B
AMP-activated protein kinase activity	1	PRKAA1
cAMP-dependent protein kinase activity	1	PRKAA1
[hydroxymethylglutaryl-CoA reductase (NADPH)] kinase activity	1	PRKAA1
tau protein binding	1	PRKAA1
tau-protein kinase activity	1	PRKAA1
[acetyl-CoA carboxylase] kinase activity	1	PRKAA1
molecular function activator activity	1	PRKAA1
histone H2BS36 kinase activity	1	PRKAA1
fatty acid biosynthetic process	1	PRKAA1
cholesterol biosynthetic process	1	PRKAA1
cold acclimation	1	PRKAA1
response to gamma radiation	1	PRKAA1
bile acid and bile salt transport	1	PRKAA1
response to caffeine	1	PRKAA1
cellular response to nutrient levels	1	PRKAA1
 peptidyl-serine phosphorylation	1	PRKAA1
bile acid signaling pathway	1	PRKAA1
cellular response to glucose starvation	1	PRKAA1
 cholesterol biosynthetic process	1	PRKAA1
 glycolytic process	1	PRKAA1
negative regulation of glucosylceramide biosynthetic process	1	PRKAA1
negative regulation of insulin receptor signaling pathway	1	PRKAA1
rhythmic process	1	PRKAA1
 skeletal muscle tissue development	1	PRKAA1
negative regulation of lipid catabolic process	1	PRKAA1
fatty acid homeostasis	1	PRKAA1
 vesicle-mediated transport	1	PRKAA1
motor behavior	1	PRKAA1
CAMKK-AMPK signaling cascade	1	PRKAA1
 stress granule assembly	1	PRKAA1
neuron cellular homeostasis	1	PRKAA1
cellular response to hydrogen peroxide	1	PRKAA1
 microtubule cytoskeleton organization	1	PRKAA1
cellular response to glucose stimulus	1	PRKAA1
cellular response to ethanol	1	PRKAA1
cellular response to prostaglandin E stimulus	1	PRKAA1
cellular response to organonitrogen compound	1	PRKAA1
energy homeostasis	1	PRKAA1
 bile acid secretion	1	PRKAA1
 mitochondrial transcription	1	PRKAA1
 protein localization	1	PRKAA1
negative regulation of hepatocyte apoptotic process	1	PRKAA1
 protein targeting to mitochondrion	1	PRKAA1
 adipose tissue development	1	PRKAA1
negative regulation of tubulin deacetylation	1	PRKAA1
lipid droplet disassembly	1	PRKAA1
protein localization to lipid droplet	1	PRKAA1
 peptidyl-lysine acetylation	1	PRKAA1
axon	1	PRKAA1
nucleotide-activated protein kinase complex	1	PRKAA1
mitotic chromosome condensation	1	SMC4
meiotic chromosome condensation	1	SMC4
meiotic chromosome segregation	1	SMC4
 chromosome segregation	1	SMC4
 chromosome separation	1	SMC4
 chromosome condensation	1	SMC4
condensed nuclear chromosome	1	SMC4
condensin complex	1	SMC4
protein serine/threonine phosphatase activity	1	TAB1
kinase activator activity	1	TAB1
heart morphogenesis	1	TAB1
cardiac septum development	1	TAB1
protein dephosphorylation	1	TAB1
transforming growth factor beta receptor signaling pathway	1	TAB1
aorta development	1	TAB1
 MAP kinase activity	1	TAB1
coronary vasculature development	1	TAB1
K63-linked polyubiquitin modification-dependent protein binding	1	TAB3
negative regulation of autophagy	1	TAB3
NIK/NF-kappaB signaling	1	TAB3
response to osmotic stress	1	TSC22D3
negative regulation of activation-induced cell death of T cells	1	TSC22D3
 G1/S transition of mitotic cell cycle	1	PLRG1
 viral genome replication	1	PPIE
spliceosomal tri-snRNP complex assembly	1	PRPF19
double-strand break repair via nonhomologous end joining	1	PRPF19
protein localization	1	PRPF19
 astrocyte differentiation	1	PRPF19
protein K63-linked ubiquitination	1	PRPF19
lipid droplet	1	PRPF19
U2 snRNA binding	1	SNRPA1
small nuclear ribonucleoprotein complex	1	SNRPA1
snRNP binding	1	SNRPB2
mitotic G2 DNA damage checkpoint signaling	1	SYF2
gastrulation	1	SYF2
embryonic organ development	1	SYF2
