Feature	Number of Genes	Genes
pericentriolar material	1	NIN
spindle pole	1	NIN
axonal growth cone	1	NIN
apical part of cell	1	NIN
mitotic spindle pole	1	NIN
ciliary transition fiber	1	NIN
centriolar subdistal appendage	1	NIN
cyclin binding	1	TNFAIP1
immune response	1	TNFAIP1
cell migration	1	TNFAIP1
negative regulation of Rho protein signal transduction	1	TNFAIP1
stress fiber assembly	1	TNFAIP1
protein homooligomerization	1	TNFAIP1
endosome	1	TNFAIP1
Cul3-RING ubiquitin ligase complex	1	TNFAIP1
double-stranded RNA adenosine deaminase activity	1	ADAR
tRNA-specific adenosine deaminase activity	1	ADAR
somatic diversification of immune receptors via somatic mutation	1	ADAR
adenosine to inosine editing	1	ADAR
response to virus	1	ADAR
base conversion or substitution editing	1	ADAR
erythrocyte differentiation	1	ADAR
response to interferon-alpha	1	ADAR
definitive hemopoiesis	1	ADAR
negative regulation of type I interferon-mediated signaling pathway	1	ADAR
hepatocyte apoptotic process	1	ADAR
negative regulation of post-transcriptional gene silencing by RNA	1	ADAR
negative regulation of hepatocyte apoptotic process	1	ADAR
supraspliceosomal complex	1	ADAR
RNA polymerase I core binding	1	SPTY2D1
histone chaperone activity	1	SPTY2D1
transcription by RNA polymerase I	1	SPTY2D1
protein kinase B binding	1	SRSF5
mRNA splice site recognition	1	SRSF5
cellular response to insulin stimulus	1	SRSF5
liver regeneration	1	SRSF5
receptor tyrosine kinase binding	1	FIZ1
cleavage involved in rRNA processing	1	RRP36
S-adenosylmethionine-dependent methyltransferase activity	1	RRP8
rDNA heterochromatin formation	1	RRP8
 histone methylation	1	RRP8
 histone deacetylation	1	RRP8
methylation	1	RRP8
negative regulation of cell cycle	1	RRP8
 transcription by glucose	1	RRP8
energy homeostasis	1	RRP8
 G1 to G0 transition	1	RRP8
chromatin silencing complex	1	RRP8
rDNA heterochromatin	1	RRP8
eNoSc complex	1	RRP8
GTPase activating protein binding	1	NKIRAS2
I-kappaB kinase/NF-kappaB signaling	1	NKIRAS2
 tumor necrosis factor-mediated signaling pathway	1	NKIRAS2
Ral protein signal transduction	1	NKIRAS2
surfactant homeostasis	1	NKIRAS2
lung alveolus development	1	NKIRAS2
brain development	1	UTP3
metallocarboxypeptidase activity	1	AGTPBP1
eye photoreceptor cell differentiation	1	AGTPBP1
proteolysis	1	AGTPBP1
mitochondrion organization	1	AGTPBP1
adult walking behavior	1	AGTPBP1
cerebellar Purkinje cell differentiation	1	AGTPBP1
olfactory bulb development	1	AGTPBP1
central nervous system neuron development	1	AGTPBP1
protein deglutamylation	1	AGTPBP1
C-terminal protein deglutamylation	1	AGTPBP1
protein side chain deglutamylation	1	AGTPBP1
neurotransmitter metabolic process	1	AGTPBP1
neuromuscular process	1	AGTPBP1
retina development in camera-type eye	1	AGTPBP1
anterograde axonal transport of mitochondrion	1	AGTPBP1
retrograde axonal transport of mitochondrion	1	AGTPBP1
 ubiquitin-dependent protein catabolic process	1	AGTPBP1
axon cytoplasm	1	AGTPBP1
cadherin binding	1	RSL1D1
 protein localization	1	RSL1D1
 cellular senescence	1	RSL1D1
 cyclin-dependent protein serine/threonine kinase activity	1	GTPBP4
negative regulation of cell-cell adhesion	1	GTPBP4
negative regulation of protein ubiquitination	1	GTPBP4
negative regulation of collagen binding	1	GTPBP4
actin binding	1	TNNI1
skeletal muscle contraction	1	TNNI1
 striated muscle contraction	1	TNNI1
transition between fast and slow fiber	1	TNNI1
ventricular cardiac muscle tissue morphogenesis	1	TNNI1
troponin complex	1	TNNI1
translation initiation factor activity	1	EIF3L
formation of cytoplasmic translation initiation complex	1	EIF3L
viral translational termination-reinitiation	1	EIF3L
eukaryotic translation initiation factor 3 complex	1	EIF3L
eukaryotic 43S preinitiation complex	1	EIF3L
eukaryotic 48S preinitiation complex	1	EIF3L
mitotic chromosome condensation	1	NUSAP1
establishment of mitotic spindle localization	1	NUSAP1
four-way junction helicase activity	1	RECQL4
oxidized purine DNA binding	1	RECQL4
3'-5' DNA helicase activity	1	RECQL4
telomeric D-loop binding	1	RECQL4
DNA/DNA annealing activity	1	RECQL4
double-strand break repair via homologous recombination	1	RECQL4
DNA replication	1	RECQL4
DNA duplex unwinding	1	RECQL4
telomeric D-loop disassembly	1	RECQL4
actin cytoskeleton	1	NPM3
anterior head development	1	DDX10
Wnt signaling pathway	1	C12orf43
Spemann organizer formation	1	C12orf43
hair follicle maturation	1	NOM1
acetyltransferase activator activity	1	BCAS3
histone acetyltransferase binding	1	BCAS3
phosphatidylinositol binding	1	BCAS3
beta-tubulin binding	1	BCAS3
angiogenesis	1	BCAS3
Golgi organization	1	BCAS3
 endothelial cell migration	1	BCAS3
microtubule organizing center organization	1	BCAS3
tube formation	1	BCAS3
 catalytic activity	1	BCAS3
response to estrogen	1	BCAS3
 filopodium assembly	1	BCAS3
negative regulation of focal adhesion assembly	1	BCAS3
 intracellular protein transport	1	BCAS3
activation of GTPase activity	1	BCAS3
 establishment of cell polarity	1	BCAS3
 actin cytoskeleton reorganization	1	BCAS3
phagophore assembly site	1	BCAS3
cell leading edge	1	BCAS3
intermediate filament cytoskeleton	1	BCAS3
tRNA threonylcarbamoyladenosine modification	1	GON7
EKC/KEOPS complex	1	GON7
DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	1	TOP2A
protein kinase C binding	1	TOP2A
ATP-dependent activity, acting on DNA	1	TOP2A
resolution of meiotic recombination intermediates	1	TOP2A
sister chromatid segregation	1	TOP2A
DNA topological change	1	TOP2A
DNA ligation	1	TOP2A
female meiotic nuclear division	1	TOP2A
apoptotic chromosome condensation	1	TOP2A
 circadian rhythm	1	TOP2A
 single stranded viral RNA replication via double stranded DNA intermediate	1	TOP2A
rhythmic process	1	TOP2A
negative regulation of DNA duplex unwinding	1	TOP2A
nuclear chromosome	1	TOP2A
male germ cell nucleus	1	TOP2A
DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) complex	1	TOP2A
activation of NF-kappaB-inducing kinase activity	1	ZFP91
protein K63-linked ubiquitination	1	ZFP91
3'-5'-RNA exonuclease activity	1	EXOSC5
RNA exonuclease activity	1	EXOSC5
RNA catabolic process	1	EXOSC5
rRNA catabolic process	1	EXOSC5
nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	1	EXOSC5
U4 snRNA 3'-end processing	1	EXOSC5
exonucleolytic catabolism of deadenylated mRNA	1	EXOSC5
DNA deamination	1	EXOSC5
nuclear mRNA surveillance	1	EXOSC5
polyadenylation-dependent snoRNA 3'-end processing	1	EXOSC5
RNA phosphodiester bond hydrolysis, exonucleolytic	1	EXOSC5
cytoplasmic exosome (RNase complex)	1	EXOSC5
nucleolar exosome (RNase complex)	1	EXOSC5
ATPase activator activity	1	NKRF
SH3 domain binding	1	ZNF106
insulin receptor signaling pathway	1	ZNF106
rRNA metabolic process	1	NIFK
protein-containing complex assembly	1	NIFK
cell morphogenesis	1	ASXL1
heart morphogenesis	1	ASXL1
animal organ morphogenesis	1	ASXL1
hemopoiesis	1	ASXL1
response to retinoic acid	1	ASXL1
negative regulation of peroxisome proliferator activated receptor signaling pathway	1	ASXL1
monoubiquitinated histone H2A deubiquitination	1	ASXL1
 kidney size	1	ASXL1
negative regulation of fat cell differentiation	1	ASXL1
 retinoic acid receptor signaling pathway	1	ASXL1
thymus development	1	ASXL1
bone marrow development	1	ASXL1
homeostasis of number of cells	1	ASXL1
lung saccule development	1	ASXL1
podocyte development	1	ASXL1
PR-DUB complex	1	ASXL1
negative regulation of inflammatory response to antigenic stimulus	1	MKRN2
protein kinase B signaling	1	MKRN2
negative regulation of NIK/NF-kappaB signaling	1	MKRN2
negative regulation of neuron differentiation	1	NEPRO
 Notch signaling pathway	1	NEPRO
cytosolic small ribosomal subunit	1	RPS3A
K48-linked polyubiquitin modification-dependent protein binding	1	ZFAND2B
SRP-dependent cotranslational protein targeting to membrane, translocation	1	ZFAND2B
 insulin-like growth factor receptor signaling pathway	1	ZFAND2B
endoplasmic reticulum membrane	1	ZFAND2B
CoA pyrophosphatase activity	1	NUDT8
manganese ion binding	1	NUDT8
acyl-coenzyme A diphosphatase activity	1	NUDT8
coenzyme A catabolic process	1	NUDT8
medium-chain fatty-acyl-CoA catabolic process	1	NUDT8
butyryl-CoA catabolic process	1	NUDT8
acetyl-CoA catabolic process	1	NUDT8
succinyl-CoA catabolic process	1	NUDT8
propionyl-CoA catabolic process	1	NUDT8
malonyl-CoA catabolic process	1	NUDT8
leucine zipper domain binding	1	AATF
tau protein binding	1	AATF
 mitotic cell cycle	1	AATF
negative regulation of superoxide anion generation	1	AATF
negative regulation of amyloid precursor protein biosynthetic process	1	AATF
negative regulation of reactive oxygen species metabolic process	1	AATF
negative regulation of apoptotic signaling pathway	1	AATF
unmethylated CpG binding	1	FBXL19
ubiquitin ligase-substrate adaptor activity	1	FBXL19
SCF ubiquitin ligase complex	1	FBXL19
 macrophage chemotaxis	1	MTUS1
spindle	1	MTUS1
ubiquitin conjugating enzyme activity	1	UBE2R2
protein monoubiquitination	1	UBE2R2
protein K48-linked ubiquitination	1	UBE2R2
protein K11-linked deubiquitination	1	USP37
protein K48-linked deubiquitination	1	USP37
tRNA catabolic process	1	POP1
intracellular signal transduction	1	TP53TG5
endopeptidase inhibitor activity	1	UCHL5
proteasome binding	1	UCHL5
 DNA repair	1	UCHL5
DNA recombination	1	UCHL5
lateral ventricle development	1	UCHL5
midbrain development	1	UCHL5
 chromosome organization	1	UCHL5
forebrain morphogenesis	1	UCHL5
 DNA strand elongation	1	UCHL5
 proteasomal protein catabolic process	1	UCHL5
 telomere maintenance in response to DNA damage	1	UCHL5
Ino80 complex	1	UCHL5
cytosolic proteasome complex	1	UCHL5
U1 snRNA binding	1	COIL
U2 snRNA binding	1	COIL
spliceosomal snRNP assembly	1	COIL
U6 snRNA 3'-end binding	1	LSM3
P-body assembly	1	LSM3
P-body	1	LSM3
U6 snRNP	1	LSM3
Lsm2-8 complex	1	LSM3
Lsm1-7-Pat1 complex	1	LSM3
homophilic cell adhesion via plasma membrane adhesion molecules	1	PCDH1
cell-cell signaling	1	PCDH1
carbamoyl-phosphate synthase (ammonia) activity	1	CPS1
carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	1	CPS1
endopeptidase activity	1	CPS1
glutamate binding	1	CPS1
potassium ion binding	1	CPS1
small molecule binding	1	CPS1
modified amino acid binding	1	CPS1
urea cycle	1	CPS1
'de novo' pyrimidine nucleobase biosynthetic process	1	CPS1
midgut development	1	CPS1
response to toxic substance	1	CPS1
response to zinc ion	1	CPS1
response to amine	1	CPS1
citrulline biosynthetic process	1	CPS1
triglyceride catabolic process	1	CPS1
response to food	1	CPS1
response to lipopolysaccharide	1	CPS1
vasodilation	1	CPS1
response to amino acid	1	CPS1
nitric oxide metabolic process	1	CPS1
homocysteine metabolic process	1	CPS1
monoatomic anion homeostasis	1	CPS1
response to growth hormone	1	CPS1
hepatocyte differentiation	1	CPS1
carbamoyl phosphate biosynthetic process	1	CPS1
cellular response to ammonium ion	1	CPS1
cellular response to cAMP	1	CPS1
cellular response to glucagon stimulus	1	CPS1
cellular response to oleic acid	1	CPS1
response to dexamethasone	1	CPS1
mitochondrial inner membrane	1	CPS1
mitochondrial nucleoid	1	CPS1
establishment of protein localization to chromatin	1	LRWD1
nuclear origin of replication recognition complex	1	LRWD1
pericentric heterochromatin	1	LRWD1
methylmalonyl-CoA epimerase activity	1	MCEE
short-chain fatty acid catabolic process	1	MCEE
L-methylmalonyl-CoA metabolic process	1	MCEE
