Feature	Number of Genes	Genes
G protein-coupled receptor signaling pathway	7	PLCB2, GNA12, GPSM2, GNG2, BCAR1, RIC8A, RIC8B
ribosome binding	7	DNAJC2, FMR1, ZNF598, NAA10, NAA16, EIF3C, EIF3K
perikaryon	7	CPNE5, GIGYF2, FYN, FMR1, SHTN1, DBNL, CRYAB
histone deacetylase binding	7	BLTP3A, CDC20, HSP90AB1, MAGEA1, HSP90AA1, SUDS3, KCTD21
structural constituent of cytoskeleton	7	TLN1, CD2AP, ARPC1B, SORBS3, TLN2, CCDC6, BFSP2
negative regulation of cell population proliferation	7	NME1, CDC73, GSDME, WDR6, CDKN3, PROX1, PDCD5
chaperonin-containing T-complex	7	CCT3, CCT6B, CCT2, CCT6A, CCT7, CCT8, CCT4
cell body	7	CCT3, FYN, RPL28, CCT2, CCT7, CCT8, CCT4
polyubiquitin modification-dependent protein binding	7	TNIP2, BABAM2, VCP, EPS15, OPTN, PSMD4, TOM1
nucleotide binding	7	GPSM2, NUBP1, NUBP2, ITPA, IMPDH1, VPS11, IMPDH2
cell projection	7	FBXO45, FMR1, PTPN12, ARHGEF5, PDPK1, KCTD12, CCT4
apical plasma membrane	7	GNAS, RAPGEF6, PARD6B, SAPCD2, AHCYL1, HSP90AA1, ARHGEF18
transmembrane transporter binding	7	DIAPH1, FYN, FMR1, CAMK2D, FGF13, USP10, HSP90AA1
actin filament organization	7	CD2AP, SH3BP1, BCAR1, NCK1, CAP2, CAP1, SH3KBP1
centriolar satellite	7	CD2AP, G6PD, FLII, BBS4, KIAA0753, TACC3, SPAG5
centriole	7	NUBP1, IFT81, NUBP2, BBS4, KIAA0753, STIL, CCHCR1
cytoplasmic side of plasma membrane	7	G6PD, RNF31, MAP2K2, IKBKB, TYK2, TRAF2, BIRC2
DNA-binding transcription factor activity, RNA polymerase II-specific	7	STAT1, ATF7, ZNF213, ZNF263, PROX1, STAT5A, ZNF114
cellular response to insulin stimulus	7	STAT1, LPIN2, IRS1, PDPK1, PIK3R1, GSK3A, EPRS1
cytosolic ribosome	7	RPL35, RPL28, ZNF598, RPL23, HBS1L, ABCE1, RPS24
protein kinase activity	7	CDK1, MAP3K5, CSNK1A1, IKBKB, RPS6KB2, MAP4K5, BUB1B
cytoplasmic ribonucleoprotein granule	7	AGO1, FMR1, RPL28, FXR2, PSMC2, MOV10, SHB
translation initiation factor binding	7	FMR1, EIF4G1, EIF2S2, RPS24, EIF3B, EIF3C, EIF3M
postsynapse	7	FMR1, DYNLL2, EIF4G1, GIT1, AP3D1, GSK3A, PSMC5
 JNK cascade	7	MBIP, TAOK2, MAP3K5, DIXDC1, TRAF2, TGFBR3, SDCBP
 cell cycle	7	MBIP, CDKN3, HSP90AB1, MARK4, TXLNG, PROX1, BIRC2
melanosome	7	ANKRD27, HSP90AB1, STOM, HSP90AA1, CCT4, SDCBP, CLTC
protein-macromolecule adaptor activity	7	NCK1, BBS4, TRIM11, OPTN, VPS11, TRAF2, PSMC6
 autophagy	7	SOGA1, GSK3A, DAPK3, USP10, PIP4K2C, OPTN, RFPL4A
MAPK cascade	7	ZDHHC9, MAP3K5, MAP2K2, SORBS3, FGF13, MAP4K5, CAMKK2
rescue of stalled ribosome	7	SKIC3, SKIC8, ZNF598, HBS1L, USP10, ABCE1, NEMF
calmodulin binding	7	MYO9B, CAMK2D, PHKA1, CAMKK1, CAMK2B, CAMKK2, CAMSAP2
proteasome regulatory particle, base subcomplex	7	PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, PSMD4
proteasome regulatory particle, lid subcomplex	6	PSMD14, ADRM1, PSMD12, PSMD13, PSMD3, PSMD8
 TORC1 signaling	6	WDR59, RNF167, MIOS, LAMTOR5, PIH1D1, LARS1
adherens junction	6	DSC2, TLN1, SH3BP1, CYTH3, LLGL2, SDCBP
4 iron, 4 sulfur cluster binding	6	CIAO3, NUBP1, NUBP2, NFU1, ABCE1, ELP3
 mitotic cell cycle	6	CCNB1, CDC20, PIM3, DAPK3, SHB, SDCBP
spindle pole	6	CCNB1, CEP95, CDC20, SPDL1, TACC3, IKBKG
protein monoubiquitination	6	SKP1, ITCH, MARCHF7, CBL, UBE2D3, ZNF598
chromosome segregation	6	PPP2R1A, MIS18A, RIOK3, SKA3, SPAG5, SPC25
protein-folding chaperone binding	6	BAG3, GET4, CDC37, PTGES3, DNAJB9, BIRC2
cilium assembly	6	IFT122, SNAP29, IFT81, BBS4, KIAA0753, RO60
 proteasomal ubiquitin-dependent protein catabolic process	6	HSPBP1, GNA12, VCP, GSK3A, CSNK1A1, ZER1
phospholipid binding	6	PLCB2, SMURF1, AMPH, SYTL4, SHC1, EPN1
negative regulation of protein kinase activity	6	CHP1, UBASH3B, AKT1S1, PDPK1, QARS1, SHB
response to xenobiotic stimulus	6	CTPS1, GNA12, STAT1, CDK1, ALAD, HSP90AA1
negative regulation of canonical Wnt signaling pathway	6	TLE3, MLLT3, GSK3A, CSNK1A1L, CSNK1A1, PFDN5
autophagosome	6	WIPI2, SNAP29, TAX1BP1, PIP4K2C, OPTN, VPS11
ruffle membrane	6	TLN1, NME1, DIAPH1, TWF1, INPP5J, EPS8L1
 telomere maintenance via telomerase	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
toxin transport	6	CCT3, CCT6B, CCT2, CCT7, CCT8, CCT4
 establishment of protein localization to telomere	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
 protein localization to Cajal body	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
 telomerase RNA localization to Cajal body	6	CCT3, CCT2, CCT6A, CCT7, CCT8, CCT4
K63-linked polyubiquitin modification-dependent protein binding	6	TNIP2, NPLOC4, RNF31, OPTN, IKBKG, IKBKE
chromosome	6	GET4, USP51, FMR1, MLLT3, UBAP2, SYCE1
chaperone-mediated protein complex assembly	6	LONP1, PTGES3, HSP90AB1, HSPA4, HSP90AA1, CCT2
neuron migration	6	FBXO45, FYN, BBS4, FGF13, HSP90AA1, ELP3
cytoskeleton organization	6	DIAPH1, MAST2, SORBS3, TLN2, SH3KBP1, CCDC6
clathrin-coated pit	6	AAK1, NECAP2, SNX9, EPS15, NUMB, EPN1
clathrin-coated vesicle	6	AAK1, SNX18, SNX9, NUMB, VPS11, CLTC
 actin cytoskeleton organization	6	CD2AP, SH3BP1, ARHGEF5, TAOK2, DAPK3, DIXDC1
cell-cell junction	6	CD2AP, TWF1, NCK1, PIK3R1, MAP2K2, SH3KBP1
vesicle	6	CD2AP, DCTN2, GDI2, GIGYF2, DYNC1I2, STOM
phosphatidylinositol-4,5-bisphosphate binding	6	TWF1, FLII, OSBPL2, GSDME, SNX18, SDCBP
 neuron projection development	6	TWF1, FYN, ANKRD27, NCK1, GSK3A, CAMK2B
negative regulation of neuron death	6	INPP5A, EIF4G1, CBL, IKBKG, TRAF2, PSMC1
cysteine-type deubiquitinase activity	6	USP15, USP51, USP25, OTUD4, USP10, USP14
insulin-like growth factor receptor signaling pathway	6	GIGYF2, IRS1, PDPK1, PIK3R1, MAP2K2, SHC1
cytoplasmic translation	6	RPL35, RPL28, RPL23, SARS1, FTSJ1, RPS24
scaffold protein binding	6	CDC37, FYN, MAP2K2, IKBKB, HSP90AA1, CIT
microtubule cytoskeleton organization	6	CDK1, BBS4, MARK4, TACC3, CAMSAP2, TXNDC9
tau protein binding	6	FYN, TAOK2, HSP90AB1, MARK4, GSK3A, HSP90AA1
cellular response to virus	6	FMR1, GSDME, RIOK3, TYK2, IKBKE, HSP90AA1
phosphotyrosine residue binding	6	IRS1, CBL, CBLB, PIK3R1, SHC1, SHB
 cilium assembly	6	TBC1D2B, BBS4, RABEP2, MARK4, RABGAP1, TBC1D2
spindle	6	CDC20, CSNK1A1, AFG2A, BUB1B, CLTA, CLTC
endosome membrane	6	UBE2D3, AP3D1, WDR83, NUMB, VPS11, TOM1
response to virus	6	YJU2B, IKBKB, LAMTOR5, ZC3HAV1, IKBKG, STMN1
proteasome-activating activity	6	PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6
 TOR signaling	5	WDR59, GNA12, MIOS, LAMTOR5, LARS1
late endosome	5	ANKRD13D, BLTP3A, ANKRD27, MAP2K2, VPS11
cell-cell adhesion	5	DSC2, TLN1, CD2AP, TLN2, SHC1
external side of plasma membrane	5	CD207, ADA, MAP3K5, CAPN2, TGFBR3
 cyclin-dependent protein serine/threonine kinase activity	5	CCNB1, CCNB2, CDC37, CDKN3, PROX1
molecular function activator activity	5	SKP1, RNF167, HBS1L, SHC1, NEDD4
 phosphoprotein phosphatase activity	5	PPP6R3, PPP6R1, GNA12, HSP90AB1, PPP6R2
protein folding chaperone complex	5	BAG3, STIP1, CDC37, PTGES3, RPAP3
DNA replication	5	DNAJC2, CDK1, RRM2, CHAF1A, RBMS1
nuclear membrane	5	DNAJC2, SCRN1, TXLNG, PUM2, SDCBP
filopodium	5	ARL4C, TWF1, FARP1, SHTN1, FGF13
cortical actin cytoskeleton organization	5	TLN1, NCKAP1, FMNL1, LLGL2, IKBKB
phosphorylation	5	NME1, RIOK1, PIP4K2C, BUB1B, TOLLIP
binding of sperm to zona pellucida	5	CCT3, CCT2, CCT7, CCT8, CCT4
trans-Golgi network	5	TBC1D23, TRAPPC6B, SNX9, OPTN, ATXN2
protein K63-linked ubiquitination	5	RNF167, ITCH, ZNF598, TRAF2, NEDD4
exocytosis	5	SNAP29, SYTL4, SCRN1, LLGL2, TXLNA
negative regulation of insulin receptor signaling pathway	5	LONP1, IRS1, NCK1, GSK3A, PIP4K2C
proteolysis involved in protein catabolic process	5	LONP1, CAPN2, PSMA6, PSMB10, PSMB8
microtubule organizing center	5	DIAPH1, MARK4, SPDL1, CAMK2B, BUB1B
chromosome, telomeric region	5	CDC73, ATF7, CDK1, PTGES3, NLRP2
cell leading edge	5	AAK1, CD2AP, SH3BP1, DPP9, SHTN1
 protein localization to nucleus	5	CD2AP, CDK1, FYN, LAMTOR5, TYK2
protein localization to centrosome	5	DCTN2, BBS4, KIAA0753, STIL, SPAG5
bicellular tight junction	5	SH3BP1, CYTH3, PARD6B, SAPCD2, AMOTL1
protein tyrosine kinase activity	5	TWF1, FYN, MAP2K2, TYK2, CAMKK2
dendritic spine	5	FARP1, FMR1, CRYAB, FXR2, NEDD4
cell junction	5	IQCJ-SCHIP1, PPP1R13L, MIOS, TBC1D2, ARHGEF18
negative regulation of translation	5	GIGYF2, FMR1, DAPK3, EPRS1, FXR2
DNA-binding transcription factor activity	5	STAT1, ATF7, ZNF263, PROX1, STAT5A
negative regulation of I-kappaB kinase/NF-kappaB signaling	5	STAT1, RIOK3, USP10, OPTN, TRIM39
transcription cis-regulatory region binding	5	ATF7, ZNF263, CALCOCO1, PER3, PROX1
structural constituent of ribosome	5	RPL35, RPL28, RPL10L, RPL23, RPS24
negative regulation of gene expression	5	CDK1, FYN, ACVR1B, BBS4, CRYAB
peptidyl-threonine phosphorylation	5	CDK1, PDPK1, ACVR1B, GSK3A, CAMK2D
 G protein-coupled receptor signaling pathway	5	HOMER2, GIT1, KCTD12, RIC8B, PDCL
ephrin receptor binding	5	FYN, NCK1, CBL, SHC1, SDCBP
modulation of chemical synaptic transmission	5	FYN, UBE3A, IQSEC2, LRRC4C, PSMC5
visual perception	5	NOB1, BBS4, CRYGD, BFSP2, PDCL
 ERK1 and ERK2 cascade	5	PDGFD, ARHGEF5, RRAS, SHC1, TGFBR3
receptor tyrosine kinase binding	5	NCK1, FNTA, CBL, CBLB, SHC1
 cytokinesis	5	KLHL13, KLHL9, GIT1, BBS4, CIT
 telomerase activity	5	PTGES3, HSP90AB1, HSP90AA1, CCT2, CCT4
protein targeting to membrane	5	ZDHHC9, TAOK2, RABGEF1, NACA2, SDCBP
mitotic cytokinesis	5	SNX18, BBS4, SNX9, CIT, STMN1
endosomal transport	5	SNX18, SNX9, EPS15, ZFYVE9, TOM1
PDZ domain binding	5	LLGL2, MAP2K2, ERC1, CIT, TGFBR3
axonogenesis	5	TAOK2, SHTN1, PARD6B, NUMB, STMN1
tRNA binding	5	ELP1, SARS1, NEMF, MARS1, ELP3
endopeptidase activity	5	PIDD1, PSMA6, PSMB10, PSMB7, PSMB8
structural molecule activity	5	TLN2, CRYAB, PSMD13, CLTA, CLTC
eukaryotic translation initiation factor 3 complex, eIF3m	5	EIF3I, EIF3B, EIF3D, EIF3H, EIF3M
proteasome binding	4	PSMD14, ADRM1, PSMF1, USP14
protein K63-linked deubiquitination	4	PSMD14, BABAM2, USP25, OTUD4
proteasome core complex, alpha-subunit complex	4	PSMA1, PSMA4, PSMA5, PSMA6
negative regulation of insulin secretion	4	MIDN, SYTL4, IRS1, PSMD9
nucleobase-containing compound metabolic process	4	ERH, CTPS1, PRPSAP1, PRPSAP2
cellular response to amino acid starvation	4	WDR59, MAP3K5, MIOS, LARS1
homophilic cell adhesion via plasma membrane adhesion molecules	4	DSC2, FAT4, PCDHA12, SDK1
small GTPase mediated signal transduction	4	DOCK6, CHP1, GDI2, ARHGEF18
synaptic vesicle recycling	4	AP3S2, GIT1, AP3D1, AP3S1
iron-sulfur cluster assembly	4	CIAO3, NUBP1, NUBP2, NFU1
ubiquitin-like protein ligase binding	4	CCNB1, ITCH, STAT1, VCP
outer kinetochore	4	CCNB1, SKA3, SPDL1, BUB1B
beta-catenin binding	4	SKP1, CD2AP, NUMB, CALCOCO1
cullin family protein binding	4	SKP1, KLHL13, KLHL9, KCTD21
ubiquitin ligase-substrate adaptor activity	4	SKP1, FBXO45, PRAME, TRPC4AP
protein dephosphorylation	4	PPP2R1A, PPP2R5E, PTPN12, CDKN3
RNA splicing	4	PPP2R1A, NCBP1, FMR1, YJU2B
 cell differentiation	4	PPP2R1A, PPP1R13L, HSP90AB1, BIRC2
lateral plasma membrane	4	PPP2R1A, GNA12, GPSM2, FGF13
cellular response to heat	4	BAG3, HSP90AB1, VCP, HSP90AA1
 protein import into nucleus	4	BAG3, CDK1, PIK3R1, HSP90AA1
cellular_component	4	EDRF1, TARS3, HOMER3, YJU2B
ciliary tip	4	IFT122, IFT81, DYNLL2, DYNLL1
molecular function inhibitor activity	4	HSPBP1, ADRM1, RNF167, USP10
spermatogenesis	4	TDRKH, IFT81, RPL10L, AFG2A
Hsp90 protein binding	4	STIP1, UNC45B, CDC37, PTGES3
protein kinase inhibitor activity	4	CHP1, MBIP, NCK1, QARS1
protein export from nucleus	4	CHP1, SMURF1, CCHCR1, AHCYL1
negative regulation of NF-kappaB transcription factor activity	4	CHP1, ITCH, TAX1BP1, NLRP2
membrane fusion	4	CHP1, SNAP29, YKT6, RABEP1
transport vesicle	4	CHP1, ANKRD27, YKT6, AP3S1
platelet aggregation	4	UBASH3B, TLN1, GNAS, METAP1
transcription corepressor activity	4	TLE3, PPP1R13L, HDAC7, PFDN5
alpha-tubulin binding	4	ARL4C, FYN, FNTA, BBS4
phosphatidylinositol binding	4	TLN1, SNX18, SNX9, PASK
cell-cell junction assembly	4	TLN1, HDAC7, TLN2, PARD6B
GTP biosynthetic process	4	NME2, NME1, IMPDH1, IMPDH2
transcription elongation by RNA polymerase II	4	ADRM1, CDC73, SKIC8, ELP2
zona pellucida receptor complex	4	CCT3, CCT2, CCT8, CCT4
retrograde transport, endosome to Golgi	4	TBC1D23, YKT6, ERC1, CLTC
interleukin-1-mediated signaling pathway	4	TNIP2, IKBKB, IL1RAP, TOLLIP
cellular response to lipopolysaccharide	4	TNIP2, CDC73, GIT1, CAPN2
syntaxin binding	4	SNAP29, TXLNA, TXLNG, VPS11
 protein stability	4	GET4, CTSA, USP25, VPS11
DNA polymerase binding	4	LONP1, PTGES3, HSP90AB1, HSP90AA1
 peptidyl-tyrosine phosphorylation	4	LONP1, FYN, PDGFD, PDCL3
mitotic G2 DNA damage checkpoint signaling	4	BABAM2, CDK1, TAOK2, TRIM39
transmembrane receptor protein tyrosine kinase signaling pathway	4	DOK3, FYN, BCAR1, DOK4
 mitotic spindle organization	4	GPSM2, STIL, TACC3, CLTC
mitotic spindle pole	4	GPSM2, YPEL5, GIT1, SPAG5
presynaptic membrane	4	FBXO45, FMR1, KCTD12, ERC1
insulin-like growth factor receptor binding	4	GNAS, IRS1, PIK3R1, SHC1
signaling receptor binding	4	DIAPH1, FYN, NCK1, GSK3A
 cytoskeleton organization	4	DIAPH1, ARHGEF5, SORBS3, CAPN2
actin filament	4	DIAPH1, TWF1, FYN, MYO9B
lens development in camera-type eye	4	UNC45B, CRYGD, CRYAB, PROX1
viral entry into host cell	4	ITCH, CDK1, EPS15, WWP1
BMP signaling pathway	4	SMURF1, USP15, FAM83G, TGFBR3
negative regulation of transforming growth factor beta receptor signaling pathway	4	SMURF1, PDPK1, SUDS3, TGFBR3
protein localization to plasma membrane	4	SMURF1, RAPGEF6, IKBKB, FGF13
 protein localization	4	AAK1, HSP90AB1, RFPL4A, HSP90AA1
extrinsic component of plasma membrane	4	AAK1, FMR1, TYK2, TOLLIP
substrate-dependent cell migration, cell extension	4	CD2AP, NCK1, SHTN1, SDCBP
 small GTPase mediated signal transduction	4	SH3BP1, ARHGEF5, MYO9B, ARHGEF10L
 lamellipodium assembly	4	TWF1, NCKAP1, PIK3R1, HSP90AA1
extrinsic component of cytoplasmic side of plasma membrane	4	FARP1, OSBPL2, FYN, SNX18
cysteine-type endopeptidase activity	4	USP15, USP25, USP10, USP14
enzyme activator activity	4	USP15, CDK1, CTSA, DBNL
transforming growth factor beta receptor signaling pathway	4	USP15, FNTA, TGFBR3, ZFYVE9
cell projection organization	4	NUBP1, NUBP2, RABEP2, PDCL
endoplasmic reticulum to Golgi vesicle-mediated transport	4	TRAPPC3, TRAPPC6B, VCP, YKT6
miRNA binding	4	ZC3H7A, AGO1, FMR1, PUM2
tubulin binding	4	IFT81, VBP1, RABGAP1, STMN1
motile cilium	4	IFT81, BBS4, CCDC103, DAAM1
transcription coactivator binding	4	STAT1, ATF7, RPL23, CIT
 defense response to virus by host	4	STAT1, TRIM44, HSP90AA1, RNF216
tumor necrosis factor-mediated signaling pathway	4	STAT1, IKBKB, TRAF2, BIRC2
response to hydrogen peroxide	4	STAT1, UBE3A, CAPN2, CRYAB
cytosolic large ribosomal subunit	4	RPL35, RPL28, RPL10L, RPL23
negative regulation of proteasomal protein catabolic process	4	MARCHF7, HSP90AB1, PSMF1, ALAD
cellular response to hydrogen peroxide	4	CDK1, FYN, PDGFD, MAP3K5
cell morphogenesis	4	NCKAP1, CAP2, CAP1, PSMB10
central nervous system development	4	NCKAP1, MSI2, WWP1, ELP3
neuron projection morphogenesis	4	NCKAP1, ANKRD27, SHTN1, DBNL
double-stranded RNA binding	4	AGO1, HSP90AB1, EIF4A1, CLTC
tau-protein kinase activity	4	FYN, TAOK2, MARK4, GSK3A
disordered domain specific binding	4	FYN, HSP90AB1, HSP90AA1, CLTC
I-kappaB kinase/NF-kappaB signaling	4	FYN, IKBKB, IKBKG, BIRC2
cellular response to platelet-derived growth factor stimulus	4	FYN, PDGFD, CBL, MARS1
mRNA 3'-UTR binding	4	FMR1, FXR2, PUM2, RBMS1
 protein phosphorylation	4	FMR1, CAMKK2, HSP90AA1, FXR2
stress granule assembly	4	FMR1, ATXN2L, ATXN2, PUM2
 mRNA binding	4	FMR1, EIF3E, EIF3C, EIF3D
 phosphatidylinositol 3-kinase signaling	4	UBE3A, PDGFD, CBL, NEDD4
epidermal growth factor receptor signaling pathway	4	BCAR1, CBL, PDPK1, SHC1
K48-linked polyubiquitin modification-dependent protein binding	4	NPLOC4, RNF31, VCP, IKBKE
ATPase binding	4	NPLOC4, USP25, BBC3, PIH1D1
Golgi organization	4	NPLOC4, CSNK1A1, OPTN, CIT
ubiquitin-dependent ERAD pathway	4	NPLOC4, VCP, DNAJB9, PSMC6
growth factor activity	4	PDGFD, RABEP2, FGF13, RABEP1
cellular response to amino acid stimulus	4	PDGFD, CAPN2, LAMTOR5, LARS1
 stress fiber assembly	4	ARHGEF5, BBS4, SORBS3, ARHGEF10L
anchoring junction	4	ARHGEF5, ADA, DBNL, TBC1D2
 G1/S transition of mitotic cell cycle	4	RRM2, EIF4G1, STIL, PSME1
tRNA wobble uridine modification	4	MTO1, ELP1, ELP2, ELP3
protein homooligomerization	4	TRMT61B, KCTD12, ALAD, KCTD21
liver development	4	ADA, CIT, PROX1, TGFBR3
translation factor activity, RNA binding	4	EIF4G1, EIF2S2, EIF4G3, EIF4A1
 peptidyl-serine phosphorylation	4	EIF4G1, HSP90AB1, GSK3A, HSP90AA1
eukaryotic translation initiation factor 4F complex	4	EIF4G1, EIF4A2, EIF4G3, EIF4A1
DNA-binding transcription factor binding	4	HDAC7, TXLNG, PSMC5, STAT5A
mitotic spindle assembly checkpoint signaling	4	CDC20, SPDL1, BUB1B, SPC25
stress-activated MAPK cascade	4	TAOK2, MAP3K5, IKBKB, CRYAB
axonal growth cone	4	TAOK2, HSP90AB1, SHTN1, HSP90AA1
response to endoplasmic reticulum stress	4	MAP3K5, PIK3R1, DNAJB9, TRAF2
 protein kinase activity	4	MAP3K5, SNX9, CAMKK1, CAMKK2
response to unfolded protein	4	HSP90AB1, HSPA4, DNAJB9, HSP90AA1
negative regulation of proteasomal ubiquitin-dependent protein catabolic process	4	HSP90AB1, TRIM39, SDCBP, EIF3H
 protein kinase B signaling	4	HSP90AB1, RRAS, TSPYL5, HSP90AA1
 protein targeting to mitochondrion	4	UBE2D3, RNF31, GSK3A, VPS11
amyloid-beta binding	4	VBP1, CRYAB, PFDN5, PFDN1
negative regulation of amyloid fibril formation	4	VBP1, CRYAB, PFDN5, PFDN1
receptor-mediated endocytosis	4	RABGEF1, SNX9, CAP1, CLTC
CD40 receptor complex	4	RNF31, IKBKB, TRAF2, BIRC2
 protein-containing complex assembly	4	VCP, IKBKE, HSP90AA1, TRAF2
calmodulin-dependent protein kinase activity	4	CAMK2D, CAMKK1, CAMK2B, CAMKK2
mitotic cell cycle	4	SKA3, ZNRD2, CIT, CLTC
cytoplasmic translational initiation	4	EIF4A2, EIF4A1, EIF3I, EIF3M
tRNA aminoacylation for protein translation	4	EPRS1, QARS1, LARS1, MARS1
aminoacyl-tRNA synthetase multienzyme complex	4	EPRS1, QARS1, LARS1, MARS1
angiogenesis	4	AMOTL1, SHC1, SHB, PDCL3
proteasome regulatory particle	4	PSMD9, PSMD12, PSMD13, PSMD8
endopeptidase activator activity	3	PSMD14, ADRM1, PSME1
K63-linked deubiquitinase activity	3	PSMD14, OTUD4, USP14
cytosolic proteasome complex	3	PSMD14, PSMC5, PSMC6
signaling adaptor activity	3	WDR59, FMR1, NCK1
negative regulation of TORC1 signaling	3	WDR59, RNF167, MIOS
ribosomal small subunit binding	3	UNG, NME1, ABCE1
negative regulation of receptor internalization	3	ANKRD13D, ATXN2, SDCBP
iron ion binding	3	ALOX12B, NFU1, ABCE1
Golgi to vacuole transport	3	AP3S2, AP3D1, AP3S1
anterograde axonal transport	3	AP3S2, AP3D1, AP3S1
synaptic vesicle coating	3	AP3S2, AP3D1, AP3S1
clathrin-coated vesicle cargo loading, AP-3-mediated	3	AP3S2, AP3D1, AP3S1
intracellular transport	3	AP3S2, AP3D1, AP3S1
anterograde synaptic vesicle transport	3	AP3S2, AP3D1, AP3S1
platelet dense granule organization	3	AP3S2, AP3D1, AP3S1
melanosome assembly	3	AP3S2, AP3D1, AP3S1
AP-3 adaptor complex	3	AP3S2, AP3D1, AP3S1
axon cytoplasm	3	AP3S2, AP3D1, AP3S1
G2/M transition of mitotic cell cycle	3	CCNB1, CDK1, CIT
mitotic metaphase plate congression	3	CCNB1, DCTN2, SPDL1
 G2/M transition of mitotic cell cycle	3	CCNB1, CDK1, CDK3
cyclin-dependent protein kinase holoenzyme complex	3	CCNB2, CDK1, CDK3
nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	3	CTIF, NCBP1, EIF3E
 Wnt signaling pathway	3	PPP2R1A, CDC73, DIXDC1
negative regulation of cell growth	3	PPP2R1A, ACVR1B, CRYAB
protein phosphatase type 2A complex	3	PPP2R1A, PPP2R2C, PPP2R5E
chromosome, centromeric region	3	PPP2R1A, MIS18A, FMR1
ATPase activator activity	3	DNAJC7, DNAJC2, CDK1
heat shock protein binding	3	DNAJC7, CDC37, HSP90AB1
dynein intermediate chain binding	3	BAG3, DYNLL2, DYNLL1
extrinsic apoptotic signaling pathway via death domain receptors	3	BAG3, PIK3R1, PIDD1
Z disc	3	BAG3, UNC45B, CRYAB
neural tube closure	3	IFT122, BBS4, STIL
negative regulation of smoothened signaling pathway	3	IFT122, VCP, KCTD21
enzyme inhibitor activity	3	HSPBP1, PRPSAP1, PRPSAP2
G-protein beta/gamma-subunit complex binding	3	PLCB2, GNA12, GNAS
Hsp70 protein binding	3	DNAJC2, CDK1, DNAJB9
chromatin organization	3	DNAJC2, BABAM2, DAPK3
negative regulation of protein ubiquitination	3	CHP1, FYN, NXN
membrane organization	3	CHP1, AAK1, DBNL
negative regulation of calcineurin-NFAT signaling cascade	3	CHP1, HOMER2, HOMER3
 protein targeting to membrane	3	CHP1, FYN, STOM
CTP biosynthetic process	3	CTPS1, NME2, NME1
B cell proliferation	3	CTPS1, ADA, SHB
protein tyrosine phosphatase activity	3	UBASH3B, PTPN12, CDKN3
 protein binding	3	UBASH3B, CBLB, TGFBR3
 release of sequestered calcium ion into cytosol	3	UBASH3B, DIAPH1, PDPK1
autophagosome maturation	3	WIPI2, SNAP29, VCP
late endosome membrane	3	LAPTM4A, LAMTOR5, VPS11
endocytic recycling	3	ARL4C, ANKRD27, EPS15
integrin-mediated signaling pathway	3	TLN1, NME2, BCAR1
GDP binding	3	NME2, RRAS, MRAS
neuron projection development	3	TBC1D23, NEDD4, STMN1
endolysosome membrane	3	RNF167, CLTA, CLTC
azurophil granule membrane	3	SNAP29, STOM, TOM1
cerebral cortex development	3	FAT4, BBS4, TACC3
ADP binding	3	LONP1, VCP, MYO9B
sequence-specific DNA binding	3	LONP1, ZNF263, CALCOCO1
tumor necrosis factor receptor binding	3	BABAM2, STAT1, TRAF2
ficolin-1-rich granule membrane	3	DOK3, DIAPH1, DYNLL1
Rho protein signal transduction	3	GNA12, MYO9B, EPS8L1
heterotrimeric G-protein complex	3	GNA12, GNG2, GNAS
G-protein alpha-subunit binding	3	GPSM2, RIC8A, RIC8B
dynein complex binding	3	GPSM2, DCTN6, FMR1
establishment of mitotic spindle orientation	3	GPSM2, SPDL1, SAPCD2
 spindle assembly	3	GPSM2, STIL, SPAG5
postsynaptic membrane	3	FBXO45, FMR1, KCTD12
fibroblast proliferation	3	GNG2, CDK1, PTGES3
sensory perception of sound	3	DIAPH1, HOMER2, GSDME
RNA polymerase II complex binding	3	CDC73, AGO1, ELP2
 mRNA 3'-end processing	3	CDC73, NCBP1, AHCYL1
 transcription elongation by RNA polymerase II	3	CDC73, NCBP1, INTS10
receptor internalization	3	ITCH, NEDD4, CLTC
negative regulation of type I interferon production	3	ITCH, NPLOC4, RNF216
activin binding	3	SMURF1, ACVR1B, TGFBR3
receptor catabolic process	3	SMURF1, CAPN1, NEDD4
 axon extension	3	SMURF1, GDI1, SHTN1
terminal bouton	3	AAK1, AP3D1, SCGN
chemical synaptic transmission	3	AMPH, USP14, SDCBP
clathrin vesicle coat	3	NECAP2, EPN1, CLTA
barbed-end actin filament capping	3	CAPZA2, TWF1, FLII
vesicle organization	3	CD2AP, SNX11, EPS15
 protein secretion	3	CD2AP, SYTL4, LLGL2
dynein complex	3	DCTN2, DYNLL1, DYNC1I2
 blood vessel endothelial cell migration	3	SH3BP1, PDPK1, STAT5A
response to calcium ion	3	GDI1, AHCYL1, NEDD4
spermatid development	3	OSBP2, BBS4, EIF4G3
apical dendrite	3	OSBP2, YKT6, GSK3A
spliceosomal complex	3	CLNS1A, AAR2, WDR83
