Feature	Number of Genes	Genes
protein dimerization activity	2	TFE3, ZBED1
Rho protein signal transduction	2	PHACTR4, RIPOR1
thyroid gland development	2	RAF1, BRAF
insulin-like growth factor receptor signaling pathway	2	RAF1, IRS1
neurotrophin TRK receptor signaling pathway	2	RAF1, AKT1S1
thymus development	2	RAF1, BRAF
face development	2	RAF1, BRAF
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	2	RAF1, TNFAIP3
hematopoietic progenitor cell differentiation	2	SIPA1L3, ANLN
actin filament binding	2	MPRIP, AFDN
receptor-mediated endocytosis	2	MICALL1, HMMR
slow endocytic recycling	2	MICALL1, VPS13B
late endosome membrane	2	MICALL1, MVB12A
ribonucleoprotein complex	2	LSM1, DYRK1A
embryonic organ development	2	HOXD4, TEAD2
 protein localization	2	DZIP1L, AFDN
negative regulation of fibroblast migration	2	ITGB1BP1, BRAF
 GTPase activity	2	ITGB1BP1, RALGPS2
receptor clustering	2	ITGB1BP1, CDK5
 focal adhesion assembly	2	ITGB1BP1, TSC1
 protein kinase B signaling	2	ITGB1BP1, STK3
 protein targeting to membrane	2	ITGB1BP1, CDK5
cell periphery	2	ITGB1BP1, MAGI1
response to UV	2	DDB2, MAP4K3
DNA-templated transcription	2	TCEANC2, ZBED1
autophagy of mitochondrion	2	SNX7, BECN1
phagophore assembly site	2	SNX7, BECN1
cyclin-dependent protein serine/threonine kinase activity	2	CDK5, CDK14
ephrin receptor binding	2	CDK5, ANKS1A
 transcription involved in G1/S transition of mitotic cell cycle	2	CDK5, CDK14
nucleocytoplasmic transport	2	CDK5, NUP107
axonogenesis	2	CDK5, PARD3
motor neuron axon guidance	2	CDK5, KIF5C
visual learning	2	CDK5, BRAF
synaptic vesicle exocytosis	2	CDK5, BRAF
central nervous system neuron development	2	CDK5, TAOK1
negative regulation of protein ubiquitination	2	CDK5, TNFAIP3
 neuron apoptotic process	2	CDK5, AKT1S1
 protein kinase activity	2	CDK5, TSC1
behavioral response to cocaine	2	CDK5, ABAT
 synaptic plasticity	2	CDK5, YWHAG
synaptic vesicle endocytosis	2	CDK5, FCHO2
rhythmic process	2	CDK5, MAPK9
cyclin-dependent protein kinase holoenzyme complex	2	CDK5, CDK14
neuromuscular junction	2	CDK5, DLG1
phosphatidylinositol-5-phosphate binding	2	SNX24, PLEKHA5
phosphatidylinositol-4-phosphate binding	2	SNX24, PLEKHA5
phosphatidylinositol phosphate binding	2	SNX24, SNX21
zymogen granule membrane	2	SCAMP1, DMBT1
cell-cell junction organization	2	TJP1, PRKCI
 cytoskeleton organization	2	TJP1, TAOK1
establishment of endothelial intestinal barrier	2	TJP1, AFDN
 sprouting angiogenesis	2	TJP1, JCAD
 cell-cell adhesion mediated by cadherin	2	TJP1, AFDN
central nervous system development	2	STK3, VPS13B
protein kinase B signaling	2	STK3, DLG1
negative regulation of epithelial cell proliferation	2	STK3, DLG1
mitochondrial inner membrane	2	TMEM186, COQ9
lipid transport	2	VPS13B, VPS13D
translation repressor activity	2	SAMD4A, SAMD4B
eye photoreceptor cell development	2	PRKCI, CEP290
negative regulation of neuron apoptotic process	2	PRKCI, BRAF
 glucose import	2	PRKCI, IRS1
 NF-kappaB transcription factor activity	2	PRKCI, RTKN2
brush border	2	PRKCI, ITPR3
PAR polarity complex	2	PRKCI, PARD3
nucleotide binding	2	AKAP7, HINT3
protein kinase A binding	2	AKAP7, AKAP13
modulation of chemical synaptic transmission	2	AKAP7, MAPK9
 ARF protein signal transduction	2	GIT2, PSD3
 cell-cell adhesion	2	MAGI1, AFDN
 cell-matrix adhesion	2	DDR1, TSC1
 phosphatidylinositol 3-kinase signaling	2	DDR1, BECN1
peptidyl-tyrosine autophosphorylation	2	DDR1, DYRK1A
 ERK1 and ERK2 cascade	2	DDR1, BRAF
cysteine-type deubiquitinase activity	2	CYLD, TNFAIP3
K63-linked deubiquitinase activity	2	CYLD, TNFAIP3
 tumor necrosis factor-mediated signaling pathway	2	CYLD, TNFAIP3
protein deubiquitination	2	CYLD, TNFAIP3
negative regulation of NF-kappaB transcription factor activity	2	CYLD, TNFAIP3
nucleotide-binding oligomerization domain containing signaling pathway	2	CYLD, TNFAIP3
protein K63-linked deubiquitination	2	CYLD, TNFAIP3
negative regulation of p38MAPK cascade	2	CYLD, DLG1
 intrinsic apoptotic signaling pathway	2	CYLD, BECN1
ciliary tip	2	CYLD, DYNC2I1
 NIK/NF-kappaB signaling	2	RTKN2, DLG1
insulin-like growth factor receptor binding	2	IRS1, YWHAG
phosphatidylinositol 3-kinase binding	2	IRS1, BECN1
response to insulin	2	IRS1, TSC1
 phosphatidylinositol 3-kinase activity	2	IRS1, PIK3R4
negative regulation of insulin secretion	2	IRS1, FOXO1
negative regulation of TOR signaling	2	AKT1S1, TSC1
negative regulation of cell size	2	AKT1S1, TSC1
establishment or maintenance of cell polarity	2	PARD3, DLG1
 myelination	2	PARD3, DLG1
establishment of centrosome localization	2	PARD3, DLG1
endomembrane system	2	PARD3, RABL2B
cell-cell adhesion mediated by cadherin	2	AFDN, PLEKHA7
cell-cell contact zone	2	AFDN, TIAM1
pore complex	2	AFDN, PLEKHA7
histone methyltransferase activity	2	EEF1AKMT3, EEF2KMT
transport vesicle membrane	2	CPE, RAB11FIP5
secretory granule membrane	2	CPE, ITPR3
establishment of mitotic spindle orientation	2	ENKD1, CDK5RAP2
ciliary base	2	ENKD1, DYNC2I1
cellular response to acidic pH	2	RAB11FIP5, RAB11B
 protein localization to cell surface	2	RAB11FIP5, RAB11B
microtubule nucleation	2	TUBG2, TUBGCP2
gamma-tubulin complex	2	TUBG2, TUBGCP2
protein localization to centrosome	2	CEP350, CEP250
microtubule minus-end binding	2	CEP290, TUBGCP2
nucleobase-containing compound metabolic process	2	CRMP1, PRPS2
Cul3-RING ubiquitin ligase complex	2	KLHL21, KLHL12
motile cilium	2	CEP20, CEP89
dynein light intermediate chain binding	2	DNAH14, RAB11FIP3
endoplasmic reticulum to Golgi vesicle-mediated transport	2	KLHL12, CREB3L2
response to oxidative stress	2	PSMB5, MPO
kinetochore	2	NUP107, ERCC6L
tubulin binding	2	CDK5RAP2, MAP7D3
chromosome segregation	2	CDK5RAP2, MAP3K20
neurogenesis	2	CDK5RAP2, WDR62
negative regulation of cyclin-dependent protein serine/threonine kinase activity	2	CDK5RAP2, TNFAIP3
microtubule plus-end	2	CDK5RAP2, CLIP4
GTPase binding	2	RRAGD, BECN1
mRNA transport	2	CETN3, KIF5C
vesicle membrane	2	FNDC3A, RIPOR1
establishment of protein localization to membrane	2	RAB11B, BRAF
phosphatidylinositol-3,5-bisphosphate binding	2	PLEK2, PLEKHA5
actin cytoskeleton reorganization	2	PLEK2, CDC42BPG
 axonogenesis	2	BRAF, TIAM1
long-term synaptic potentiation	2	BRAF, ITPR3
cytoskeletal protein binding	2	DLG1, PTPN4
actin filament polymerization	2	DLG1, SPIRE1
 membrane potential	2	DLG1, KIF5B
 potassium ion transport	2	DLG1, KIF5B
postsynaptic membrane	2	GPHN, KCTD8
ribonucleoside monophosphate biosynthetic process	2	PRPS1, PRPS1L1
animal organ regeneration	2	PRPS2, LPIN1
plus-end-directed microtubule motor activity	2	KIF5B, KIF5C
axon guidance	2	KIF5B, KIF5C
anterograde dendritic transport of neurotransmitter receptor complex	2	KIF5B, KIF5C
dendrite cytoplasm	2	KIF5B, KIF5C
cardiac muscle cell differentiation	2	TSC1, AKAP13
protein targeting to vacuole	2	VPS13D, PIK3R4
ephrin receptor signaling pathway	2	ANKS1A, TIAM1
protein targeting to lysosome	2	PIK3R4, BECN1
early endosome to late endosome transport	2	PIK3R4, BECN1
late endosome to vacuole transport	2	PIK3R4, BECN1
autophagosome maturation	2	PIK3R4, BECN1
phosphatidylinositol 3-kinase complex, class III, type I	2	PIK3R4, BECN1
phosphatidylinositol 3-kinase complex, class III, type II	2	PIK3R4, BECN1
phosphatidylinositol 3-kinase complex, class III	2	PIK3R4, BECN1
mitochondrial matrix	2	ISCU, ABAT
establishment of Golgi localization	2	ARHGAP21, RIPOR1
 protein catabolic process	2	FOXO1, TNFAIP3
negative regulation of cardiac muscle hypertrophy in response to stress	2	FOXO1, ERRFI1
heart development	2	BICC1, AKAP13
negative regulation of interleukin-1 beta production	2	ERRFI1, TNFAIP3
negative regulation of tumor necrosis factor production	2	ERRFI1, TNFAIP3
cellular response to epidermal growth factor stimulus	2	ERRFI1, BECN1
extrinsic component of cytoplasmic side of plasma membrane	2	ERRFI1, TIAM1
glycogen binding	2	PPP1R3E, PPP1R3D
protein phosphatase type 1 complex	2	PPP1R3E, PPP1R3D
glycogen granule	2	PPP1R3E, PPP1R3D
response to hypoxia	2	BECN1, ABAT
inositol-1,3,4,5,6-pentakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol heptakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate 5-kinase activity	2	PPIP5K2, PPIP5K1
diphosphoinositol-pentakisphosphate kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate 1-kinase activity	2	PPIP5K2, PPIP5K1
inositol hexakisphosphate 3-kinase activity	2	PPIP5K2, PPIP5K1
inositol metabolic process	2	PPIP5K2, PPIP5K1
inositol phosphate biosynthetic process	2	PPIP5K2, PPIP5K1
inositol phosphate metabolic process	2	PPIP5K2, PPIP5K1
helicase activity	2	ERCC6L, DDX6
enzyme activator activity	2	DCP1A, DCP1B
protein serine/threonine phosphatase inhibitor activity	1	PABIR2
receptor localization to synapse	1	CEP112
inhibitory synapse	1	CEP112
histone H3T11 kinase activity	1	CHEK1
inner cell mass cell proliferation	1	CHEK1
nucleus organization	1	CHEK1
 double-strand break repair via homologous recombination	1	CHEK1
signal transduction in response to DNA damage	1	CHEK1
mitotic G2/M transition checkpoint	1	CHEK1
negative regulation of gene expression, epigenetic	1	CHEK1
negative regulation of mitotic nuclear division	1	CHEK1
 mitotic centrosome separation	1	CHEK1
negative regulation of G0 to G1 transition	1	CHEK1
cellular response to caffeine	1	CHEK1
replicative senescence	1	CHEK1
 signal transduction by p53 class mediator	1	CHEK1
apoptotic process involved in development	1	CHEK1
negative regulation of DNA biosynthetic process	1	CHEK1
chromosome, telomeric region	1	CHEK1
replication fork	1	CHEK1
cytoskeletal anchor activity	1	OBSL1
 mitotic nuclear division	1	OBSL1
cardiac myofibril assembly	1	OBSL1
Z disc	1	OBSL1
3M complex	1	OBSL1
 myotube differentiation	1	HDAC5
heterochromatin formation	1	HDAC5
 cell proliferation in bone marrow	1	MAP3K3
 p38MAPK cascade	1	MAP3K3
negative regulation of cellular senescence	1	MAP3K3
 MHC class II biosynthetic process	1	RFXANK
neuron projection morphogenesis	1	WEE1
transcription factor binding	1	HDAC6
polyubiquitin modification-dependent protein binding	1	HDAC6
tubulin deacetylase activity	1	HDAC6
acetylspermidine deacetylase activity	1	HDAC6
misfolded protein binding	1	HDAC6
dynein complex binding	1	HDAC6
response to amphetamine	1	HDAC6
protein quality control for misfolded or incompletely synthesized proteins	1	HDAC6
 epithelial cell migration	1	HDAC6
negative regulation of hydrogen peroxide metabolic process	1	HDAC6
axonal transport of mitochondrion	1	HDAC6
protein-containing complex disassembly	1	HDAC6
response to immobilization stress	1	HDAC6
cellular response to topologically incorrect protein	1	HDAC6
negative regulation of protein-containing complex disassembly	1	HDAC6
collateral sprouting	1	HDAC6
negative regulation of axon extension involved in axon guidance	1	HDAC6
negative regulation of oxidoreductase activity	1	HDAC6
response to corticosterone	1	HDAC6
response to misfolded protein	1	HDAC6
 microtubule-based movement	1	HDAC6
 androgen receptor signaling pathway	1	HDAC6
dendritic spine morphogenesis	1	HDAC6
cilium disassembly	1	HDAC6
parkin-mediated stimulation of mitophagy in response to mitochondrial depolarization	1	HDAC6
aggresome assembly	1	HDAC6
polyubiquitinated misfolded protein transport	1	HDAC6
Hsp90 deacetylation	1	HDAC6
response to growth factor	1	HDAC6
cellular response to misfolded protein	1	HDAC6
cellular response to parathyroid hormone stimulus	1	HDAC6
response to dexamethasone	1	HDAC6
tubulin deacetylation	1	HDAC6
 tubulin deacetylation	1	HDAC6
polyamine deacetylation	1	HDAC6
spermidine deacetylation	1	HDAC6
 hydrogen peroxide-mediated programmed cell death	1	HDAC6
negative regulation of protein acetylation	1	HDAC6
 autophagy of mitochondrion	1	HDAC6
 oxidative stress-induced neuron death	1	HDAC6
 cholangiocyte proliferation	1	HDAC6
 signaling receptor activity	1	HDAC6
multivesicular body	1	HDAC6
microtubule associated complex	1	HDAC6
inclusion body	1	HDAC6
aggresome	1	HDAC6
1-phosphatidylinositol-3-kinase activity	1	PIK3C2A
phosphatidylinositol 3-kinase activity	1	PIK3C2A
1-phosphatidylinositol-4-phosphate 3-kinase activity	1	PIK3C2A
phosphatidylinositol-4,5-bisphosphate 3-kinase activity	1	PIK3C2A
phosphatidylinositol-3,4-bisphosphate 5-kinase activity	1	PIK3C2A
vascular associated smooth muscle contraction	1	PIK3C2A
platelet-derived growth factor receptor signaling pathway	1	PIK3C2A
phosphatidylinositol 3-kinase complex	1	PIK3C2A
NAD+ ADP-ribosyltransferase activity	1	PARP8
nucleotidyltransferase activity	1	PARP8
NAD+- protein-cysteine ADP-ribosyltransferase activity	1	PARP8
NAD+-protein ADP-ribosyltransferase activity	1	PARP8
endoplasmic reticulum unfolded protein response	1	PARP8
protein auto-ADP-ribosylation	1	PARP8
endoplasmic reticulum tubular network	1	PARP8
cis-regulatory region sequence-specific DNA binding	1	ZNF395
cytoskeletal motor activity	1	KIF2A
microtubule depolymerization	1	KIF2A
peptidyl-prolyl cis-trans isomerase activity	1	PPIL2
cyclosporin A binding	1	PPIL2
ubiquitin-ubiquitin ligase activity	1	PPIL2
protein peptidyl-prolyl isomerization	1	PPIL2
protein folding	1	PPIL2
Golgi lumen	1	PPIL2
catalytic step 2 spliceosome	1	PPIL2
pattern recognition receptor signaling pathway	1	INAVA
 cytokine production involved in immune response	1	INAVA
response to peptidoglycan	1	INAVA
 interleukin-1 beta production	1	INAVA
 interleukin-10 production	1	INAVA
 interleukin-6 production	1	INAVA
intestinal epithelial structure maintenance	1	INAVA
nucleotide-binding oligomerization domain containing 2 signaling pathway	1	INAVA
reactive oxygen species biosynthetic process	1	INAVA
extracellular matrix organization	1	ATXN1L
anatomical structure development	1	ATXN1L
 hematopoietic stem cell proliferation	1	ATXN1L
[pyruvate dehydrogenase (lipoamide)] phosphatase activity	1	PPM1H
myosin phosphatase activity	1	PPM1H
 pyruvate dehydrogenase activity	1	PPM1H
negative regulation of interleukin-8 production	1	MAPKBP1
negative regulation of defense response to bacterium	1	MAPKBP1
stem cell factor receptor binding	1	SH2B3
protein tyrosine kinase binding	1	SH2B3
neutrophil homeostasis	1	SH2B3
embryonic hemopoiesis	1	SH2B3
monocyte homeostasis	1	SH2B3
megakaryocyte development	1	SH2B3
cellular response to interleukin-3	1	SH2B3
thrombopoietin-mediated signaling pathway	1	SH2B3
negative regulation of tyrosine phosphorylation of STAT protein	1	SH2B3
negative regulation of MAP kinase activity	1	SH2B3
negative regulation of receptor signaling pathway via JAK-STAT	1	SH2B3
erythrocyte development	1	SH2B3
hematopoietic stem cell differentiation	1	SH2B3
negative regulation of response to cytokine stimulus	1	SH2B3
negative regulation of chemokine-mediated signaling pathway	1	SH2B3
negative regulation of Kit signaling pathway	1	SH2B3
molecular function inhibitor activity	1	YAP1
cell morphogenesis	1	YAP1
trophectodermal cell differentiation	1	YAP1
glandular epithelial cell differentiation	1	YAP1
negative regulation of gene expression	1	YAP1
 keratinocyte proliferation	1	YAP1
keratinocyte differentiation	1	YAP1
negative regulation of epithelial cell differentiation	1	YAP1
polarized epithelial cell differentiation	1	YAP1
 neurogenesis	1	YAP1
progesterone receptor signaling pathway	1	YAP1
 cardiac muscle cell proliferation	1	YAP1
contact inhibition	1	YAP1
bud elongation involved in lung branching	1	YAP1
lung epithelial cell differentiation	1	YAP1
intestinal epithelial cell development	1	YAP1
cardiac muscle tissue regeneration	1	YAP1
interleukin-6-mediated signaling pathway	1	YAP1
 stem cell proliferation	1	YAP1
negative regulation of cilium assembly	1	YAP1
 stem cell population maintenance	1	YAP1
enterocyte differentiation	1	YAP1
negative regulation of epithelial cell apoptotic process	1	YAP1
negative regulation of stem cell differentiation	1	YAP1
female germ cell nucleus	1	YAP1
 proteasomal ubiquitin-dependent protein catabolic process	1	SH3RF3
potassium ion binding	1	HDAC4
response to denervation involved in regulation of muscle adaptation	1	HDAC4
cardiac muscle hypertrophy in response to stress	1	HDAC4
 protein sumoylation	1	HDAC4
negative regulation of DNA-binding transcription factor activity	1	HDAC4
negative regulation of glycolytic process	1	HDAC4
type I interferon-mediated signaling pathway	1	HDAC4
histone H3 deacetylation	1	HDAC4
histone H4 deacetylation	1	HDAC4
transcription repressor complex	1	HDAC4
negative regulation of calcium ion-dependent exocytosis	1	CBARP
negative regulation of voltage-gated calcium channel activity	1	CBARP
negative regulation of calcium ion transmembrane transport	1	CBARP
RNA polymerase transcription factor SL1 complex	1	TAF1D
nucleosomal DNA binding	1	HMGN3
nuclear thyroid hormone receptor binding	1	HMGN3
5'-3' RNA exonuclease activity	1	DCP2
RNA exonuclease activity, producing 5'-phosphomonoesters	1	DCP2
manganese ion binding	1	DCP2
mRNA catabolic process	1	DCP2
negative regulation of telomere maintenance via telomerase	1	DCP2
 mRNA stability	1	DCP2
exonucleolytic catabolism of deadenylated mRNA	1	DCP2
 telomerase RNA localization to Cajal body	1	DCP2
lactate metabolic process	1	PFKFB2
glycolytic process	1	PFKFB2
osteoblast differentiation	1	WWTR1
negative regulation of protein phosphorylation	1	WWTR1
stem cell division	1	WWTR1
SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	1	WWTR1
glomerulus development	1	WWTR1
multicellular organism growth	1	WWTR1
mesenchymal cell differentiation	1	WWTR1
 SMAD protein signal transduction	1	WWTR1
kidney morphogenesis	1	WWTR1
nuclear steroid receptor activity	1	NR1D1
nuclear receptor activity	1	NR1D1
E-box binding	1	NR1D1
hormone-mediated signaling pathway	1	NR1D1
proteasomal protein catabolic process	1	NR1D1
 lipid metabolic process	1	NR1D1
intracellular receptor signaling pathway	1	NR1D1
circadian regulation of gene expression	1	NR1D1
cholesterol homeostasis	1	NR1D1
 circadian sleep/wake cycle	1	NR1D1
steroid hormone mediated signaling pathway	1	NR1D1
response to leptin	1	NR1D1
circadian temperature homeostasis	1	NR1D1
negative regulation of astrocyte activation	1	NR1D1
 bile acid biosynthetic process	1	NR1D1
cellular response to interleukin-1	1	NR1D1
cellular response to tumor necrosis factor	1	NR1D1
negative regulation of neuroinflammatory response	1	NR1D1
negative regulation of microglial cell activation	1	NR1D1
dendritic spine	1	NR1D1
phosphatidylinositol-3-phosphate phosphatase activity	1	MTMR3
phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity	1	MTMR3
phosphatidylinositol dephosphorylation	1	MTMR3
phosphatidylinositol 5-phosphate metabolic process	1	MTMR3
cAMP response element binding protein binding	1	CRTC2
gluconeogenesis	1	CRTC2
 CREB transcription factor activity	1	CRTC2
histone H3-K9 acetylation	1	CRTC2
protein homotetramerization	1	CRTC2
toxin transport	1	CRTC2
GTPase regulator activity	1	RGS12
negative regulation of signal transduction	1	RGS12
negative regulation of receptor internalization	1	WDR54
apical constriction	1	FRMD6
 actin filament-based process	1	FRMD6
 hippo signaling	1	FRMD6
cytoplasmic side of apical plasma membrane	1	FRMD6
cysteine-type endopeptidase activator activity involved in apoptotic process	1	BAD
protein phosphatase 2B binding	1	BAD
protein kinase B binding	1	BAD
release of cytochrome c from mitochondria	1	BAD
activation of cysteine-type endopeptidase activity involved in apoptotic process	1	BAD
intrinsic apoptotic signaling pathway in response to DNA damage	1	BAD
 mitochondrial membrane potential	1	BAD
response to estradiol	1	BAD
response to testosterone	1	BAD
response to oleic acid	1	BAD
response to hydrogen peroxide	1	BAD
response to amino acid	1	BAD
 cysteine-type endopeptidase activity involved in apoptotic process	1	BAD
 B cell differentiation	1	BAD
 proteolysis	1	BAD
ADP metabolic process	1	BAD
ATP metabolic process	1	BAD
 mitochondrial membrane permeability	1	BAD
response to glucocorticoid	1	BAD
cellular response to chromate	1	BAD
cellular response to nicotine	1	BAD
cellular response to lipid	1	BAD
cellular response to hypoxia	1	BAD
 release of cytochrome c from mitochondria	1	BAD
extrinsic apoptotic signaling pathway in absence of ligand	1	BAD
intrinsic apoptotic signaling pathway	1	BAD
activation of cysteine-type endopeptidase activity	1	BAD
response to benzene	1	BAD
 intrinsic apoptotic signaling pathway in response to osmotic stress	1	BAD
 granulosa cell apoptotic process	1	BAD
 type B pancreatic cell development	1	BAD
BAD-BCL-2 complex	1	BAD
RNA endonuclease activity	1	ZC3H12C
RNA phosphodiester bond hydrolysis, endonucleolytic	1	ZC3H12C
DNA clamp loader activity	1	RFC3
ATP-dependent activity, acting on DNA	1	RFC3
single-stranded DNA helicase activity	1	RFC3
DNA synthesis involved in DNA repair	1	RFC3
DNA-templated DNA replication	1	RFC3
DNA strand elongation involved in DNA replication	1	RFC3
DNA duplex unwinding	1	RFC3
response to organophosphorus	1	RFC3
 DNA-directed DNA polymerase activity	1	RFC3
DNA replication factor C complex	1	RFC3
Ctf18 RFC-like complex	1	RFC3
spindle organization	1	CEP72
gamma-tubulin complex localization	1	CEP72
cytokine activity	1	INHA
hormone activity	1	INHA
inhibin binding	1	INHA
skeletal system development	1	INHA
ovarian follicle development	1	INHA
 pathway-restricted SMAD protein phosphorylation	1	INHA
negative regulation of type II interferon production	1	INHA
negative regulation of phosphorylation	1	INHA
hemoglobin biosynthetic process	1	INHA
negative regulation of B cell differentiation	1	INHA
negative regulation of macrophage differentiation	1	INHA
 follicle-stimulating hormone secretion	1	INHA
negative regulation of follicle-stimulating hormone secretion	1	INHA
SMAD protein signal transduction	1	INHA
inhibin-betaglycan-ActRII complex	1	INHA
inhibin A complex	1	INHA
inhibin B complex	1	INHA
glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity	1	QRSL1
mitochondrial translation	1	QRSL1
glutaminyl-tRNAGln biosynthesis via transamidation	1	QRSL1
glutamyl-tRNA(Gln) amidotransferase complex	1	QRSL1
protein maturation	1	LMF2
JUN kinase binding	1	MAPK8IP3
axon regeneration	1	MAPK8IP3
serine-type endopeptidase activity	1	RHBDF1
growth factor binding	1	RHBDF1
 protein secretion	1	RHBDF1
negative regulation of protein secretion	1	RHBDF1
 proteasomal protein catabolic process	1	RHBDF1
3'-5'-RNA exonuclease activity	1	EXOSC4
RNA exonuclease activity	1	EXOSC4
mRNA 3'-UTR AU-rich region binding	1	EXOSC4
maturation of 5.8S rRNA	1	EXOSC4
nuclear-transcribed mRNA catabolic process	1	EXOSC4
rRNA processing	1	EXOSC4
RNA catabolic process	1	EXOSC4
rRNA catabolic process	1	EXOSC4
nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	1	EXOSC4
U4 snRNA 3'-end processing	1	EXOSC4
DNA deamination	1	EXOSC4
nuclear mRNA surveillance	1	EXOSC4
polyadenylation-dependent snoRNA 3'-end processing	1	EXOSC4
nuclear exosome (RNase complex)	1	EXOSC4
cytoplasmic exosome (RNase complex)	1	EXOSC4
exosome (RNase complex)	1	EXOSC4
euchromatin	1	EXOSC4
nucleolar exosome (RNase complex)	1	EXOSC4
ESCRT II complex	1	VPS25
T cell mediated immunity	1	GNL1
telomeric DNA binding	1	SMG5
 telomere maintenance	1	SMG5
 telomere maintenance via telomerase	1	SMG5
 dephosphorylation	1	SMG5
telomerase holoenzyme complex	1	SMG5
 microtubule-based process	1	MEMO1
calcium channel regulator activity	1	YWHAE
MHC class II protein complex binding	1	YWHAE
 heart rate by hormone	1	YWHAE
protein localization to nucleus	1	YWHAE
cellular response to heat	1	YWHAE
 protein export from nucleus	1	YWHAE
 membrane repolarization	1	YWHAE
membrane repolarization during cardiac muscle cell action potential	1	YWHAE
 heart rate by cardiac conduction	1	YWHAE
 potassium ion transmembrane transporter activity	1	YWHAE
negative regulation of calcium ion transmembrane transporter activity	1	YWHAE
negative regulation of peptidyl-serine dephosphorylation	1	YWHAE
negative regulation of calcium ion export across plasma membrane	1	YWHAE
UFM1 activating enzyme activity	1	UBA5
megakaryocyte differentiation	1	UBA5
neuromuscular process	1	UBA5
localization	1	UBA5
protein ufmylation	1	UBA5
protein K69-linked ufmylation	1	UBA5
 gastrulation	1	PHLDB1
 basement membrane assembly involved in embryonic body morphogenesis	1	PHLDB1
basal cortex	1	PHLDB1
phosphorylase kinase activity	1	PHKG2
glycogen catabolic process	1	PHKG2
generation of precursor metabolites and energy	1	PHKG2
phosphorylase kinase complex	1	PHKG2
photoreceptor cell development	1	ARL3
protein localization to ciliary membrane	1	ARL3
import into nucleus	1	BACH2
primary adaptive immune response involving T cells and B cells	1	BACH2
negative regulation of cell-matrix adhesion	1	CASK
negative regulation of keratinocyte proliferation	1	CASK
 neurotransmitter secretion	1	CASK
negative regulation of wound healing	1	CASK
 calcium ion import	1	CASK
negative regulation of cellular response to growth factor stimulus	1	CASK
 synaptic vesicle exocytosis	1	CASK
nuclear lamina	1	CASK
ciliary membrane	1	CASK
anterograde axonal transport	1	BLOC1S5
melanosome organization	1	BLOC1S5
otolith morphogenesis	1	BLOC1S5
endosome to melanosome transport	1	BLOC1S5
anterograde synaptic vesicle transport	1	BLOC1S5
 pigment cell differentiation	1	BLOC1S5
BLOC-1 complex	1	BLOC1S5
RNA 7-methylguanosine cap binding	1	EIF4E
translation initiation factor activity	1	EIF4E
eukaryotic initiation factor 4G binding	1	EIF4E
G1/S transition of mitotic cell cycle	1	EIF4E
behavioral fear response	1	EIF4E
translational initiation	1	EIF4E
 translation at postsynapse, modulating synaptic transmission	1	EIF4E
mRNA cap binding complex	1	EIF4E
eukaryotic translation initiation factor 4F complex	1	EIF4E
chromatoid body	1	EIF4E
postsynapse	1	EIF4E
phosphatidylcholine transporter activity	1	PITPNM1
phosphatidylinositol transfer activity	1	PITPNM1
phosphatidylcholine binding	1	PITPNM1
phototransduction	1	PITPNM1
phospholipid transport	1	PITPNM1
intermembrane lipid transfer	1	PITPNM1
Golgi cisterna membrane	1	PITPNM1
 autophagosome maturation	1	FYCO1
nuclear export signal receptor activity	1	EIF4ENIF1
translation	1	EIF4ENIF1
mRNA stabilization	1	EIF4ENIF1
 nuclear-transcribed mRNA poly(A) tail shortening	1	EIF4ENIF1
negative regulation of deadenylation-dependent decapping of nuclear-transcribed mRNA	1	EIF4ENIF1
chloride channel inhibitor activity	1	WNK1
 sodium ion transport	1	WNK1
 systemic arterial blood pressure	1	WNK1
monoatomic ion transport	1	WNK1
 T cell chemotaxis	1	WNK1
intracellular chloride ion homeostasis	1	WNK1
negative regulation of cell-cell adhesion mediated by integrin	1	WNK1
negative regulation of heterotypic cell-cell adhesion	1	WNK1
sodium ion transmembrane transport	1	WNK1
chemokine (C-C motif) ligand 21 signaling pathway	1	WNK1
potassium ion homeostasis	1	WNK1
monoatomic cation homeostasis	1	WNK1
negative regulation of pancreatic juice secretion	1	WNK1
lymphocyte migration into lymph node	1	WNK1
negative regulation of leukocyte cell-cell adhesion	1	WNK1
 monoatomic cation transmembrane transport	1	WNK1
epithelial structure maintenance	1	CROCC
cellular homeostasis	1	CROCC
ciliary basal body organization	1	CROCC
photoreceptor cell maintenance	1	CROCC
establishment of organelle localization	1	CROCC
 protein localization to cilium	1	CROCC
9+2 motile cilium	1	CROCC
subapical part of cell	1	CROCC
cadherin binding involved in cell-cell adhesion	1	PAK4
 angiogenesis	1	PAK4
dendritic spine development	1	PAK4
cellular response to organic cyclic compound	1	PAK4
negative regulation of cell adhesion	1	SIPA1
negative regulation of cell growth	1	SIPA1
cellular response to water deprivation	1	SIPA1
